%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+2.185e+03	+7.919e+03	+9.279e+03	+0.784
0.100	+2.351e+03	+8.073e+03	+9.418e+03	+0.774
0.200	+3.163e+03	+7.904e+03	+9.336e+03	+0.714
0.300	+2.366e+03	+7.497e+03	+9.847e+03	+0.760
0.400	+1.903e+03	+7.323e+03	+1.043e+04	+0.794
0.500	+1.300e+03	+6.212e+03	+9.099e+03	+0.827
0.600	+1.658e+03	+7.151e+03	+1.021e+04	+0.812
0.700	+1.675e+03	+8.636e+03	+8.848e+03	+0.838
0.800	+1.520e+03	+9.214e+03	+9.876e+03	+0.858
0.900	+2.695e+03	+9.229e+03	+9.134e+03	+0.774
1.000	+2.916e+03	+7.803e+03	+1.019e+04	+0.728
1.100	+2.105e+03	+7.625e+03	+9.080e+03	+0.784
1.200	+2.752e+03	+7.484e+03	+9.960e+03	+0.731
1.300	+1.858e+03	+1.002e+04	+9.560e+03	+0.844
1.400	+2.446e+03	+7.779e+03	+1.071e+04	+0.761
1.500	+1.336e+03	+9.219e+03	+1.035e+04	+0.873
1.600	+2.839e+03	+8.678e+03	+9.736e+03	+0.754
1.700	+1.307e+03	+7.208e+03	+9.326e+03	+0.847
1.800	+5.198e+02	+7.689e+03	+9.846e+03	+0.937
1.900	+2.115e+03	+8.595e+03	+9.457e+03	+0.803
2.000	+9.496e+02	+9.520e+03	+1.050e+04	+0.909
2.100	+2.265e+03	+8.382e+03	+1.056e+04	+0.787
2.200	+2.205e+03	+7.742e+03	+1.082e+04	+0.778
2.300	+2.055e+03	+8.698e+03	+1.099e+04	+0.809
2.400	+1.297e+03	+7.916e+03	+9.498e+03	+0.859
2.500	+1.693e+03	+8.224e+03	+9.933e+03	+0.829
2.600	+1.521e+03	+7.710e+03	+1.002e+04	+0.835
2.700	+3.693e+03	+7.254e+03	+9.842e+03	+0.663
2.800	+1.841e+03	+8.765e+03	+1.035e+04	+0.826
2.900	+2.722e+03	+8.909e+03	+1.050e+04	+0.766
3.000	+1.630e+03	+7.322e+03	+9.685e+03	+0.818
3.100	+2.934e+03	+6.796e+03	+1.020e+04	+0.698
3.200	+6.715e+03	+3.014e+03	+1.098e+04	+0.310
3.300	+7.847e+03	+1.609e+03	+1.078e+04	+0.170
3.400	+8.809e+03	+2.239e+03	+1.084e+04	+0.203
3.500	+7.324e+03	+2.566e+03	+1.006e+04	+0.259
3.600	+7.775e+03	+2.272e+03	+8.932e+03	+0.226
3.700	+8.077e+03	+2.345e+03	+1.029e+04	+0.225
3.800	+8.317e+03	+2.763e+03	+1.016e+04	+0.249
3.900	+6.935e+03	+1.916e+03	+9.697e+03	+0.217
4.000	+8.298e+03	+2.671e+03	+1.013e+04	+0.244
4.100	+7.701e+03	+2.964e+03	+9.765e+03	+0.278
4.200	+8.755e+03	+1.368e+03	+9.822e+03	+0.135
4.300	+7.543e+03	+2.425e+03	+9.610e+03	+0.243
4.400	+6.625e+03	+2.930e+03	+9.512e+03	+0.307
4.500	+7.932e+03	+3.165e+03	+9.124e+03	+0.285
4.600	+6.895e+03	+3.687e+03	+1.085e+04	+0.348
4.700	+6.611e+03	+2.187e+03	+1.028e+04	+0.249
4.800	+6.010e+03	+3.239e+03	+1.018e+04	+0.350
4.900	+4.530e+03	+4.793e+03	+1.040e+04	+0.514
5.000	+4.885e+03	+5.822e+03	+8.419e+03	+0.544
5.100	+4.474e+03	+6.604e+03	+9.648e+03	+0.596
5.200	+5.749e+03	+5.112e+03	+1.017e+04	+0.471
5.300	+4.735e+03	+6.079e+03	+1.044e+04	+0.562
5.400	+4.562e+03	+6.403e+03	+1.028e+04	+0.584
5.500	+5.635e+03	+6.106e+03	+9.079e+03	+0.520
5.600	+4.751e+03	+5.700e+03	+9.962e+03	+0.545
5.700	+5.300e+03	+5.225e+03	+1.039e+04	+0.496
5.800	+5.244e+03	+4.913e+03	+9.302e+03	+0.484
5.900	+1.795e+03	+7.817e+03	+8.642e+03	+0.813
6.000	+1.649e+03	+6.377e+03	+1.003e+04	+0.795
6.100	+1.424e+03	+7.729e+03	+1.086e+04	+0.844
6.200	+1.972e+03	+8.704e+03	+1.040e+04	+0.815
6.300	+2.108e+03	+7.182e+03	+9.844e+03	+0.773
6.400	+1.859e+03	+8.102e+03	+1.012e+04	+0.813
6.500	+2.292e+03	+8.447e+03	+1.098e+04	+0.787
6.600	+3.251e+01	+7.314e+03	+1.002e+04	+0.996
6.700	+2.512e+03	+8.291e+03	+1.004e+04	+0.767
6.800	+2.620e+03	+7.838e+03	+1.016e+04	+0.749
6.900	+2.248e+03	+7.554e+03	+1.057e+04	+0.771
7.000	+1.989e+03	+7.963e+03	+1.014e+04	+0.800
7.100	+2.566e+03	+8.045e+03	+1.014e+04	+0.758
7.200	+2.005e+03	+8.572e+03	+1.016e+04	+0.810
7.300	+1.814e+03	+8.000e+03	+1.033e+04	+0.815
7.400	+1.394e+03	+8.253e+03	+9.172e+03	+0.856
7.500	+2.830e+03	+7.512e+03	+9.979e+03	+0.726
7.600	+1.623e+03	+8.140e+03	+1.202e+04	+0.834
7.700	+1.598e+03	+8.328e+03	+9.961e+03	+0.839
7.800	+2.452e+03	+6.612e+03	+1.061e+04	+0.730
7.900	+4.658e+03	+4.210e+03	+1.042e+04	+0.475
8.000	+5.893e+03	+5.083e+03	+1.025e+04	+0.463
8.100	+4.455e+03	+5.972e+03	+1.031e+04	+0.573
8.200	+5.652e+03	+5.627e+03	+1.006e+04	+0.499
8.300	+5.661e+03	+5.145e+03	+9.249e+03	+0.476
8.400	+5.676e+03	+4.675e+03	+9.828e+03	+0.452
8.500	+4.159e+03	+4.979e+03	+1.014e+04	+0.545
8.600	+3.977e+03	+5.437e+03	+9.391e+03	+0.578
8.700	+4.606e+03	+6.802e+03	+1.066e+04	+0.596
