%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+2.139e+00
1	1	+2.139e+00	+3.994e+00
2	2	+6.133e+00	+6.939e-01
3	3	+6.827e+00	+2.378e-01
2	2	+7.065e+00	+6.441e-01
1	1	+7.709e+00	+8.382e-01
2	2	+8.547e+00	+5.168e-01
3	3	+9.064e+00	+1.385e+00
2	2	+1.045e+01	+1.154e-01
3	3	+1.056e+01	+2.345e+00
2	2	+1.291e+01	+4.071e-01
3	3	+1.332e+01	+3.447e-01
1	1	+1.366e+01	+4.464e-01
2	2	+1.411e+01	+2.291e+00
3	3	+1.640e+01	+2.334e+00
2	2	+1.873e+01	+4.037e-01
3	3	+1.914e+01	+2.492e+00
2	2	+2.163e+01	+6.481e-01
1	1	+2.228e+01	+1.063e+00
2	2	+2.334e+01	+5.091e-01
3	3	+2.385e+01	+4.007e-01
1	1	+2.425e+01	+1.265e+00
3	3	+2.551e+01	+1.453e+00
0	0	+2.697e+01	+Inf
