%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+2.733e+00
2	2	+2.733e+00	+8.353e-01
3	3	+3.569e+00	+3.037e+00
1	1	+6.606e+00	+7.514e+00
2	2	+1.412e+01	+5.974e+00
1	1	+2.009e+01	+3.857e+00
3	3	+2.395e+01	+4.188e-01
1	1	+2.437e+01	+4.194e+00
3	3	+2.856e+01	+2.757e-01
1	1	+2.884e+01	+9.898e-01
3	3	+2.983e+01	+2.548e+00
1	1	+3.238e+01	+2.593e+00
2	2	+3.497e+01	+1.267e+00
3	3	+3.624e+01	+1.070e+00
2	2	+3.731e+01	+2.389e+00
1	1	+3.970e+01	+1.149e+00
3	3	+4.085e+01	+4.278e-01
1	1	+4.127e+01	+2.810e+00
2	2	+4.408e+01	+3.444e+00
3	3	+4.753e+01	+4.748e-01
0	0	+4.800e+01	+Inf
