%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.311e+03	+8.735e+03	+1.010e+04	+0.870
0.100	+1.441e+03	+7.800e+03	+9.967e+03	+0.844
0.200	+1.512e+03	+9.009e+03	+1.147e+04	+0.856
0.300	+1.632e+03	+7.257e+03	+1.077e+04	+0.816
0.400	+2.638e+03	+9.577e+03	+1.034e+04	+0.784
0.500	+2.181e+03	+8.662e+03	+1.069e+04	+0.799
0.600	+2.766e+03	+7.193e+03	+1.030e+04	+0.722
0.700	+3.280e+03	+7.920e+03	+9.512e+03	+0.707
0.800	+2.269e+03	+8.250e+03	+1.107e+04	+0.784
0.900	+2.822e+03	+7.900e+03	+8.789e+03	+0.737
1.000	+2.280e+03	+7.948e+03	+9.892e+03	+0.777
1.100	+1.841e+03	+7.898e+03	+9.657e+03	+0.811
1.200	+2.212e+03	+7.729e+03	+1.050e+04	+0.777
1.300	+2.515e+03	+7.585e+03	+1.068e+04	+0.751
1.400	+1.845e+02	+8.392e+03	+9.754e+03	+0.978
1.500	+1.633e+03	+7.761e+03	+1.095e+04	+0.826
1.600	+1.279e+03	+7.537e+03	+1.082e+04	+0.855
1.700	+2.709e+03	+8.175e+03	+1.066e+04	+0.751
1.800	+2.649e+03	+8.894e+03	+1.023e+04	+0.770
1.900	+1.308e+03	+6.533e+03	+1.001e+04	+0.833
2.000	+2.485e+03	+6.789e+03	+9.116e+03	+0.732
2.100	+2.969e+03	+7.870e+03	+9.029e+03	+0.726
2.200	+3.910e+03	+8.403e+03	+9.444e+03	+0.682
2.300	+2.222e+03	+7.801e+03	+9.804e+03	+0.778
2.400	+8.347e+02	+8.347e+03	+9.769e+03	+0.909
2.500	+1.970e+03	+7.786e+03	+1.023e+04	+0.798
2.600	+1.768e+03	+8.001e+03	+1.053e+04	+0.819
2.700	+3.014e+03	+6.514e+03	+1.028e+04	+0.684
2.800	+5.430e+03	+4.969e+03	+1.020e+04	+0.478
2.900	+5.235e+03	+4.988e+03	+1.007e+04	+0.488
3.000	+5.392e+03	+5.995e+03	+1.037e+04	+0.527
3.100	+4.433e+03	+4.928e+03	+1.028e+04	+0.526
3.200	+5.402e+03	+4.594e+03	+8.965e+03	+0.460
3.300	+5.577e+03	+5.723e+03	+9.658e+03	+0.506
3.400	+4.554e+03	+5.060e+03	+9.890e+03	+0.526
3.500	+4.998e+03	+5.505e+03	+1.123e+04	+0.524
3.600	+5.698e+03	+5.062e+03	+9.406e+03	+0.470
3.700	+4.651e+03	+3.595e+03	+1.039e+04	+0.436
3.800	+4.916e+03	+5.220e+03	+8.783e+03	+0.515
3.900	+4.796e+03	+4.241e+03	+1.093e+04	+0.469
4.000	+4.716e+03	+5.072e+03	+9.644e+03	+0.518
4.100	+5.076e+03	+4.733e+03	+9.736e+03	+0.483
4.200	+4.335e+03	+5.774e+03	+1.050e+04	+0.571
4.300	+2.309e+03	+7.163e+03	+9.290e+03	+0.756
4.400	+1.852e+03	+7.351e+03	+9.992e+03	+0.799
4.500	+9.925e+02	+8.592e+03	+1.113e+04	+0.896
4.600	+1.528e+03	+7.930e+03	+9.410e+03	+0.838
4.700	+1.629e+03	+7.995e+03	+9.616e+03	+0.831
4.800	+8.847e+02	+7.899e+03	+9.682e+03	+0.899
4.900	+2.411e+03	+7.635e+03	+8.853e+03	+0.760
5.000	+1.770e+03	+7.913e+03	+1.122e+04	+0.817
5.100	+2.086e+03	+8.368e+03	+1.067e+04	+0.800
5.200	+2.699e+03	+8.342e+03	+9.805e+03	+0.756
5.300	+1.536e+03	+8.628e+03	+1.036e+04	+0.849
5.400	+1.066e+03	+7.918e+03	+9.736e+03	+0.881
5.500	+1.755e+03	+8.570e+03	+1.112e+04	+0.830
5.600	+2.804e+03	+7.707e+03	+1.018e+04	+0.733
5.700	+1.391e+03	+7.795e+03	+1.016e+04	+0.849
5.800	+2.377e+03	+6.917e+03	+1.047e+04	+0.744
5.900	+1.870e+03	+8.408e+03	+9.586e+03	+0.818
6.000	+1.894e+03	+7.741e+03	+9.379e+03	+0.803
6.100	+2.345e+03	+8.004e+03	+1.011e+04	+0.773
6.200	+1.038e+02	+7.585e+03	+8.983e+03	+0.987
6.300	+3.112e+03	+7.175e+03	+1.020e+04	+0.697
6.400	+1.840e+03	+7.989e+03	+8.881e+03	+0.813
6.500	+2.541e+03	+9.291e+03	+9.769e+03	+0.785
6.600	+2.053e+03	+9.232e+03	+1.037e+04	+0.818
6.700	+8.219e+02	+9.739e+03	+1.078e+04	+0.922
6.800	+1.415e+03	+7.279e+03	+9.819e+03	+0.837
6.900	+2.799e+03	+7.992e+03	+1.013e+04	+0.741
7.000	+7.023e+02	+8.585e+03	+9.653e+03	+0.924
7.100	+2.210e+03	+7.667e+03	+8.320e+03	+0.776
7.200	+2.774e+03	+8.450e+03	+9.079e+03	+0.753
