%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.602e+03	+1.576e+03	+9.873e+03	+0.172
0.100	+8.338e+03	+3.121e+03	+1.129e+04	+0.272
0.200	+6.882e+03	+2.824e+03	+8.869e+03	+0.291
0.300	+9.115e+03	+2.388e+03	+9.873e+03	+0.208
0.400	+7.812e+03	+2.264e+03	+9.159e+03	+0.225
0.500	+7.315e+03	+5.404e+02	+9.627e+03	+0.069
0.600	+7.104e+03	+2.971e+03	+9.865e+03	+0.295
0.700	+7.944e+03	+1.517e+03	+9.283e+03	+0.160
0.800	+7.231e+03	+3.211e+03	+1.014e+04	+0.307
0.900	+6.571e+03	+2.986e+03	+1.001e+04	+0.312
1.000	+7.164e+03	+2.678e+03	+1.009e+04	+0.272
1.100	+6.333e+03	+2.417e+03	+9.820e+03	+0.276
1.200	+7.566e+03	+2.206e+03	+1.052e+04	+0.226
1.300	+6.708e+03	+1.881e+03	+1.102e+04	+0.219
1.400	+6.659e+03	+2.919e+03	+1.069e+04	+0.305
1.500	+6.671e+03	+2.914e+03	+1.117e+04	+0.304
1.600	+7.109e+03	+2.261e+03	+1.007e+04	+0.241
1.700	+6.791e+03	+2.755e+03	+9.188e+03	+0.289
1.800	+6.843e+03	+2.589e+03	+1.025e+04	+0.274
1.900	+7.484e+03	+2.056e+03	+9.522e+03	+0.216
2.000	+7.264e+03	+1.250e+03	+1.080e+04	+0.147
2.100	+7.713e+03	+1.738e+03	+1.006e+04	+0.184
2.200	+6.602e+03	+2.849e+03	+1.011e+04	+0.301
2.300	+5.799e+03	+3.318e+03	+1.054e+04	+0.364
2.400	+6.545e+03	+2.583e+03	+1.078e+04	+0.283
2.500	+7.005e+03	+2.249e+03	+1.063e+04	+0.243
2.600	+7.997e+03	+2.102e+03	+9.737e+03	+0.208
2.700	+7.694e+03	+1.783e+03	+9.185e+03	+0.188
2.800	+7.466e+03	+3.463e+03	+9.181e+03	+0.317
2.900	+8.596e+03	+2.354e+03	+8.981e+03	+0.215
3.000	+6.980e+03	+2.199e+03	+1.006e+04	+0.240
3.100	+7.602e+03	+2.602e+03	+9.693e+03	+0.255
3.200	+7.019e+03	+1.416e+03	+1.088e+04	+0.168
3.300	+7.194e+03	+1.977e+03	+1.023e+04	+0.216
3.400	+7.352e+03	+1.135e+03	+9.038e+03	+0.134
3.500	+3.126e+03	+4.838e+03	+1.066e+04	+0.607
3.600	+4.932e+03	+5.502e+03	+9.872e+03	+0.527
3.700	+6.302e+03	+5.556e+03	+9.989e+03	+0.469
3.800	+6.224e+03	+3.929e+03	+9.737e+03	+0.387
3.900	+5.334e+03	+5.135e+03	+9.598e+03	+0.490
4.000	+4.010e+03	+5.291e+03	+9.908e+03	+0.569
4.100	+4.676e+03	+4.725e+03	+1.032e+04	+0.503
4.200	+5.769e+03	+4.888e+03	+9.711e+03	+0.459
4.300	+4.456e+03	+5.985e+03	+1.105e+04	+0.573
4.400	+4.613e+03	+5.764e+03	+9.591e+03	+0.555
4.500	+3.693e+03	+5.125e+03	+9.993e+03	+0.581
4.600	+5.722e+03	+4.679e+03	+9.319e+03	+0.450
4.700	+5.441e+03	+5.219e+03	+9.306e+03	+0.490
4.800	+4.083e+03	+6.138e+03	+9.694e+03	+0.600
4.900	+3.996e+03	+4.291e+03	+9.607e+03	+0.518
5.000	+4.730e+03	+4.766e+03	+1.083e+04	+0.502
5.100	+5.670e+03	+4.932e+03	+1.012e+04	+0.465
5.200	+4.035e+03	+5.325e+03	+1.054e+04	+0.569
5.300	+5.926e+03	+4.667e+03	+9.548e+03	+0.441
5.400	+5.265e+03	+5.579e+03	+1.003e+04	+0.514
