%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+1.461e-01
3	3	+1.461e-01	+4.900e-01
1	1	+6.362e-01	+1.884e+00
3	3	+2.520e+00	+5.132e+00
2	2	+7.652e+00	+1.275e+00
3	3	+8.927e+00	+1.108e+00
2	2	+1.004e+01	+1.013e+00
1	1	+1.105e+01	+2.522e+00
3	3	+1.357e+01	+2.946e+00
2	2	+1.652e+01	+4.541e+00
3	3	+2.106e+01	+1.134e+00
1	1	+2.219e+01	+8.199e-01
2	2	+2.301e+01	+5.520e+00
3	3	+2.853e+01	+4.012e+00
2	2	+3.254e+01	+4.044e+00
3	3	+3.659e+01	+3.114e+00
2	2	+3.970e+01	+2.529e+00
1	1	+4.223e+01	+2.043e+00
2	2	+4.427e+01	+2.917e+00
3	3	+4.719e+01	+1.658e+00
2	2	+4.885e+01	+1.035e+00
3	3	+4.989e+01	+2.791e+00
1	1	+5.268e+01	+3.584e+00
2	2	+5.626e+01	+4.108e+00
3	3	+6.037e+01	+3.595e+00
1	1	+6.396e+01	+7.467e-01
3	3	+6.471e+01	+1.176e-01
2	2	+6.483e+01	+3.068e+00
3	3	+6.790e+01	+2.651e+00
1	1	+7.055e+01	+4.175e-02
3	3	+7.059e+01	+1.572e+00
1	1	+7.216e+01	+4.928e+00
2	2	+7.709e+01	+8.394e+00
1	1	+8.548e+01	+6.471e+00
3	3	+9.195e+01	+4.959e+00
1	1	+9.691e+01	+1.749e+00
2	2	+9.866e+01	+3.392e+00
3	3	+1.021e+02	+6.473e-02
1	1	+1.021e+02	+3.150e-01
2	2	+1.024e+02	+2.506e+00
3	3	+1.049e+02	+3.918e+00
2	2	+1.089e+02	+1.262e+00
3	3	+1.101e+02	+8.277e-01
2	2	+1.109e+02	+3.223e+00
3	3	+1.142e+02	+5.837e-01
2	2	+1.148e+02	+5.255e+00
1	1	+1.200e+02	+4.997e+00
2	2	+1.250e+02	+6.952e-01
3	3	+1.257e+02	+1.103e+00
2	2	+1.268e+02	+2.223e+00
1	1	+1.290e+02	+1.925e+00
2	2	+1.310e+02	+1.844e-01
3	3	+1.311e+02	+3.801e-01
1	1	+1.315e+02	+1.015e+00
2	2	+1.325e+02	+1.552e+00
3	3	+1.341e+02	+1.084e-01
2	2	+1.342e+02	+1.456e-01
3	3	+1.343e+02	+6.043e-02
2	2	+1.344e+02	+5.747e-01
3	3	+1.350e+02	+2.096e-01
2	2	+1.352e+02	+5.637e+00
3	3	+1.408e+02	+8.565e-03
1	1	+1.408e+02	+2.896e+00
2	2	+1.437e+02	+9.101e-01
3	3	+1.446e+02	+8.947e-02
1	1	+1.447e+02	+2.256e+00
2	2	+1.470e+02	+5.205e-01
1	1	+1.475e+02	+4.616e-01
2	2	+1.480e+02	+8.244e-01
1	1	+1.488e+02	+1.821e+00
2	2	+1.506e+02	+6.935e-01
1	1	+1.513e+02	+2.144e+00
3	3	+1.534e+02	+9.160e-01
2	2	+1.544e+02	+3.665e-01
3	3	+1.547e+02	+1.556e+00
2	2	+1.563e+02	+2.329e-01
1	1	+1.565e+02	+3.260e+00
2	2	+1.598e+02	+1.625e+00
3	3	+1.614e+02	+2.244e+00
2	2	+1.636e+02	+2.151e+00
1	1	+1.658e+02	+3.862e-01
3	3	+1.662e+02	+1.072e+00
2	2	+1.673e+02	+5.689e-01
3	3	+1.678e+02	+1.294e+00
2	2	+1.691e+02	+3.758e+00
3	3	+1.729e+02	+1.241e-01
2	2	+1.730e+02	+4.393e-02
1	1	+1.730e+02	+2.530e+00
2	2	+1.756e+02	+5.253e-01
0	0	+1.761e+02	+Inf
