%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.951e+03	+8.313e+03	+9.399e+03	+0.678
0.100	+1.662e+03	+8.747e+03	+9.456e+03	+0.840
0.200	+2.767e+03	+7.062e+03	+9.894e+03	+0.718
0.300	+4.076e+03	+7.847e+03	+1.078e+04	+0.658
0.400	+1.781e+03	+7.907e+03	+9.733e+03	+0.816
0.500	+1.196e+03	+8.651e+03	+1.086e+04	+0.879
0.600	+4.798e+03	+5.398e+03	+1.029e+04	+0.529
0.700	+4.250e+03	+5.379e+03	+1.063e+04	+0.559
0.800	+4.491e+03	+6.478e+03	+9.221e+03	+0.591
0.900	+3.093e+03	+7.987e+03	+1.049e+04	+0.721
1.000	+9.291e+02	+7.402e+03	+1.122e+04	+0.888
1.100	+1.716e+03	+7.678e+03	+1.125e+04	+0.817
1.200	+1.414e+03	+7.114e+03	+1.097e+04	+0.834
1.300	+1.303e+03	+8.200e+03	+9.646e+03	+0.863
1.400	+2.506e+03	+9.298e+03	+9.084e+03	+0.788
1.500	+2.861e+03	+7.169e+03	+9.898e+03	+0.715
1.600	+1.492e+03	+8.129e+03	+1.160e+04	+0.845
1.700	+2.199e+03	+8.661e+03	+1.017e+04	+0.798
1.800	+3.198e+03	+5.406e+03	+9.851e+03	+0.628
1.900	+5.740e+03	+5.504e+03	+9.434e+03	+0.490
2.000	+4.533e+03	+4.340e+03	+1.026e+04	+0.489
2.100	+4.843e+03	+4.968e+03	+9.201e+03	+0.506
2.200	+3.327e+03	+4.067e+03	+1.117e+04	+0.550
2.300	+4.314e+03	+5.104e+03	+9.356e+03	+0.542
2.400	+4.691e+03	+5.135e+03	+9.128e+03	+0.523
2.500	+5.203e+03	+5.793e+03	+9.792e+03	+0.527
2.600	+4.465e+03	+5.841e+03	+9.845e+03	+0.567
2.700	+7.516e+02	+9.420e+03	+8.736e+03	+0.926
2.800	+1.604e+03	+6.398e+03	+1.004e+04	+0.800
2.900	+2.530e+03	+7.579e+03	+9.512e+03	+0.750
3.000	+1.318e+03	+8.094e+03	+1.050e+04	+0.860
3.100	+1.650e+03	+7.433e+03	+1.001e+04	+0.818
3.200	+1.745e+03	+9.674e+03	+1.021e+04	+0.847
3.300	+2.649e+03	+8.946e+03	+9.867e+03	+0.772
3.400	+1.310e+03	+7.753e+03	+9.726e+03	+0.855
3.500	+3.427e+03	+7.590e+03	+9.618e+03	+0.689
3.600	+1.565e+03	+5.474e+03	+9.405e+03	+0.778
3.700	+3.043e+03	+9.433e+03	+9.593e+03	+0.756
3.800	+2.070e+03	+7.136e+03	+8.954e+03	+0.775
3.900	+2.166e+03	+6.419e+03	+1.022e+04	+0.748
4.000	+2.309e+03	+8.278e+03	+1.012e+04	+0.782
4.100	+4.946e+03	+4.673e+03	+1.049e+04	+0.486
4.200	+4.831e+03	+5.054e+03	+1.076e+04	+0.511
4.300	+6.243e+03	+4.723e+03	+1.043e+04	+0.431
4.400	+3.961e+03	+4.822e+03	+1.035e+04	+0.549
