%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+6.597e+03	+6.812e+02	+1.024e+04	+0.094
0.100	+7.788e+03	+4.000e+03	+9.744e+03	+0.339
0.200	+6.893e+03	+3.037e+03	+1.007e+04	+0.306
0.300	+7.047e+03	+1.901e+03	+1.042e+04	+0.212
0.400	+7.377e+03	+2.007e+03	+1.067e+04	+0.214
0.500	+7.277e+03	+2.500e+03	+1.075e+04	+0.256
0.600	+6.691e+03	+4.228e+03	+1.041e+04	+0.387
0.700	+8.378e+03	+1.727e+03	+1.079e+04	+0.171
0.800	+7.975e+03	+2.226e+03	+1.008e+04	+0.218
0.900	+6.852e+03	+3.072e+03	+1.003e+04	+0.310
1.000	+7.787e+03	+2.951e+03	+9.997e+03	+0.275
1.100	+8.107e+03	+2.476e+03	+1.047e+04	+0.234
1.200	+6.644e+03	+2.369e+03	+1.082e+04	+0.263
1.300	+7.028e+03	+1.782e+03	+9.699e+03	+0.202
1.400	+6.888e+03	+2.332e+03	+1.001e+04	+0.253
1.500	+7.099e+03	+3.300e+03	+9.387e+03	+0.317
1.600	+7.554e+03	+1.880e+03	+9.666e+03	+0.199
1.700	+7.768e+03	+3.119e+03	+9.353e+03	+0.286
1.800	+7.236e+03	+2.830e+03	+1.040e+04	+0.281
1.900	+5.861e+03	+4.312e+03	+9.647e+03	+0.424
2.000	+5.338e+03	+5.105e+03	+9.925e+03	+0.489
2.100	+5.384e+03	+3.813e+03	+9.919e+03	+0.415
2.200	+4.697e+03	+5.789e+03	+1.046e+04	+0.552
2.300	+3.717e+03	+5.293e+03	+9.831e+03	+0.587
2.400	+5.904e+03	+4.422e+03	+8.993e+03	+0.428
2.500	+4.209e+03	+4.383e+03	+9.559e+03	+0.510
2.600	+5.301e+03	+5.270e+03	+1.071e+04	+0.499
2.700	+5.573e+03	+5.191e+03	+9.202e+03	+0.482
2.800	+6.788e+03	+4.925e+03	+9.791e+03	+0.420
2.900	+4.249e+03	+5.961e+03	+8.421e+03	+0.584
3.000	+6.218e+03	+5.150e+03	+1.050e+04	+0.453
3.100	+2.688e+03	+8.839e+03	+1.036e+04	+0.767
3.200	+1.964e+03	+8.326e+03	+8.772e+03	+0.809
3.300	+3.010e+03	+6.754e+03	+9.686e+03	+0.692
3.400	+1.954e+03	+7.509e+03	+1.015e+04	+0.794
3.500	+2.887e+03	+8.364e+03	+9.537e+03	+0.743
3.600	+2.555e+03	+6.579e+03	+9.118e+03	+0.720
3.700	+2.225e+03	+8.351e+03	+1.007e+04	+0.790
3.800	+1.985e+03	+7.714e+03	+1.088e+04	+0.795
3.900	+1.631e+03	+8.296e+03	+1.010e+04	+0.836
4.000	+2.047e+03	+8.365e+03	+1.015e+04	+0.803
4.100	+2.161e+03	+8.498e+03	+8.339e+03	+0.797
4.200	+1.966e+03	+8.392e+03	+1.076e+04	+0.810
4.300	+1.680e+03	+7.658e+03	+9.401e+03	+0.820
4.400	+2.253e+03	+8.753e+03	+1.028e+04	+0.795
4.500	+7.946e+02	+8.371e+03	+1.094e+04	+0.913
4.600	+3.072e+03	+6.901e+03	+1.018e+04	+0.692
4.700	+1.581e+03	+7.811e+03	+9.587e+03	+0.832
4.800	+1.867e+03	+9.212e+03	+1.046e+04	+0.831
4.900	+2.130e+03	+6.971e+03	+1.058e+04	+0.766
5.000	+2.059e+03	+8.646e+03	+1.052e+04	+0.808
5.100	+2.665e+03	+7.780e+03	+9.639e+03	+0.745
5.200	+2.150e+03	+8.353e+03	+1.063e+04	+0.795
5.300	+1.651e+03	+9.142e+03	+9.161e+03	+0.847
5.400	+2.644e+03	+8.043e+03	+9.607e+03	+0.753
5.500	+1.722e+03	+7.407e+03	+1.058e+04	+0.811
5.600	+1.328e+03	+7.325e+03	+1.082e+04	+0.847
5.700	+1.989e+03	+8.251e+03	+9.271e+03	+0.806
5.800	+3.035e+03	+7.619e+03	+1.023e+04	+0.715
5.900	+1.157e+03	+8.183e+03	+1.028e+04	+0.876
6.000	+9.576e+02	+8.432e+03	+9.725e+03	+0.898
6.100	+2.960e+03	+7.325e+03	+1.092e+04	+0.712
6.200	+1.800e+03	+7.795e+03	+1.021e+04	+0.812
6.300	+1.885e+03	+7.336e+03	+1.246e+04	+0.796
6.400	+1.348e+03	+7.460e+03	+1.057e+04	+0.847
6.500	+1.692e+03	+9.061e+03	+9.727e+03	+0.843
6.600	+9.746e+02	+8.935e+03	+1.095e+04	+0.902
6.700	+1.623e+03	+8.759e+03	+1.024e+04	+0.844
6.800	+2.464e+03	+8.171e+03	+9.951e+03	+0.768
6.900	+2.470e+03	+7.908e+03	+8.571e+03	+0.762
7.000	+2.229e+03	+6.776e+03	+1.038e+04	+0.752
7.100	+2.642e+03	+8.632e+03	+1.066e+04	+0.766
7.200	+2.502e+03	+8.573e+03	+1.050e+04	+0.774
7.300	+3.016e+03	+8.407e+03	+1.025e+04	+0.736
7.400	+1.569e+03	+8.247e+03	+1.076e+04	+0.840
