%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+2.095e+00
1	1	+2.095e+00	+5.580e+00
2	2	+7.675e+00	+9.734e-01
3	3	+8.648e+00	+2.340e+00
2	2	+1.099e+01	+4.272e+00
3	3	+1.526e+01	+1.831e+00
2	2	+1.709e+01	+2.684e+00
3	3	+1.978e+01	+5.990e-01
2	2	+2.037e+01	+4.671e+00
3	3	+2.504e+01	+1.381e-02
2	2	+2.506e+01	+3.830e-01
3	3	+2.544e+01	+2.576e-01
2	2	+2.570e+01	+4.178e+00
1	1	+2.988e+01	+9.204e-01
2	2	+3.080e+01	+1.224e-01
3	3	+3.092e+01	+4.250e-01
1	1	+3.135e+01	+5.149e-02
2	2	+3.140e+01	+1.114e+00
3	3	+3.251e+01	+2.414e-01
2	2	+3.275e+01	+3.909e+00
1	1	+3.666e+01	+2.894e-01
2	2	+3.695e+01	+4.318e+00
3	3	+4.127e+01	+2.162e+00
2	2	+4.343e+01	+3.573e+00
3	3	+4.700e+01	+3.781e-02
2	2	+4.704e+01	+2.859e+00
3	3	+4.990e+01	+4.306e-01
2	2	+5.033e+01	+2.859e+00
3	3	+5.319e+01	+1.729e-01
2	2	+5.336e+01	+8.397e-02
1	1	+5.345e+01	+5.272e+00
2	2	+5.872e+01	+2.363e+00
3	3	+6.108e+01	+1.859e-01
2	2	+6.127e+01	+4.748e+00
3	3	+6.602e+01	+1.058e+00
2	2	+6.707e+01	+3.793e-01
1	1	+6.745e+01	+5.023e+00
3	3	+7.248e+01	+1.138e+00
1	1	+7.361e+01	+1.569e+00
2	2	+7.518e+01	+7.041e-01
3	3	+7.589e+01	+1.632e+00
2	2	+7.752e+01	+8.143e-02
3	3	+7.760e+01	+2.488e+00
2	2	+8.009e+01	+6.306e-02
1	1	+8.015e+01	+9.704e-01
2	2	+8.112e+01	+2.248e+00
3	3	+8.337e+01	+2.869e-01
2	2	+8.366e+01	+2.378e+00
3	3	+8.603e+01	+3.965e+00
1	1	+9.000e+01	+1.105e+00
2	2	+9.110e+01	+2.176e+00
3	3	+9.328e+01	+4.823e-02
1	1	+9.333e+01	+4.643e-01
3	3	+9.379e+01	+3.287e+00
2	2	+9.708e+01	+1.891e+00
1	1	+9.897e+01	+7.349e+00
2	2	+1.063e+02	+2.620e+00
3	3	+1.089e+02	+2.028e+00
2	2	+1.110e+02	+7.436e+00
1	1	+1.184e+02	+2.941e+00
2	2	+1.213e+02	+1.415e+00
3	3	+1.228e+02	+1.710e+00
1	1	+1.245e+02	+1.023e-01
2	2	+1.246e+02	+5.171e-01
3	3	+1.251e+02	+1.970e+00
2	2	+1.271e+02	+5.252e+00
3	3	+1.323e+02	+1.217e-02
2	2	+1.323e+02	+4.561e+00
1	1	+1.369e+02	+7.262e-01
3	3	+1.376e+02	+3.244e-01
2	2	+1.379e+02	+2.628e-01
1	1	+1.382e+02	+2.319e+00
2	2	+1.405e+02	+6.500e-01
3	3	+1.412e+02	+4.373e+00
1	1	+1.455e+02	+1.794e+00
2	2	+1.473e+02	+8.588e-01
3	3	+1.482e+02	+5.486e-02
2	2	+1.482e+02	+4.433e+00
3	3	+1.527e+02	+3.963e-01
1	1	+1.531e+02	+1.322e+00
2	2	+1.544e+02	+2.429e-01
3	3	+1.546e+02	+1.014e+00
1	1	+1.557e+02	+1.877e+00
3	3	+1.575e+02	+1.524e-01
1	1	+1.577e+02	+6.274e+00
2	2	+1.640e+02	+1.761e+00
1	1	+1.657e+02	+7.685e+00
2	2	+1.734e+02	+3.917e+00
3	3	+1.773e+02	+9.102e-01
1	1	+1.782e+02	+6.021e-03
2	2	+1.782e+02	+8.393e-01
3	3	+1.791e+02	+1.800e+00
2	2	+1.809e+02	+1.444e+00
3	3	+1.823e+02	+1.728e+00
1	1	+1.840e+02	+4.754e-01
3	3	+1.845e+02	+1.089e+00
2	2	+1.856e+02	+3.357e+00
1	1	+1.890e+02	+2.558e+00
2	2	+1.915e+02	+2.208e+00
1	1	+1.937e+02	+2.594e+00
2	2	+1.963e+02	+1.271e+00
3	3	+1.976e+02	+1.823e-01
2	2	+1.978e+02	+1.611e+00
0	0	+1.994e+02	+Inf
