%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.715e+03	+3.920e+03	+1.052e+04	+0.454
0.100	+4.686e+03	+5.044e+03	+1.073e+04	+0.518
0.200	+5.881e+03	+5.682e+03	+1.008e+04	+0.491
0.300	+5.192e+03	+5.092e+03	+1.095e+04	+0.495
0.400	+5.323e+03	+4.585e+03	+1.065e+04	+0.463
0.500	+3.718e+03	+5.711e+03	+1.017e+04	+0.606
0.600	+1.723e+03	+8.234e+03	+1.045e+04	+0.827
0.700	+2.546e+03	+9.158e+03	+1.113e+04	+0.782
0.800	+2.829e+03	+8.501e+03	+1.002e+04	+0.750
0.900	+4.768e+03	+3.984e+03	+1.043e+04	+0.455
1.000	+5.216e+03	+4.376e+03	+1.120e+04	+0.456
1.100	+4.960e+03	+5.115e+03	+1.007e+04	+0.508
1.200	+4.798e+03	+5.075e+03	+9.643e+03	+0.514
1.300	+5.668e+03	+4.235e+03	+8.668e+03	+0.428
1.400	+5.804e+03	+4.917e+03	+1.042e+04	+0.459
1.500	+4.449e+03	+6.840e+03	+8.239e+03	+0.606
1.600	+4.033e+03	+5.977e+03	+9.978e+03	+0.597
1.700	+5.930e+03	+5.056e+03	+9.212e+03	+0.460
1.800	+5.662e+03	+5.285e+03	+1.021e+04	+0.483
1.900	+4.810e+03	+5.076e+03	+9.189e+03	+0.513
2.000	+3.444e+03	+5.916e+03	+1.026e+04	+0.632
2.100	+1.035e+03	+7.274e+03	+1.115e+04	+0.875
2.200	+1.353e+03	+8.674e+03	+1.050e+04	+0.865
2.300	+2.784e+03	+9.124e+03	+8.587e+03	+0.766
2.400	+1.891e+03	+9.077e+03	+1.043e+04	+0.828
2.500	+2.895e+03	+8.685e+03	+9.242e+03	+0.750
2.600	+3.336e+03	+6.960e+03	+9.525e+03	+0.676
2.700	+7.420e+03	+1.893e+03	+9.081e+03	+0.203
2.800	+6.699e+03	+1.880e+03	+1.140e+04	+0.219
2.900	+7.377e+03	+3.224e+03	+1.047e+04	+0.304
3.000	+7.234e+03	+1.921e+03	+9.087e+03	+0.210
3.100	+7.052e+03	+2.282e+03	+1.026e+04	+0.245
3.200	+8.127e+03	+2.808e+03	+8.883e+03	+0.257
3.300	+8.008e+03	+2.388e+03	+9.072e+03	+0.230
3.400	+6.955e+03	+3.272e+03	+1.025e+04	+0.320
