%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+3.314e+00
2	2	+3.314e+00	+1.044e+00
3	3	+4.358e+00	+8.279e-01
1	1	+5.186e+00	+5.487e+00
2	2	+1.067e+01	+1.516e+00
3	3	+1.219e+01	+2.909e+00
2	2	+1.510e+01	+4.571e-01
3	3	+1.555e+01	+3.385e+00
1	1	+1.894e+01	+1.992e-01
2	2	+1.914e+01	+5.704e+00
1	1	+2.484e+01	+2.543e-01
3	3	+2.510e+01	+4.091e-01
2	2	+2.551e+01	+2.112e+00
3	3	+2.762e+01	+3.429e+00
1	1	+3.105e+01	+3.232e+00
2	2	+3.428e+01	+5.113e+00
3	3	+3.939e+01	+2.828e-02
2	2	+3.942e+01	+8.755e-01
3	3	+4.030e+01	+6.773e-01
1	1	+4.097e+01	+1.400e+01
2	2	+5.497e+01	+8.742e-01
3	3	+5.584e+01	+8.474e-02
2	2	+5.593e+01	+3.834e-01
3	3	+5.631e+01	+1.191e+00
2	2	+5.750e+01	+3.434e+00
1	1	+6.094e+01	+3.534e+00
2	2	+6.447e+01	+7.517e-01
3	3	+6.522e+01	+2.052e-01
2	2	+6.543e+01	+9.724e-01
3	3	+6.640e+01	+1.783e+00
1	1	+6.818e+01	+3.378e+00
2	2	+7.156e+01	+1.773e+00
3	3	+7.333e+01	+1.201e+00
2	2	+7.453e+01	+4.581e-01
3	3	+7.499e+01	+2.861e+00
2	2	+7.785e+01	+7.816e-01
3	3	+7.864e+01	+9.296e-01
2	2	+7.956e+01	+2.498e+00
1	1	+8.206e+01	+5.161e-01
3	3	+8.258e+01	+3.197e+00
2	2	+8.578e+01	+1.040e+00
3	3	+8.682e+01	+6.090e-02
2	2	+8.688e+01	+1.550e+00
3	3	+8.843e+01	+2.114e+00
1	1	+9.054e+01	+1.125e+01
2	2	+1.018e+02	+6.046e-01
3	3	+1.024e+02	+1.651e+00
1	1	+1.040e+02	+5.427e-01
3	3	+1.046e+02	+2.030e+00
2	2	+1.066e+02	+3.061e+00
3	3	+1.097e+02	+1.102e-01
2	2	+1.098e+02	+1.107e+00
3	3	+1.109e+02	+1.425e+00
1	1	+1.123e+02	+4.675e+00
3	3	+1.170e+02	+8.307e-01
2	2	+1.178e+02	+1.335e+00
1	1	+1.192e+02	+5.949e-01
2	2	+1.198e+02	+3.174e+00
3	3	+1.229e+02	+4.454e-01
2	2	+1.234e+02	+1.663e+00
3	3	+1.250e+02	+8.517e-01
1	1	+1.259e+02	+1.078e+00
3	3	+1.270e+02	+8.878e-01
2	2	+1.279e+02	+4.549e-02
3	3	+1.279e+02	+1.273e+00
2	2	+1.292e+02	+7.697e-01
1	1	+1.299e+02	+6.522e-01
3	3	+1.306e+02	+1.005e+00
2	2	+1.316e+02	+2.912e+00
3	3	+1.345e+02	+8.012e-01
2	2	+1.353e+02	+3.158e+00
3	3	+1.385e+02	+1.039e+00
2	2	+1.395e+02	+3.989e+00
3	3	+1.435e+02	+4.270e+00
2	2	+1.478e+02	+3.006e+00
1	1	+1.508e+02	+3.917e-01
2	2	+1.512e+02	+5.618e+00
3	3	+1.568e+02	+4.384e-01
1	1	+1.572e+02	+7.102e+00
2	2	+1.643e+02	+5.869e-02
3	3	+1.644e+02	+2.111e+00
1	1	+1.665e+02	+2.708e+00
2	2	+1.692e+02	+4.898e+00
3	3	+1.741e+02	+1.537e+00
1	1	+1.756e+02	+9.849e-01
3	3	+1.766e+02	+1.175e+00
2	2	+1.778e+02	+4.435e+00
3	3	+1.822e+02	+8.387e-01
2	2	+1.831e+02	+3.796e+00
3	3	+1.869e+02	+2.897e+00
2	2	+1.898e+02	+5.642e+00
3	3	+1.954e+02	+7.881e-01
2	2	+1.962e+02	+5.246e-01
3	3	+1.967e+02	+6.304e-01
2	2	+1.974e+02	+3.593e-01
1	1	+1.977e+02	+2.285e+00
0	0	+2.000e+02	+Inf
