%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+1.006e+00
2	2	+1.006e+00	+1.971e+00
3	3	+2.977e+00	+1.583e-01
2	2	+3.135e+00	+9.466e-02
3	3	+3.230e+00	+1.005e+00
2	2	+4.235e+00	+2.137e-01
3	3	+4.449e+00	+1.117e-01
2	2	+4.561e+00	+6.061e+00
1	1	+1.062e+01	+5.424e-01
2	2	+1.116e+01	+6.897e+00
3	3	+1.806e+01	+2.941e+00
2	2	+2.100e+01	+3.507e-01
3	3	+2.135e+01	+3.761e-01
2	2	+2.173e+01	+2.346e+00
3	3	+2.407e+01	+3.252e-01
1	1	+2.440e+01	+3.971e-01
2	2	+2.480e+01	+3.358e+00
1	1	+2.815e+01	+2.526e+00
2	2	+3.068e+01	+1.903e+00
0	0	+3.258e+01	+Inf
