%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+1.494e+00
3	3	+1.494e+00	+9.326e-01
2	2	+2.427e+00	+5.773e-01
3	3	+3.004e+00	+2.907e+00
2	2	+5.911e+00	+2.657e+00
3	3	+8.568e+00	+8.541e-02
2	2	+8.653e+00	+2.272e+00
3	3	+1.093e+01	+3.256e+00
2	2	+1.418e+01	+2.971e+00
3	3	+1.715e+01	+3.801e+00
1	1	+2.095e+01	+2.890e+00
2	2	+2.384e+01	+2.623e+00
3	3	+2.647e+01	+4.532e+00
2	2	+3.100e+01	+6.509e+00
3	3	+3.751e+01	+2.901e+00
2	2	+4.041e+01	+1.126e+00
3	3	+4.153e+01	+6.296e-01
1	1	+4.216e+01	+1.658e+00
3	3	+4.382e+01	+2.328e+00
2	2	+4.615e+01	+1.471e+00
3	3	+4.762e+01	+7.238e-01
2	2	+4.834e+01	+3.514e-01
3	3	+4.869e+01	+4.056e-03
2	2	+4.870e+01	+1.273e+00
3	3	+4.997e+01	+4.388e-01
2	2	+5.041e+01	+2.934e-01
1	1	+5.070e+01	+6.409e-01
2	2	+5.135e+01	+9.262e-01
3	3	+5.227e+01	+7.298e-01
1	1	+5.300e+01	+1.652e+00
3	3	+5.465e+01	+4.887e-01
2	2	+5.514e+01	+1.276e+00
1	1	+5.642e+01	+1.185e-01
2	2	+5.654e+01	+2.352e+00
3	3	+5.889e+01	+3.987e+00
1	1	+6.288e+01	+3.522e+00
2	2	+6.640e+01	+5.333e-01
3	3	+6.693e+01	+7.073e+00
2	2	+7.400e+01	+7.443e-01
3	3	+7.475e+01	+1.539e+00
1	1	+7.629e+01	+8.295e-01
2	2	+7.712e+01	+1.635e+00
3	3	+7.875e+01	+1.579e-01
2	2	+7.891e+01	+2.997e+00
1	1	+8.191e+01	+1.360e+00
2	2	+8.327e+01	+4.946e-01
3	3	+8.376e+01	+1.880e+00
2	2	+8.564e+01	+1.674e+00
1	1	+8.731e+01	+2.531e+00
2	2	+8.985e+01	+2.088e+00
3	3	+9.193e+01	+2.770e+00
1	1	+9.470e+01	+2.434e+00
2	2	+9.714e+01	+1.875e+00
1	1	+9.901e+01	+8.573e+00
2	2	+1.076e+02	+3.435e+00
3	3	+1.110e+02	+2.049e-01
2	2	+1.112e+02	+2.561e+00
3	3	+1.138e+02	+1.332e+00
2	2	+1.151e+02	+2.119e+00
3	3	+1.172e+02	+1.037e+00
1	1	+1.183e+02	+8.582e-01
2	2	+1.191e+02	+1.139e+00
3	3	+1.203e+02	+1.307e-03
1	1	+1.203e+02	+1.811e+00
2	2	+1.221e+02	+2.329e+00
3	3	+1.244e+02	+9.201e-01
1	1	+1.253e+02	+2.366e+00
3	3	+1.277e+02	+5.328e+00
1	1	+1.330e+02	+3.839e-01
3	3	+1.334e+02	+5.969e+00
2	2	+1.394e+02	+9.944e-01
3	3	+1.404e+02	+1.260e+00
2	2	+1.416e+02	+9.493e-01
1	1	+1.426e+02	+1.812e+00
2	2	+1.444e+02	+1.907e-01
1	1	+1.446e+02	+2.764e+00
2	2	+1.474e+02	+1.001e-01
3	3	+1.475e+02	+1.950e+00
1	1	+1.494e+02	+2.061e+00
2	2	+1.515e+02	+4.207e+00
3	3	+1.557e+02	+4.058e+00
2	2	+1.597e+02	+4.839e+00
3	3	+1.646e+02	+1.516e+00
2	2	+1.661e+02	+1.924e+00
3	3	+1.680e+02	+6.720e+00
2	2	+1.747e+02	+1.130e+00
3	3	+1.759e+02	+1.942e-01
2	2	+1.760e+02	+9.158e-01
3	3	+1.770e+02	+1.515e+00
2	2	+1.785e+02	+5.445e+00
3	3	+1.839e+02	+1.562e-01
2	2	+1.841e+02	+2.560e-01
3	3	+1.843e+02	+2.427e-01
1	1	+1.846e+02	+3.376e+00
2	2	+1.880e+02	+2.347e+00
3	3	+1.903e+02	+8.507e-01
2	2	+1.912e+02	+1.889e+00
1	1	+1.930e+02	+4.373e-01
2	2	+1.935e+02	+2.679e+00
3	3	+1.962e+02	+6.725e-02
2	2	+1.962e+02	+1.712e-01
3	3	+1.964e+02	+1.576e+00
2	2	+1.980e+02	+2.953e-01
3	3	+1.983e+02	+1.147e+00
2	2	+1.994e+02	+5.830e-01
0	0	+2.000e+02	+Inf
