0.1,0.15528,0.00084645
0.2,0.13143,0.0007785
0.3,0.11136,0.00074164
0.4,0.094173,0.00071861
0.5,0.079922,0.00083767
0.6,0.067831,0.00086195
0.7,0.057691,0.00087091
0.8,0.049099,0.0009123
0.9,0.041853,0.00092659
1,0.035601,0.00099971
1.1,0.030242,0.0010326
1.2,0.025488,0.0010707
1.3,0.021895,0.0011048
1.4,0.01895,0.0011782
1.5,0.016019,0.0011379
1.6,0.013598,0.0011498
1.7,0.011815,0.0011785
1.8,0.01046,0.0012137
1.9,0.0092874,0.0012281
2,0.0084733,0.0012966
2.1,0.007056,0.0013051
2.2,0.0062517,0.0013061
2.3,0.0056517,0.0012858
2.4,0.0052989,0.0013991
2.5,0.0044929,0.0014796
2.6,0.0037325,0.0014621
2.7,0.0029365,0.0014554
2.8,0.0023226,0.0014735
2.9,0.0019657,0.001483
3,0.0013828,0.001524
3.1,0.00080685,0.0014922
3.2,0.00028202,0.001509
3.3,0.00038447,0.0014283
3.4,0.00025565,0.0014204
3.5,0.00051273,0.0013478
3.6,0.00060438,0.0012384
3.7,0.00085829,0.001241
3.8,0.0012192,0.001283
3.9,0.0011705,0.0013053
4,0.0016426,0.0013188
4.1,0.0019288,0.0013063
4.2,0.002364,0.0013003
4.3,0.0021575,0.0013269
4.4,0.0018735,0.0012966
4.5,0.0015561,0.0012489
4.6,0.0015166,0.0012081
4.7,0.0012838,0.001239
4.8,0.0012299,0.0012597
4.9,0.00073429,0.0012632
5,0.00092708,0.0012322
5.1,0.00079894,0.0011944
5.2,0.0011076,0.0011892
5.3,0.0012027,0.0012016
5.4,0.0012177,0.0012139
5.5,0.001584,0.0012746
5.6,0.0013193,0.0013671
5.7,0.0015668,0.0014461
5.8,0.0012532,0.001591
5.9,0.001059,0.001568
6,0.0010361,0.0015909
6.1,0.00068113,0.0015961
6.2,0.00068437,0.001527
6.3,0.0008231,0.0014828
6.4,0.00097622,0.0015433
6.5,0.00095404,0.0015319
6.6,0.00090567,0.001422
6.7,0.00048306,0.0014257
6.8,0.00020749,0.0014492
6.9,-0.00040379,0.0014865
7,-0.00077904,0.0015626
7.1,-0.0010183,0.0015997
7.2,-0.0013973,0.0015711
7.3,-0.0017096,0.001431
7.4,-0.0017883,0.0013837
7.5,-0.0019954,0.0013906
7.6,-0.0020368,0.0013005
7.7,-0.0017863,0.001192
7.8,-0.0013723,0.0012008
7.9,-0.00088839,0.0012139
8,-0.00086469,0.0012603
8.1,-0.00061297,0.0013495
8.2,-0.00075927,0.0014864
8.3,-0.00055137,0.0015252
8.4,-0.00064522,0.0015627
8.5,-0.00039605,0.0015899
8.6,-0.00066075,0.0015485
8.7,-0.00068018,0.0014936
8.8,-0.00079652,0.0014812
8.9,-0.00038667,0.0014961
9,0.00018215,0.0014887
9.1,0.00059848,0.0014691
9.2,0.00090198,0.0014847
9.3,0.00093971,0.0015122
9.4,0.001271,0.001523
9.5,0.0015619,0.0014946
9.6,0.0017705,0.001503
9.7,0.0016013,0.0014337
9.8,0.0014074,0.0013779
9.9,0.0012336,0.0013973
10,0.0010332,0.0013647
10.1,0.0013355,0.00132
10.2,0.0010884,0.0011798
10.3,0.00097493,0.0011117
10.4,0.0007888,0.0010406
10.5,0.00087278,0.0010377
10.6,0.0010878,0.0010147
10.7,0.001147,0.0010703
10.8,0.0013356,0.0010884
10.9,0.0018233,0.0011187
11,0.0021392,0.0011746
11.1,0.0021078,0.0011832
11.2,0.0018169,0.0011539
11.3,0.0014529,0.0012036
11.4,0.0014721,0.0012345
11.5,0.0015933,0.0012459
11.6,0.001369,0.0012588
11.7,0.00082828,0.0012876
11.8,0.00058741,0.0012656
11.9,0.00029791,0.0013032
12,-0.00013556,0.0013696
12.1,0.00026801,0.0013278
12.2,0.00061846,0.0013621
12.3,0.00062639,0.0014177
12.4,0.00077778,0.0014666
12.5,0.0012545,0.0014811
12.6,0.00098433,0.0014662
12.7,0.0011415,0.0013261
12.8,0.0010523,0.0012667
12.9,0.00093553,0.0011816
13,0.00080392,0.0012537
13.1,0.00078985,0.0012595
13.2,0.00088628,0.0012935
13.3,0.00057055,0.0013095
13.4,0.00058152,0.0013871
13.5,0.00037476,0.0015012
13.6,0.00018388,0.0016071
13.7,-0.00027057,0.0016237
13.8,-0.00031456,0.0016349
13.9,-0.0001501,0.0016161
14,-0.00023047,0.0015779
14.1,0.00024242,0.0015514
14.2,0.0003307,0.0014923
14.3,0.00059721,0.0014452
14.4,0.00044283,0.0014089
14.5,0.00020571,0.0014117
14.6,0.00012576,0.001421
14.7,-0.00011612,0.0014352
14.8,-2.311e-05,0.0014405
14.9,-0.00025383,0.0014803
15,7.8566e-05,0.0015985
15.1,0.00030556,0.001668
15.2,0.00060898,0.0016283
15.3,0.00092811,0.0015937
15.4,0.0007953,0.001458
15.5,0.00086619,0.0013788
15.6,0.0008531,0.0014304
15.7,0.0005413,0.0014051
15.8,0.00042351,0.0014441
15.9,5.5022e-05,0.0014879
16,0.00021748,0.0015012
16.1,0.00017319,0.001536
16.2,0.00022155,0.0015188
16.3,-6.5317e-05,0.0014906
16.4,-0.00029607,0.00151
16.5,-0.00045342,0.0014696
16.6,-0.00025286,0.0014947
16.7,-0.00025586,0.0016689
16.8,-6.0477e-05,0.0017277
16.9,-7.4889e-05,0.0017343
17,8.9997e-05,0.0017149
17.1,0.00016857,0.0017078
17.2,0.00016068,0.0017096
17.3,8.4533e-05,0.0016857
17.4,0.0003269,0.0016614
17.5,3.9499e-05,0.0016681
17.6,2.3932e-05,0.0016545
17.7,0.00056725,0.0016376
17.8,0.00055649,0.0016582
17.9,0.00016522,0.0016088
18,-5.8472e-05,0.0016344
18.1,-0.00020181,0.0015604
18.2,-0.00032551,0.0015748
18.3,0.00010666,0.0015477
18.4,0.00065119,0.0015169
18.5,0.00048508,0.0015436
18.6,0.00057057,0.0015506
18.7,0.00077999,0.0015793
18.8,0.00095469,0.0015341
18.9,0.0013064,0.0015856
19,0.00099341,0.0015872
19.1,0.00085469,0.0015904
19.2,0.00084766,0.0016362
19.3,0.00071651,0.0016748
19.4,0.00058307,0.001671
19.5,0.00047824,0.001765
19.6,0.00046765,0.0017124
19.7,0.00062446,0.0016712
19.8,0.00054235,0.0016134
19.9,0.00021691,0.0016386
20,0.00019402,0.0016498
20.1,-0.00012771,0.0016282
20.2,-0.00080122,0.0016287
20.3,-0.00025409,0.0016835
20.4,-0.0001265,0.0016911
20.5,-0.00059838,0.001676
20.6,-0.0010681,0.0017005
20.7,-0.0011723,0.0016723
20.8,-0.0018318,0.0016254
20.9,-0.001823,0.0015676
21,-0.0016751,0.0015999
21.1,-0.0015396,0.0016999
21.2,-0.0017502,0.0015966
21.3,-0.0016366,0.00154
21.4,-0.0017091,0.0014373
21.5,-0.002167,0.0013256
21.6,-0.0023984,0.0013101
21.7,-0.002712,0.0013218
21.8,-0.0025235,0.0013773
21.9,-0.0026479,0.0014304
22,-0.0028894,0.001528
22.1,-0.0029389,0.0014991
22.2,-0.0026383,0.001592
22.3,-0.0025041,0.0015194
22.4,-0.0022469,0.0014756
22.5,-0.002065,0.0015289
22.6,-0.0021455,0.0016948
22.7,-0.0023837,0.0015911
22.8,-0.0025386,0.001592
22.9,-0.0029604,0.0015867
23,-0.0029722,0.0015395
23.1,-0.0028616,0.0016065
23.2,-0.0027981,0.0016573
23.3,-0.0027592,0.0017306
23.4,-0.0028163,0.0018611
23.5,-0.0030146,0.001785
23.6,-0.0027977,0.0017567
23.7,-0.0029216,0.0017179
23.8,-0.0030682,0.0017194
23.9,-0.0030549,0.0015994
24,-0.0024088,0.0016381
24.1,-0.0022739,0.0016735
24.2,-0.0019725,0.0016943
24.3,-0.0020537,0.001708
24.4,-0.001954,0.0016765
24.5,-0.0022247,0.0016511
