   1.9900000e+01   3.5758932e+03   1.1916540e+03
   2.0000000e+01   3.0848932e+03   9.9865396e+02
   2.0100000e+01   3.6808932e+03   1.3736540e+03
   2.0200000e+01   3.2678932e+03   1.3936540e+03
   2.0300000e+01   4.1018932e+03   1.2056540e+03
   2.0400000e+01   3.6838932e+03   8.0965396e+02
   2.0500000e+01   4.6658932e+03   7.4665396e+02
   2.0600000e+01   3.8258932e+03   9.9665396e+02
   2.0700000e+01   2.8698932e+03   5.2665396e+02
   2.0800000e+01   2.5508932e+03   5.6665396e+02
   2.0900000e+01   3.8588932e+03   1.1176540e+03
   2.1000000e+01   4.2778932e+03   8.5865396e+02
   2.1100000e+01   2.9248932e+03   1.3986540e+03
   2.1200000e+01   1.1168932e+03   4.2616540e+03
   2.1300000e+01   1.1168932e+03   4.2616540e+03
   2.1400000e+01   1.2508932e+03   3.7346540e+03
   2.1500000e+01   3.9428932e+03   7.7165396e+02
   2.1600000e+01   4.3108932e+03   1.5796540e+03
   2.1700000e+01   3.8598932e+03   7.3765396e+02
   2.1800000e+01   4.5998932e+03   1.1256540e+03
   2.1900000e+01   3.6778932e+03   8.3665396e+02
   2.2000000e+01   2.7838932e+03   1.1796540e+03
   2.2100000e+01   3.7008932e+03   1.1166540e+03
   2.2200000e+01   2.3548932e+03   5.4965396e+02
   2.2300000e+01   2.9058932e+03   1.7236540e+03
   2.2400000e+01   2.0318932e+03   3.5026540e+03
   2.2500000e+01   1.3768932e+03   3.9586540e+03
   2.2600000e+01   1.8948932e+03   3.5426540e+03
   2.2700000e+01   2.0498932e+03   3.5036540e+03
   2.2800000e+01   1.8838932e+03   4.8626540e+03
   2.2900000e+01   9.2789317e+02   4.1226540e+03
   2.3000000e+01   1.0678932e+03   4.5886540e+03
   2.3100000e+01   6.1089317e+02   4.2876540e+03
   2.3200000e+01   9.7089317e+02   2.8786540e+03
   2.3300000e+01   5.7089317e+02   3.7676540e+03
   2.3400000e+01   4.6889317e+02   4.0696540e+03
   2.3500000e+01   6.1189317e+02   3.5356540e+03
   2.3600000e+01   6.1889317e+02   4.2616540e+03
   2.3700000e+01   7.5989317e+02   3.3186540e+03
   2.3800000e+01   7.6689317e+02   3.8256540e+03
   2.3900000e+01   6.0089317e+02   2.7406540e+03
   2.4000000e+01   7.3489317e+02   3.7756540e+03
   2.4100000e+01   7.3489317e+02   3.7756540e+03
   2.4200000e+01   3.6489317e+02   3.3756540e+03
   2.4300000e+01   2.3189317e+02   3.6366540e+03
   2.4400000e+01   8.8089317e+02   3.5356540e+03
   2.4500000e+01   5.3189317e+02   3.9116540e+03
   2.4600000e+01   9.3589317e+02   3.9816540e+03
   2.4700000e+01   9.3589317e+02   3.9816540e+03
   2.4800000e+01   1.1028932e+03   3.9456540e+03
   2.4900000e+01   1.1078932e+03   4.0506540e+03
   2.5000000e+01   1.2898932e+03   3.1636540e+03
   2.5100000e+01   5.3189317e+02   2.7886540e+03
   2.5200000e+01   8.7489317e+02   3.6966540e+03
   2.5300000e+01   9.9789317e+02   4.2516540e+03
   2.5400000e+01   5.9089317e+02   4.0166540e+03
   2.5500000e+01   7.7689317e+02   3.3926540e+03
   2.5600000e+01   8.3189317e+02   4.3176540e+03
   2.5700000e+01   2.4989317e+02   3.5626540e+03
   2.5800000e+01   6.4889317e+02   3.9796540e+03
   2.5900000e+01   6.7789317e+02   3.5756540e+03
   2.6000000e+01   7.4489317e+02   4.1976540e+03
   2.6100000e+01   4.1789317e+02   4.3346540e+03
   2.6200000e+01   6.0989317e+02   4.6166540e+03
   2.6300000e+01   7.9589317e+02   4.6086540e+03
   2.6400000e+01   9.6889317e+02   4.0166540e+03
   2.6500000e+01   1.0998932e+03   3.9426540e+03
   2.6600000e+01   1.1168932e+03   3.7606540e+03
   2.6700000e+01   9.1489317e+02   3.8756540e+03
   2.6800000e+01   2.6389317e+02   3.0836540e+03
   2.6900000e+01   6.9989317e+02   3.2866540e+03
   2.7000000e+01   8.8089317e+02   4.4246540e+03
   2.7100000e+01   5.5989317e+02   3.3336540e+03
   2.7200000e+01   2.5398932e+03   1.7576540e+03
   2.7300000e+01   2.6358932e+03   6.3865396e+02
   2.7400000e+01   3.3688932e+03   3.4765396e+02
   2.7500000e+01   3.1898932e+03   9.8965396e+02
   2.7600000e+01   3.2778932e+03   5.9665396e+02
   2.7700000e+01   3.6298932e+03   1.1096540e+03
   2.7800000e+01   4.5318932e+03   1.4716540e+03
   2.7900000e+01   3.1978932e+03   7.1865396e+02
   2.8000000e+01   3.2788932e+03   1.0636540e+03
   2.8100000e+01   2.4708932e+03   7.6465396e+02
   2.8200000e+01   3.2788932e+03   6.2665396e+02
   2.8300000e+01   3.3638932e+03   3.9965396e+02
   2.8400000e+01   2.1098932e+03   8.6765396e+02
   2.8500000e+01   3.3708932e+03   8.5265396e+02
   2.8600000e+01   3.6298932e+03   1.0596540e+03
   2.8700000e+01   3.4258932e+03   8.4065396e+02
   2.8800000e+01   4.2798932e+03   1.2996540e+03
   2.8900000e+01   3.5868932e+03   7.0965396e+02
   2.9000000e+01   2.6718932e+03   1.0546540e+03
   2.9100000e+01   3.1398932e+03   7.7965396e+02
   2.9200000e+01   2.2558932e+03   9.4865396e+02
   2.9300000e+01   2.5908932e+03   1.0926540e+03
   2.9400000e+01   2.5348932e+03   5.0765396e+02
   2.9500000e+01   2.9138932e+03   6.4765396e+02
   2.9600000e+01   2.8248932e+03   2.7165396e+02
   2.9700000e+01   2.4558932e+03   1.6896540e+03
   2.9800000e+01   2.9498932e+03   8.2865396e+02
   2.9900000e+01   5.4088932e+03   1.4036540e+03
   3.0000000e+01   2.0438932e+03   4.4665396e+02
   3.0100000e+01   2.0438932e+03   4.4665396e+02
   3.0200000e+01   2.8438932e+03   8.9965396e+02
   3.0300000e+01   3.7338932e+03   7.2765396e+02
   3.0400000e+01   3.4228932e+03   1.0426540e+03
   3.0500000e+01   2.8138932e+03   1.2696540e+03
   3.0600000e+01   3.8338932e+03   7.6365396e+02
   3.0700000e+01   2.7898932e+03   1.3396540e+03
   3.0800000e+01   1.9348932e+03   1.3306540e+03
   3.0900000e+01   3.6478932e+03   1.2576540e+03
   3.1000000e+01   2.4648932e+03   8.3665396e+02
   3.1100000e+01   1.1078932e+03   3.3706540e+03
   3.1200000e+01   8.2789317e+02   4.3986540e+03
   3.1300000e+01   1.1948932e+03   3.5336540e+03
   3.1400000e+01   4.5489317e+02   4.0656540e+03
   3.1500000e+01   6.9689317e+02   3.6336540e+03
   3.1600000e+01   7.2289317e+02   4.2266540e+03
   3.1700000e+01   8.9689317e+02   4.0216540e+03
   3.1800000e+01   8.5289317e+02   3.1196540e+03
   3.1900000e+01   7.6189317e+02   2.9006540e+03
   3.2000000e+01   1.1578932e+03   4.7486540e+03
   3.2100000e+01   1.0848932e+03   3.5426540e+03
   3.2200000e+01   1.0528932e+03   2.3496540e+03
   3.2300000e+01   9.8789317e+02   2.3946540e+03
   3.2400000e+01   1.0618932e+03   3.8896540e+03
   3.2500000e+01   7.8489317e+02   3.9626540e+03
   3.2600000e+01   7.7889317e+02   4.3076540e+03
   3.2700000e+01   3.4589317e+02   4.6226540e+03
   3.2800000e+01   4.3389317e+02   3.2416540e+03
   3.2900000e+01   5.8589317e+02   3.4706540e+03
   3.3000000e+01   7.7689317e+02   3.2396540e+03
   3.3100000e+01   3.5518932e+03   9.7065396e+02
   3.3200000e+01   2.8788932e+03   1.2676540e+03
   3.3300000e+01   2.6708932e+03   8.7465396e+02
   3.3400000e+01   2.6358932e+03   2.2156540e+03
   3.3500000e+01   2.7268932e+03   1.4286540e+03
   3.3600000e+01   2.7048932e+03   8.8065396e+02
   3.3700000e+01   3.1588932e+03   1.3576540e+03
   3.3800000e+01   3.1588932e+03   1.3576540e+03
   3.3900000e+01   4.4848932e+03   1.5316540e+03
   3.4000000e+01   2.8328932e+03   4.8365396e+02
   3.4100000e+01   2.4718932e+03   1.9865396e+02
   3.4200000e+01   3.2408932e+03   9.1765396e+02
   3.4300000e+01   2.5758932e+03   6.5765396e+02
   3.4400000e+01   2.5758932e+03   6.5765396e+02
   3.4500000e+01   3.4428932e+03   9.0165396e+02
   3.4600000e+01   2.6758932e+03   4.6865396e+02
   3.4700000e+01   3.1308932e+03   1.1886540e+03
   3.4800000e+01   2.8658932e+03   1.2766540e+03
   3.4900000e+01   3.1068932e+03   4.8265396e+02
   3.5000000e+01   3.8618932e+03   4.8065396e+02
   3.5100000e+01   3.1808932e+03   5.2065396e+02
   3.5200000e+01   3.2908932e+03   9.9365396e+02
   3.5300000e+01   2.6468932e+03   9.8565396e+02
   3.5400000e+01   2.1488932e+03   1.4436540e+03
   3.5500000e+01   1.6178932e+03   2.0906540e+03
   3.5600000e+01   1.3758932e+03   2.9496540e+03
   3.5700000e+01   1.3758932e+03   2.9496540e+03
   3.5800000e+01   1.7558932e+03   3.6806540e+03
   3.5900000e+01   2.1448932e+03   1.2996540e+03
   3.6000000e+01   1.6918932e+03   1.3576540e+03
