%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+4.505e-01
3	3	+4.505e-01	+2.970e-01
2	2	+7.475e-01	+9.255e-01
3	3	+1.673e+00	+1.578e+00
2	2	+3.251e+00	+6.601e+00
3	3	+9.852e+00	+2.657e-01
2	2	+1.012e+01	+1.780e-01
3	3	+1.030e+01	+1.870e+00
2	2	+1.217e+01	+1.165e+00
3	3	+1.333e+01	+1.948e+00
2	2	+1.528e+01	+1.347e+00
3	3	+1.663e+01	+6.605e+00
2	2	+2.323e+01	+3.727e+00
3	3	+2.696e+01	+2.511e+00
2	2	+2.947e+01	+4.909e-01
3	3	+2.996e+01	+3.100e-01
2	2	+3.027e+01	+2.326e+00
1	1	+3.260e+01	+1.157e+01
2	2	+4.417e+01	+5.292e+00
3	3	+4.946e+01	+2.000e+00
2	2	+5.146e+01	+1.372e+00
3	3	+5.283e+01	+1.193e+00
2	2	+5.402e+01	+2.732e+00
1	1	+5.675e+01	+2.794e+00
2	2	+5.955e+01	+1.548e+00
3	3	+6.110e+01	+1.112e+00
2	2	+6.221e+01	+1.219e-01
3	3	+6.233e+01	+1.596e+00
2	2	+6.393e+01	+1.472e+00
3	3	+6.540e+01	+2.081e+00
2	2	+6.748e+01	+4.332e+00
3	3	+7.181e+01	+3.200e+00
2	2	+7.501e+01	+1.251e+00
3	3	+7.626e+01	+3.625e-01
2	2	+7.663e+01	+1.966e+00
3	3	+7.859e+01	+3.259e+00
2	2	+8.185e+01	+7.406e-01
3	3	+8.259e+01	+8.995e-01
2	2	+8.349e+01	+8.224e-01
1	1	+8.431e+01	+2.397e+00
2	2	+8.671e+01	+2.985e+00
3	3	+8.969e+01	+7.062e+00
2	2	+9.676e+01	+4.119e-02
3	3	+9.680e+01	+1.184e+00
2	2	+9.798e+01	+5.136e-01
0	0	+9.850e+01	+Inf
