%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.823e+03	+4.053e+03	+1.083e+04	+0.341
0.100	+6.856e+03	+2.207e+03	+1.022e+04	+0.243
0.200	+8.223e+03	+2.166e+03	+8.480e+03	+0.208
0.300	+9.697e+03	+2.392e+03	+9.915e+03	+0.198
0.400	+6.121e+03	+1.122e+03	+1.003e+04	+0.155
0.500	+7.174e+03	+2.595e+03	+1.039e+04	+0.266
0.600	+7.176e+03	+2.109e+03	+9.042e+03	+0.227
0.700	+6.905e+03	+2.887e+03	+9.387e+03	+0.295
0.800	+7.526e+03	+3.021e+03	+1.032e+04	+0.286
0.900	+6.815e+03	+3.108e+03	+1.017e+04	+0.313
1.000	+7.584e+03	+1.919e+03	+1.048e+04	+0.202
1.100	+6.207e+03	+1.980e+03	+1.175e+04	+0.242
1.200	+7.108e+03	+3.151e+03	+1.046e+04	+0.307
1.300	+8.038e+03	+2.279e+03	+1.076e+04	+0.221
1.400	+7.331e+03	+2.613e+03	+9.829e+03	+0.263
1.500	+7.732e+03	+3.084e+03	+1.042e+04	+0.285
1.600	+8.128e+03	+1.089e+03	+9.830e+03	+0.118
1.700	+6.488e+03	+1.459e+03	+1.028e+04	+0.184
1.800	+8.235e+03	+1.437e+03	+1.148e+04	+0.149
1.900	+6.777e+03	+3.534e+03	+1.069e+04	+0.343
2.000	+7.165e+03	+1.442e+03	+1.077e+04	+0.168
2.100	+8.114e+03	+2.328e+03	+1.050e+04	+0.223
2.200	+7.712e+03	+1.434e+03	+1.010e+04	+0.157
2.300	+7.063e+03	+1.411e+03	+1.044e+04	+0.166
2.400	+8.086e+03	+1.367e+03	+1.045e+04	+0.145
2.500	+7.181e+03	+4.228e+03	+9.661e+03	+0.371
2.600	+8.470e+03	+9.215e+02	+1.047e+04	+0.098
2.700	+7.380e+03	+2.410e+03	+9.248e+03	+0.246
2.800	+8.419e+03	+2.930e+03	+9.888e+03	+0.258
2.900	+8.214e+03	+2.941e+03	+1.050e+04	+0.264
3.000	+8.231e+03	+2.573e+03	+1.074e+04	+0.238
3.100	+6.501e+03	+3.588e+03	+9.630e+03	+0.356
3.200	+5.198e+03	+6.568e+03	+9.959e+03	+0.558
3.300	+4.076e+03	+6.160e+03	+9.732e+03	+0.602
3.400	+2.000e+03	+7.922e+03	+1.036e+04	+0.798
3.500	+3.078e+03	+9.081e+03	+9.470e+03	+0.747
3.600	+1.253e+03	+8.060e+03	+9.776e+03	+0.865
3.700	+2.567e+03	+9.489e+03	+1.016e+04	+0.787
3.800	+2.139e+03	+7.455e+03	+1.029e+04	+0.777
3.900	+2.203e+03	+8.095e+03	+8.745e+03	+0.786
4.000	+3.320e+03	+8.737e+03	+1.060e+04	+0.725
4.100	+1.392e+03	+7.989e+03	+9.254e+03	+0.852
4.200	+1.353e+03	+6.769e+03	+8.201e+03	+0.833
4.300	+1.329e+03	+7.570e+03	+1.043e+04	+0.851
4.400	+9.452e+02	+8.548e+03	+9.601e+03	+0.900
4.500	+3.681e+03	+5.118e+03	+8.872e+03	+0.582
4.600	+5.594e+03	+5.814e+03	+1.087e+04	+0.510
4.700	+3.006e+03	+7.274e+03	+1.100e+04	+0.708
4.800	+1.271e+03	+7.793e+03	+1.002e+04	+0.860
4.900	+1.798e+03	+6.214e+03	+1.017e+04	+0.776
5.000	+1.332e+03	+9.003e+03	+1.064e+04	+0.871
5.100	+1.516e+03	+8.057e+03	+1.025e+04	+0.842
5.200	+1.155e+03	+8.698e+03	+1.029e+04	+0.883
5.300	+1.402e+03	+8.285e+03	+1.020e+04	+0.855
5.400	+2.939e+03	+8.029e+03	+9.563e+03	+0.732
5.500	+3.143e+03	+8.211e+03	+1.003e+04	+0.723
5.600	+2.335e+03	+7.831e+03	+1.024e+04	+0.770
5.700	+1.519e+03	+8.588e+03	+1.080e+04	+0.850
5.800	+2.093e+03	+8.233e+03	+1.051e+04	+0.797
