%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.604e+03	+7.267e+03	+1.061e+04	+0.668
0.100	+1.884e+03	+6.929e+03	+8.437e+03	+0.786
0.200	+3.358e+03	+5.325e+03	+9.220e+03	+0.613
0.300	+7.248e+03	+1.997e+03	+1.086e+04	+0.216
0.400	+7.919e+03	+2.452e+03	+9.430e+03	+0.236
0.500	+8.329e+03	+2.863e+03	+9.782e+03	+0.256
0.600	+7.708e+03	+2.999e+03	+1.120e+04	+0.280
0.700	+8.392e+03	+2.335e+03	+1.024e+04	+0.218
0.800	+6.470e+03	+2.263e+03	+1.101e+04	+0.259
0.900	+7.282e+03	+3.087e+03	+9.770e+03	+0.298
1.000	+9.193e+03	+2.553e+03	+8.984e+03	+0.217
1.100	+7.919e+03	+2.783e+03	+1.035e+04	+0.260
1.200	+7.313e+03	+2.736e+03	+1.056e+04	+0.272
1.300	+7.183e+03	+2.217e+03	+8.889e+03	+0.236
1.400	+5.402e+03	+5.350e+03	+1.057e+04	+0.498
1.500	+5.198e+03	+4.737e+03	+9.757e+03	+0.477
1.600	+5.798e+03	+3.956e+03	+9.447e+03	+0.406
1.700	+5.119e+03	+4.175e+03	+1.191e+04	+0.449
1.800	+4.284e+03	+5.340e+03	+1.081e+04	+0.555
1.900	+3.997e+03	+5.277e+03	+1.050e+04	+0.569
2.000	+4.701e+03	+5.006e+03	+1.031e+04	+0.516
2.100	+5.725e+03	+4.908e+03	+8.812e+03	+0.462
2.200	+6.223e+03	+4.743e+03	+1.108e+04	+0.433
2.300	+5.707e+03	+4.120e+03	+9.256e+03	+0.419
2.400	+3.488e+03	+6.472e+03	+1.023e+04	+0.650
2.500	+2.073e+03	+7.836e+03	+1.024e+04	+0.791
2.600	+1.492e+03	+8.895e+03	+1.174e+04	+0.856
2.700	+4.274e+02	+9.000e+03	+8.519e+03	+0.955
2.800	+2.678e+03	+7.008e+03	+7.972e+03	+0.724
2.900	+1.534e+03	+7.551e+03	+9.766e+03	+0.831
3.000	+2.821e+03	+8.506e+03	+1.105e+04	+0.751
3.100	+2.783e+03	+7.833e+03	+1.076e+04	+0.738
3.200	+2.952e+02	+8.572e+03	+1.027e+04	+0.967
