%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+3.867e-01
2	2	+3.867e-01	+2.409e-02
3	3	+4.108e-01	+1.024e+00
1	1	+1.435e+00	+3.820e-01
2	2	+1.817e+00	+1.529e-02
3	3	+1.832e+00	+2.978e+00
2	2	+4.810e+00	+1.276e+00
1	1	+6.086e+00	+1.933e+00
2	2	+8.019e+00	+3.901e+00
3	3	+1.192e+01	+5.933e-01
1	1	+1.251e+01	+3.664e+00
2	2	+1.618e+01	+4.903e+00
1	1	+2.108e+01	+7.634e+00
2	2	+2.871e+01	+1.620e+01
3	3	+4.491e+01	+3.720e-01
2	2	+4.528e+01	+2.284e+00
1	1	+4.757e+01	+6.056e-01
2	2	+4.817e+01	+8.255e-01
3	3	+4.900e+01	+1.335e+00
1	1	+5.033e+01	+3.440e-01
2	2	+5.068e+01	+1.258e-01
3	3	+5.080e+01	+3.704e+00
2	2	+5.451e+01	+3.439e+00
3	3	+5.795e+01	+2.345e-01
1	1	+5.818e+01	+1.933e+00
2	2	+6.011e+01	+3.384e-01
1	1	+6.045e+01	+4.510e+00
2	2	+6.496e+01	+1.341e-01
1	1	+6.510e+01	+1.802e+00
2	2	+6.690e+01	+3.011e+00
3	3	+6.991e+01	+2.136e+00
1	1	+7.205e+01	+2.744e-01
2	2	+7.232e+01	+3.570e-01
3	3	+7.268e+01	+5.282e+00
2	2	+7.796e+01	+3.879e-01
3	3	+7.835e+01	+1.747e+00
2	2	+8.009e+01	+3.544e+00
1	1	+8.364e+01	+3.807e-01
2	2	+8.402e+01	+2.248e+00
0	0	+8.627e+01	+Inf
