%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.600e+03	+7.024e+03	+1.067e+04	+0.814
0.100	+1.081e+03	+8.767e+03	+1.117e+04	+0.890
0.200	+1.804e+03	+8.360e+03	+9.978e+03	+0.823
0.300	+1.378e+03	+9.075e+03	+9.182e+03	+0.868
0.400	+2.431e+03	+7.161e+03	+1.032e+04	+0.747
0.500	+2.947e+03	+7.819e+03	+1.011e+04	+0.726
0.600	+2.163e+03	+7.980e+03	+1.056e+04	+0.787
0.700	+1.477e+03	+7.482e+03	+1.121e+04	+0.835
0.800	+7.355e+02	+6.804e+03	+9.422e+03	+0.902
0.900	+4.391e+03	+8.411e+03	+9.814e+03	+0.657
1.000	+2.141e+03	+8.427e+03	+9.961e+03	+0.797
1.100	+1.333e+03	+7.812e+03	+9.885e+03	+0.854
1.200	+1.807e+03	+8.004e+03	+9.050e+03	+0.816
1.300	+1.737e+03	+7.548e+03	+9.109e+03	+0.813
1.400	+3.589e+03	+7.684e+03	+1.084e+04	+0.682
1.500	+4.161e+03	+4.646e+03	+1.013e+04	+0.528
1.600	+5.713e+03	+6.093e+03	+9.522e+03	+0.516
1.700	+4.587e+03	+5.391e+03	+1.065e+04	+0.540
1.800	+5.132e+03	+4.953e+03	+9.671e+03	+0.491
1.900	+4.830e+03	+5.732e+03	+8.935e+03	+0.543
2.000	+5.734e+03	+5.403e+03	+9.550e+03	+0.485
2.100	+3.892e+03	+6.376e+03	+1.056e+04	+0.621
2.200	+2.927e+03	+8.381e+03	+1.005e+04	+0.741
2.300	+2.579e+03	+7.434e+03	+1.117e+04	+0.742
2.400	+1.185e+03	+7.653e+03	+8.826e+03	+0.866
2.500	+1.589e+03	+8.376e+03	+1.112e+04	+0.841
2.600	+1.932e+03	+8.432e+03	+9.573e+03	+0.814
2.700	+9.618e+02	+7.231e+03	+1.037e+04	+0.883
2.800	+1.635e+03	+8.599e+03	+9.018e+03	+0.840
2.900	+1.121e+03	+9.065e+03	+1.046e+04	+0.890
3.000	+2.519e+03	+7.119e+03	+8.521e+03	+0.739
3.100	+1.835e+03	+7.526e+03	+1.029e+04	+0.804
3.200	+1.800e+03	+7.862e+03	+9.895e+03	+0.814
3.300	+1.895e+03	+7.994e+03	+1.011e+04	+0.808
3.400	+2.735e+03	+8.564e+03	+1.039e+04	+0.758
3.500	+1.513e+03	+8.169e+03	+9.463e+03	+0.844
3.600	+2.260e+03	+8.012e+03	+9.960e+03	+0.780
3.700	+1.649e+03	+6.325e+03	+1.057e+04	+0.793
3.800	+1.497e+03	+8.020e+03	+1.058e+04	+0.843
3.900	+3.893e+03	+6.406e+03	+1.041e+04	+0.622
4.000	+4.450e+03	+4.417e+03	+1.042e+04	+0.498
4.100	+4.629e+03	+5.335e+03	+9.867e+03	+0.535
4.200	+5.416e+03	+5.195e+03	+9.711e+03	+0.490
4.300	+4.232e+03	+4.853e+03	+9.057e+03	+0.534
4.400	+4.446e+03	+4.724e+03	+9.618e+03	+0.515
4.500	+5.469e+03	+5.156e+03	+1.138e+04	+0.485
4.600	+4.932e+03	+5.092e+03	+1.049e+04	+0.508
4.700	+5.377e+03	+4.829e+03	+1.036e+04	+0.473
4.800	+4.430e+03	+6.141e+03	+9.233e+03	+0.581
4.900	+3.876e+03	+4.507e+03	+9.529e+03	+0.538
5.000	+4.206e+03	+4.699e+03	+1.079e+04	+0.528
5.100	+5.290e+03	+4.426e+03	+8.283e+03	+0.456
5.200	+5.140e+03	+5.314e+03	+1.117e+04	+0.508
5.300	+4.686e+03	+4.817e+03	+1.047e+04	+0.507
5.400	+3.373e+03	+4.027e+03	+9.910e+03	+0.544
5.500	+4.700e+03	+4.094e+03	+1.066e+04	+0.466
5.600	+4.867e+03	+6.473e+03	+9.531e+03	+0.571
5.700	+4.421e+03	+4.678e+03	+1.082e+04	+0.514
5.800	+4.793e+03	+5.562e+03	+1.009e+04	+0.537
5.900	+5.824e+03	+4.755e+03	+1.027e+04	+0.449
6.000	+5.246e+03	+5.639e+03	+1.023e+04	+0.518
6.100	+4.593e+03	+4.798e+03	+9.659e+03	+0.511
6.200	+5.498e+03	+4.710e+03	+9.715e+03	+0.461
6.300	+5.209e+03	+4.645e+03	+1.088e+04	+0.471
6.400	+5.414e+03	+4.052e+03	+9.793e+03	+0.428
6.500	+4.688e+03	+4.954e+03	+1.082e+04	+0.514
6.600	+4.160e+03	+4.930e+03	+8.984e+03	+0.542
6.700	+6.249e+03	+4.663e+03	+9.346e+03	+0.427
6.800	+4.808e+03	+5.599e+03	+9.294e+03	+0.538
6.900	+5.522e+03	+4.832e+03	+9.601e+03	+0.467
7.000	+5.706e+03	+4.696e+03	+9.610e+03	+0.451
7.100	+4.761e+03	+4.415e+03	+8.557e+03	+0.481
7.200	+5.029e+03	+5.096e+03	+1.062e+04	+0.503
7.300	+4.727e+03	+5.366e+03	+9.274e+03	+0.532
7.400	+4.704e+03	+3.507e+03	+9.799e+03	+0.427
7.500	+5.871e+03	+5.376e+03	+8.176e+03	+0.478
7.600	+4.113e+03	+5.064e+03	+9.958e+03	+0.552
7.700	+4.889e+03	+4.836e+03	+9.719e+03	+0.497
7.800	+5.573e+03	+4.208e+03	+1.038e+04	+0.430
7.900	+4.501e+03	+5.188e+03	+1.047e+04	+0.535
8.000	+5.066e+03	+3.578e+03	+1.119e+04	+0.414
8.100	+4.959e+03	+5.738e+03	+1.071e+04	+0.536
8.200	+4.750e+03	+5.029e+03	+1.052e+04	+0.514
8.300	+5.069e+03	+3.706e+03	+8.776e+03	+0.422
8.400	+5.164e+03	+4.868e+03	+9.761e+03	+0.485
8.500	+4.669e+03	+5.292e+03	+1.025e+04	+0.531
8.600	+5.662e+03	+5.856e+03	+1.097e+04	+0.508
8.700	+5.421e+03	+5.002e+03	+9.562e+03	+0.480
8.800	+5.340e+03	+5.716e+03	+1.079e+04	+0.517
8.900	+4.878e+03	+5.326e+03	+1.081e+04	+0.522
9.000	+5.262e+03	+3.882e+03	+9.574e+03	+0.425
9.100	+4.924e+03	+5.588e+03	+1.091e+04	+0.532
9.200	+5.359e+03	+4.350e+03	+1.041e+04	+0.448
9.300	+5.548e+03	+5.051e+03	+1.107e+04	+0.477
9.400	+5.435e+03	+4.260e+03	+9.829e+03	+0.439
9.500	+5.219e+03	+4.949e+03	+8.893e+03	+0.487
9.600	+5.447e+03	+4.752e+03	+9.557e+03	+0.466
9.700	+4.928e+03	+4.041e+03	+9.262e+03	+0.451
9.800	+4.964e+03	+4.542e+03	+1.019e+04	+0.478
9.900	+4.528e+03	+6.185e+03	+9.561e+03	+0.577
10.000	+4.963e+03	+5.333e+03	+9.740e+03	+0.518
10.100	+2.390e+03	+8.892e+03	+1.077e+04	+0.788
10.200	+1.345e+03	+8.015e+03	+9.380e+03	+0.856
10.300	+2.316e+03	+6.903e+03	+9.361e+03	+0.749
10.400	+1.910e+03	+8.141e+03	+1.097e+04	+0.810
10.500	+1.897e+03	+7.562e+03	+1.004e+04	+0.799
10.600	+2.928e+03	+8.397e+03	+1.004e+04	+0.741
10.700	+1.581e+03	+7.760e+03	+9.051e+03	+0.831
10.800	+1.861e+03	+9.784e+03	+1.043e+04	+0.840
10.900	+2.451e+03	+7.041e+03	+9.142e+03	+0.742
11.000	+2.115e+03	+8.474e+03	+1.085e+04	+0.800
11.100	+1.269e+03	+8.383e+03	+1.011e+04	+0.869
11.200	+3.673e+02	+8.319e+03	+1.056e+04	+0.958
11.300	+1.245e+03	+8.789e+03	+9.189e+03	+0.876
11.400	+7.670e+02	+7.731e+03	+1.095e+04	+0.910
11.500	+2.085e+03	+8.425e+03	+9.629e+03	+0.802
11.600	+2.800e+03	+7.102e+03	+9.269e+03	+0.717
11.700	+3.075e+03	+6.716e+03	+1.074e+04	+0.686
11.800	+6.897e+03	+1.886e+03	+1.033e+04	+0.215
