%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.822e+03	+5.260e+03	+9.537e+03	+0.522
0.100	+5.979e+03	+3.404e+03	+1.002e+04	+0.363
0.200	+4.510e+03	+5.318e+03	+1.010e+04	+0.541
0.300	+5.347e+03	+4.667e+03	+1.118e+04	+0.466
0.400	+5.711e+03	+6.510e+03	+9.222e+03	+0.533
0.500	+5.257e+03	+4.667e+03	+1.006e+04	+0.470
0.600	+4.186e+03	+4.982e+03	+1.036e+04	+0.543
0.700	+4.756e+03	+4.482e+03	+9.428e+03	+0.485
0.800	+4.780e+03	+3.955e+03	+1.036e+04	+0.453
0.900	+5.387e+03	+5.452e+03	+1.006e+04	+0.503
1.000	+3.926e+03	+5.519e+03	+1.114e+04	+0.584
1.100	+5.897e+03	+5.720e+03	+9.909e+03	+0.492
1.200	+5.660e+03	+6.048e+03	+1.015e+04	+0.517
1.300	+4.383e+03	+5.939e+03	+1.041e+04	+0.575
1.400	+5.789e+03	+6.865e+03	+9.874e+03	+0.543
1.500	+5.190e+03	+5.074e+03	+1.030e+04	+0.494
1.600	+8.845e+03	+2.376e+03	+1.026e+04	+0.212
1.700	+6.686e+03	+1.859e+03	+1.104e+04	+0.218
1.800	+7.396e+03	+2.551e+03	+1.013e+04	+0.256
1.900	+7.648e+03	+1.455e+03	+9.918e+03	+0.160
2.000	+7.077e+03	+3.699e+03	+9.195e+03	+0.343
2.100	+7.120e+03	+2.346e+03	+1.039e+04	+0.248
2.200	+5.394e+03	+4.536e+03	+1.088e+04	+0.457
2.300	+3.909e+03	+4.951e+03	+1.052e+04	+0.559
2.400	+5.470e+03	+5.052e+03	+9.755e+03	+0.480
2.500	+5.034e+03	+6.091e+03	+1.046e+04	+0.547
2.600	+5.678e+03	+5.226e+03	+8.728e+03	+0.479
2.700	+4.193e+03	+4.658e+03	+1.045e+04	+0.526
2.800	+4.847e+03	+3.812e+03	+1.026e+04	+0.440
2.900	+4.977e+03	+4.193e+03	+1.099e+04	+0.457
3.000	+4.592e+03	+4.715e+03	+9.899e+03	+0.507
3.100	+4.244e+03	+3.724e+03	+1.060e+04	+0.467
3.200	+4.842e+03	+6.685e+03	+8.727e+03	+0.580
3.300	+4.548e+03	+4.615e+03	+1.094e+04	+0.504
3.400	+4.569e+03	+3.857e+03	+9.474e+03	+0.458
3.500	+3.471e+03	+4.853e+03	+9.046e+03	+0.583
3.600	+5.356e+03	+4.789e+03	+8.441e+03	+0.472
3.700	+4.944e+03	+5.545e+03	+1.030e+04	+0.529
3.800	+5.683e+03	+5.247e+03	+1.086e+04	+0.480
3.900	+5.324e+03	+5.355e+03	+1.015e+04	+0.501
4.000	+5.878e+03	+4.002e+03	+9.155e+03	+0.405
4.100	+6.315e+03	+5.243e+03	+9.546e+03	+0.454
4.200	+4.762e+03	+5.363e+03	+1.006e+04	+0.530
4.300	+4.791e+03	+4.352e+03	+1.010e+04	+0.476
4.400	+4.397e+03	+4.713e+03	+1.019e+04	+0.517
4.500	+4.777e+03	+5.138e+03	+1.135e+04	+0.518
4.600	+4.265e+03	+4.208e+03	+9.797e+03	+0.497
4.700	+5.891e+03	+4.705e+03	+1.092e+04	+0.444
4.800	+4.086e+03	+4.981e+03	+1.073e+04	+0.549
4.900	+6.164e+03	+4.651e+03	+1.086e+04	+0.430
5.000	+5.671e+03	+4.116e+03	+1.105e+04	+0.421
5.100	+5.423e+03	+4.155e+03	+9.811e+03	+0.434
5.200	+4.632e+03	+4.871e+03	+9.588e+03	+0.513
5.300	+5.322e+03	+6.459e+03	+1.018e+04	+0.548
