%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.346e+03	+3.555e+03	+9.378e+03	+0.326
0.100	+7.782e+03	+2.486e+03	+1.030e+04	+0.242
0.200	+8.541e+03	+2.474e+03	+8.684e+03	+0.225
0.300	+7.482e+03	+2.378e+03	+9.380e+03	+0.241
0.400	+6.250e+03	+2.685e+03	+1.008e+04	+0.300
0.500	+8.500e+03	+1.917e+03	+8.994e+03	+0.184
0.600	+7.201e+03	+2.865e+03	+9.969e+03	+0.285
0.700	+9.136e+03	+2.503e+03	+9.372e+03	+0.215
0.800	+6.846e+03	+2.601e+03	+9.769e+03	+0.275
0.900	+7.676e+03	+2.822e+03	+1.038e+04	+0.269
1.000	+6.887e+03	+1.532e+03	+1.041e+04	+0.182
1.100	+8.094e+03	+1.302e+03	+1.011e+04	+0.139
1.200	+8.591e+03	+3.298e+03	+1.120e+04	+0.277
1.300	+6.815e+03	+3.105e+03	+1.024e+04	+0.313
1.400	+6.868e+03	+2.121e+03	+8.205e+03	+0.236
1.500	+7.872e+03	+2.082e+03	+9.542e+03	+0.209
1.600	+5.909e+03	+3.493e+03	+1.063e+04	+0.372
1.700	+7.064e+03	+3.182e+03	+1.135e+04	+0.311
1.800	+8.003e+03	+2.451e+03	+1.069e+04	+0.234
1.900	+7.703e+03	+1.872e+03	+9.581e+03	+0.196
2.000	+7.811e+03	+2.382e+03	+9.908e+03	+0.234
2.100	+7.363e+03	+3.071e+03	+9.605e+03	+0.294
2.200	+8.665e+03	+2.884e+03	+9.175e+03	+0.250
2.300	+7.897e+03	+2.854e+03	+9.119e+03	+0.265
2.400	+8.173e+03	+1.821e+03	+9.860e+03	+0.182
2.500	+6.619e+03	+2.940e+03	+1.113e+04	+0.308
2.600	+8.128e+03	+2.950e+03	+1.018e+04	+0.266
2.700	+7.385e+03	+2.491e+03	+9.261e+03	+0.252
2.800	+7.624e+03	+2.344e+03	+1.119e+04	+0.235
2.900	+6.531e+03	+2.239e+03	+1.215e+04	+0.255
3.000	+8.282e+03	+1.801e+03	+9.815e+03	+0.179
3.100	+7.765e+03	+3.102e+03	+1.055e+04	+0.285
