%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+2.671e-01
1	1	+2.671e-01	+1.148e+00
2	2	+1.415e+00	+1.025e+00
3	3	+2.440e+00	+1.102e+00
2	2	+3.542e+00	+3.682e+00
3	3	+7.224e+00	+1.998e+00
2	2	+9.222e+00	+3.800e-02
3	3	+9.260e+00	+6.266e+00
2	2	+1.553e+01	+4.534e-01
3	3	+1.598e+01	+1.002e+00
1	1	+1.698e+01	+5.849e+00
2	2	+2.283e+01	+1.444e+00
1	1	+2.427e+01	+2.655e-01
2	2	+2.454e+01	+8.810e-01
3	3	+2.542e+01	+1.862e+00
2	2	+2.728e+01	+1.064e+00
3	3	+2.835e+01	+1.607e-01
2	2	+2.851e+01	+1.018e+00
3	3	+2.952e+01	+3.449e-02
2	2	+2.956e+01	+2.211e+00
3	3	+3.177e+01	+2.224e+00
2	2	+3.399e+01	+1.339e+00
1	1	+3.533e+01	+1.146e-01
2	2	+3.545e+01	+2.043e+00
1	1	+3.749e+01	+9.261e-02
2	2	+3.758e+01	+3.071e+00
3	3	+4.065e+01	+6.890e-01
2	2	+4.134e+01	+3.397e+00
1	1	+4.474e+01	+2.982e+00
2	2	+4.772e+01	+3.471e+00
3	3	+5.119e+01	+1.250e+00
2	2	+5.244e+01	+5.509e-02
3	3	+5.250e+01	+9.785e-01
2	2	+5.348e+01	+3.099e+00
3	3	+5.658e+01	+7.146e-01
2	2	+5.729e+01	+9.877e-01
3	3	+5.828e+01	+2.199e+00
2	2	+6.048e+01	+2.915e+00
3	3	+6.339e+01	+2.732e+00
2	2	+6.612e+01	+5.966e-01
1	1	+6.672e+01	+1.274e+00
2	2	+6.799e+01	+5.262e-02
1	1	+6.805e+01	+2.187e+00
2	2	+7.023e+01	+1.411e+00
3	3	+7.165e+01	+1.807e-01
2	2	+7.183e+01	+1.599e+00
3	3	+7.343e+01	+4.569e+00
2	2	+7.799e+01	+2.247e-01
3	3	+7.822e+01	+5.548e-02
2	2	+7.827e+01	+1.269e+00
1	1	+7.954e+01	+7.255e+00
2	2	+8.680e+01	+6.706e+00
3	3	+9.350e+01	+1.661e+00
2	2	+9.516e+01	+7.510e-01
3	3	+9.592e+01	+8.363e-01
2	2	+9.675e+01	+1.678e+00
3	3	+9.843e+01	+1.972e+00
2	2	+1.004e+02	+2.746e-01
3	3	+1.007e+02	+6.425e+00
2	2	+1.071e+02	+3.497e-01
0	0	+1.075e+02	+Inf
