%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+1.199e+01
3	3	+1.199e+01	+6.889e-01
2	2	+1.268e+01	+4.304e+00
3	3	+1.698e+01	+2.459e+00
2	2	+1.944e+01	+1.641e+00
3	3	+2.108e+01	+4.964e-01
2	2	+2.158e+01	+4.339e-01
3	3	+2.201e+01	+1.958e-01
1	1	+2.221e+01	+7.280e-01
2	2	+2.293e+01	+6.363e+00
3	3	+2.930e+01	+1.502e+00
2	2	+3.080e+01	+1.461e-01
3	3	+3.095e+01	+3.750e+00
2	2	+3.469e+01	+3.274e+00
3	3	+3.797e+01	+3.031e+00
2	2	+4.100e+01	+3.965e+00
3	3	+4.496e+01	+1.527e-01
1	1	+4.512e+01	+1.292e+00
2	2	+4.641e+01	+5.365e+00
3	3	+5.177e+01	+3.045e+00
1	1	+5.482e+01	+4.038e-01
2	2	+5.522e+01	+3.846e+00
3	3	+5.907e+01	+1.552e+00
1	1	+6.062e+01	+2.635e-01
2	2	+6.088e+01	+7.774e-01
1	1	+6.166e+01	+6.875e+00
0	0	+6.854e+01	+Inf
