%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+5.715e+03	+4.581e+03	+9.949e+03	+0.445
0.100	+6.711e+03	+1.326e+03	+1.005e+04	+0.165
0.200	+6.624e+03	+8.833e+02	+1.066e+04	+0.118
0.300	+6.069e+03	+5.447e+03	+9.549e+03	+0.473
0.400	+4.867e+03	+5.241e+03	+1.108e+04	+0.518
0.500	+5.454e+03	+4.579e+03	+9.635e+03	+0.456
0.600	+6.450e+03	+4.767e+03	+1.067e+04	+0.425
0.700	+6.294e+03	+3.495e+03	+9.803e+03	+0.357
0.800	+5.608e+03	+4.377e+03	+9.999e+03	+0.438
0.900	+4.190e+03	+4.862e+03	+9.383e+03	+0.537
1.000	+6.940e+03	+5.380e+03	+1.062e+04	+0.437
1.100	+4.776e+03	+3.965e+03	+1.070e+04	+0.454
1.200	+4.890e+03	+4.567e+03	+9.906e+03	+0.483
1.300	+5.492e+03	+6.007e+03	+1.054e+04	+0.522
1.400	+6.125e+03	+4.805e+03	+1.030e+04	+0.440
1.500	+6.310e+03	+4.077e+03	+1.011e+04	+0.392
1.600	+7.285e+03	+3.336e+03	+9.981e+03	+0.314
1.700	+9.158e+03	+3.434e+03	+8.383e+03	+0.273
1.800	+6.345e+03	+2.691e+03	+1.048e+04	+0.298
1.900	+7.949e+03	+1.841e+03	+1.033e+04	+0.188
2.000	+7.097e+03	+1.925e+03	+9.859e+03	+0.213
2.100	+7.663e+03	+2.931e+03	+9.141e+03	+0.277
2.200	+8.023e+03	+2.618e+03	+9.633e+03	+0.246
2.300	+7.021e+03	+2.376e+03	+1.073e+04	+0.253
2.400	+6.850e+03	+3.618e+03	+8.745e+03	+0.346
2.500	+8.056e+03	+1.805e+03	+9.370e+03	+0.183
2.600	+7.240e+03	+1.469e+03	+1.030e+04	+0.169
2.700	+7.477e+03	+3.287e+03	+1.086e+04	+0.305
2.800	+7.477e+03	+2.387e+03	+9.542e+03	+0.242
2.900	+7.922e+03	+2.478e+03	+8.626e+03	+0.238
3.000	+7.840e+03	+4.317e+03	+1.033e+04	+0.355
3.100	+6.867e+03	+3.551e+03	+9.295e+03	+0.341
3.200	+7.929e+03	+3.468e+03	+1.025e+04	+0.304
3.300	+7.492e+03	+2.305e+03	+1.089e+04	+0.235
3.400	+7.640e+03	+3.720e+03	+9.957e+03	+0.327
3.500	+8.416e+03	+2.587e+02	+1.087e+04	+0.030
3.600	+7.749e+03	+2.854e+03	+1.096e+04	+0.269
3.700	+6.545e+03	+2.773e+03	+1.154e+04	+0.298
3.800	+6.959e+03	+3.582e+03	+1.141e+04	+0.340
3.900	+6.868e+03	+2.051e+03	+1.134e+04	+0.230
4.000	+8.201e+03	+2.525e+03	+9.849e+03	+0.235
4.100	+8.193e+03	+2.855e+03	+1.027e+04	+0.258
4.200	+6.757e+03	+3.610e+03	+1.033e+04	+0.348
4.300	+8.093e+03	+2.865e+03	+9.338e+03	+0.261
4.400	+7.794e+03	+2.283e+03	+1.126e+04	+0.227
4.500	+6.614e+03	+2.794e+03	+1.063e+04	+0.297
4.600	+8.004e+03	+1.793e+03	+1.041e+04	+0.183
4.700	+6.689e+03	+2.904e+03	+9.956e+03	+0.303
4.800	+7.217e+03	+3.291e+03	+8.876e+03	+0.313
4.900	+7.505e+03	+2.852e+03	+9.315e+03	+0.275
5.000	+6.761e+03	+2.726e+03	+9.416e+03	+0.287
5.100	+6.964e+03	+1.260e+03	+1.107e+04	+0.153
5.200	+7.233e+03	+3.315e+03	+9.416e+03	+0.314
5.300	+7.384e+03	+3.000e+03	+9.460e+03	+0.289
5.400	+7.529e+03	+3.528e+03	+1.043e+04	+0.319
5.500	+6.396e+03	+3.832e+03	+9.756e+03	+0.375
5.600	+7.143e+03	+2.116e+03	+1.072e+04	+0.229
5.700	+7.222e+03	+2.191e+03	+1.057e+04	+0.233
5.800	+6.738e+03	+1.664e+03	+9.943e+03	+0.198
5.900	+7.452e+03	+1.921e+03	+1.034e+04	+0.205
6.000	+6.206e+03	+2.316e+03	+1.025e+04	+0.272
6.100	+1.005e+04	+4.005e+03	+1.041e+04	+0.285
6.200	+7.047e+03	+3.451e+03	+1.047e+04	+0.329
6.300	+6.899e+03	+2.143e+03	+9.806e+03	+0.237
6.400	+8.531e+03	+2.976e+03	+9.741e+03	+0.259
6.500	+7.436e+03	+2.208e+03	+1.143e+04	+0.229
6.600	+5.600e+03	+2.173e+03	+9.477e+03	+0.280
6.700	+7.436e+03	+3.367e+03	+9.139e+03	+0.312
6.800	+7.360e+03	+2.052e+03	+1.003e+04	+0.218
6.900	+7.466e+03	+2.498e+03	+9.589e+03	+0.251
7.000	+7.689e+03	+3.372e+03	+9.582e+03	+0.305
7.100	+9.048e+03	+3.745e+03	+1.081e+04	+0.293
7.200	+7.916e+03	+3.334e+03	+9.463e+03	+0.296
7.300	+6.821e+03	+2.203e+03	+1.067e+04	+0.244
7.400	+7.448e+03	+2.679e+03	+1.076e+04	+0.265
7.500	+6.624e+03	+3.880e+03	+9.121e+03	+0.369
7.600	+8.282e+03	+2.100e+03	+1.089e+04	+0.202
7.700	+7.232e+03	+2.761e+03	+9.967e+03	+0.276
7.800	+6.884e+03	+3.449e+03	+1.023e+04	+0.334
7.900	+8.251e+03	+1.214e+03	+9.454e+03	+0.128
8.000	+7.082e+03	+3.148e+03	+1.074e+04	+0.308
8.100	+5.627e+03	+3.844e+03	+9.286e+03	+0.406
