%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+1.405e+00
2	2	+1.405e+00	+3.367e-01
3	3	+1.741e+00	+1.239e+00
2	2	+2.981e+00	+2.313e-01
1	1	+3.212e+00	+6.960e-01
2	2	+3.908e+00	+1.404e+00
3	3	+5.312e+00	+1.244e+00
1	1	+6.556e+00	+6.052e-02
2	2	+6.616e+00	+1.889e+00
1	1	+8.506e+00	+2.615e-01
2	2	+8.767e+00	+1.517e+00
3	3	+1.028e+01	+8.163e-01
1	1	+1.110e+01	+5.890e+00
2	2	+1.699e+01	+1.180e+00
3	3	+1.817e+01	+4.273e-04
2	2	+1.817e+01	+1.078e-01
3	3	+1.828e+01	+1.210e+00
2	2	+1.949e+01	+1.437e+00
1	1	+2.093e+01	+6.995e-01
2	2	+2.162e+01	+1.209e+00
3	3	+2.283e+01	+2.657e+00
2	2	+2.549e+01	+9.292e-01
3	3	+2.642e+01	+1.793e+00
2	2	+2.821e+01	+1.378e+00
3	3	+2.959e+01	+1.034e+00
2	2	+3.062e+01	+1.966e-01
3	3	+3.082e+01	+2.719e+00
0	0	+3.354e+01	+Inf
