%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+5.898e-01
3	3	+5.898e-01	+5.214e-01
2	2	+1.111e+00	+6.865e-02
3	3	+1.180e+00	+3.357e+00
2	2	+4.536e+00	+2.937e+00
3	3	+7.473e+00	+3.689e-01
1	1	+7.842e+00	+8.487e-02
2	2	+7.927e+00	+5.813e+00
3	3	+1.374e+01	+4.117e-01
2	2	+1.415e+01	+1.848e+00
1	1	+1.600e+01	+1.289e+00
2	2	+1.729e+01	+5.970e+00
3	3	+2.326e+01	+2.683e+00
2	2	+2.594e+01	+1.173e+00
3	3	+2.711e+01	+7.314e-01
2	2	+2.785e+01	+7.161e-01
3	3	+2.856e+01	+2.733e+00
2	2	+3.130e+01	+3.543e+00
1	1	+3.484e+01	+4.924e+00
2	2	+3.976e+01	+7.624e-01
3	3	+4.052e+01	+6.466e-01
2	2	+4.117e+01	+2.152e+00
1	1	+4.332e+01	+2.434e+00
2	2	+4.576e+01	+1.138e+00
3	3	+4.690e+01	+3.448e-02
0	0	+4.693e+01	+Inf
