%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+1.051e+00
3	3	+1.051e+00	+2.969e-01
2	2	+1.348e+00	+1.799e+00
3	3	+3.147e+00	+8.594e+00
2	2	+1.174e+01	+5.543e-02
3	3	+1.180e+01	+1.197e+00
2	2	+1.299e+01	+1.506e+00
1	1	+1.450e+01	+2.306e-01
2	2	+1.473e+01	+2.466e+00
3	3	+1.720e+01	+7.847e-01
2	2	+1.798e+01	+4.822e+00
3	3	+2.280e+01	+6.861e-01
2	2	+2.349e+01	+6.014e-01
3	3	+2.409e+01	+9.673e-01
2	2	+2.506e+01	+5.799e-01
3	3	+2.564e+01	+1.406e+00
2	2	+2.704e+01	+4.918e+00
3	3	+3.196e+01	+1.732e+00
2	2	+3.369e+01	+4.089e+00
3	3	+3.778e+01	+1.743e+00
2	2	+3.953e+01	+1.815e+00
3	3	+4.134e+01	+1.761e+00
2	2	+4.310e+01	+1.364e-02
3	3	+4.312e+01	+2.965e+00
2	2	+4.608e+01	+1.278e+00
3	3	+4.736e+01	+7.646e-01
2	2	+4.812e+01	+6.450e-01
1	1	+4.877e+01	+4.841e-01
2	2	+4.925e+01	+4.685e-01
3	3	+4.972e+01	+3.100e-03
2	2	+4.972e+01	+4.491e-01
3	3	+5.017e+01	+2.999e+00
2	2	+5.317e+01	+3.979e-01
1	1	+5.357e+01	+1.183e+00
2	2	+5.475e+01	+4.823e-02
3	3	+5.480e+01	+2.281e+00
2	2	+5.708e+01	+9.255e-01
1	1	+5.801e+01	+3.094e+00
2	2	+6.110e+01	+6.078e-01
3	3	+6.171e+01	+2.088e-01
2	2	+6.192e+01	+1.142e+00
3	3	+6.306e+01	+6.237e+00
2	2	+6.930e+01	+1.757e+00
3	3	+7.105e+01	+3.739e+00
2	2	+7.479e+01	+2.514e+00
1	1	+7.731e+01	+4.575e-01
2	2	+7.777e+01	+2.128e+00
3	3	+7.989e+01	+3.585e+00
0	0	+8.348e+01	+Inf
