%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+2.129e-01
2	2	+2.129e-01	+5.564e-01
3	3	+7.694e-01	+1.155e+00
2	2	+1.924e+00	+3.506e+00
3	3	+5.431e+00	+5.786e-01
2	2	+6.009e+00	+5.035e+00
3	3	+1.104e+01	+1.346e+00
2	2	+1.239e+01	+1.503e+00
3	3	+1.389e+01	+2.595e-01
2	2	+1.415e+01	+5.380e+00
3	3	+1.953e+01	+1.778e-01
2	2	+1.971e+01	+2.164e+00
1	1	+2.187e+01	+7.710e-01
2	2	+2.265e+01	+1.733e+00
3	3	+2.438e+01	+4.325e-02
1	1	+2.442e+01	+1.208e+01
2	2	+3.651e+01	+1.060e-01
3	3	+3.661e+01	+1.726e+00
2	2	+3.834e+01	+5.915e+00
3	3	+4.425e+01	+7.634e-01
2	2	+4.502e+01	+8.267e-01
1	1	+4.584e+01	+1.576e+00
2	2	+4.742e+01	+1.858e+00
3	3	+4.928e+01	+3.093e-01
2	2	+4.959e+01	+7.475e-01
3	3	+5.033e+01	+3.463e+00
2	2	+5.380e+01	+1.405e+00
1	1	+5.520e+01	+4.499e+00
2	2	+5.970e+01	+4.331e-01
3	3	+6.013e+01	+2.244e+00
2	2	+6.238e+01	+3.856e-01
3	3	+6.276e+01	+5.823e-01
2	2	+6.334e+01	+3.734e+00
3	3	+6.708e+01	+5.419e-01
2	2	+6.762e+01	+9.556e-01
3	3	+6.858e+01	+5.860e-01
1	1	+6.916e+01	+1.305e+01
2	2	+8.222e+01	+1.784e-02
3	3	+8.223e+01	+8.404e-01
2	2	+8.307e+01	+1.029e+00
3	3	+8.410e+01	+1.782e-01
1	1	+8.428e+01	+9.709e-02
2	2	+8.438e+01	+3.190e-01
3	3	+8.470e+01	+7.638e-01
2	2	+8.546e+01	+2.906e+00
1	1	+8.837e+01	+1.892e+00
2	2	+9.026e+01	+1.900e+00
3	3	+9.216e+01	+9.051e-01
2	2	+9.306e+01	+3.329e+00
3	3	+9.639e+01	+3.902e-01
2	2	+9.678e+01	+3.268e+00
1	1	+1.001e+02	+5.849e-01
2	2	+1.006e+02	+3.447e-01
3	3	+1.010e+02	+8.929e-01
1	1	+1.019e+02	+8.195e-01
2	2	+1.027e+02	+1.704e+00
3	3	+1.044e+02	+1.639e+00
2	2	+1.060e+02	+1.861e+00
3	3	+1.079e+02	+1.317e+00
1	1	+1.092e+02	+5.577e+00
2	2	+1.148e+02	+2.214e+00
3	3	+1.170e+02	+1.538e+00
2	2	+1.185e+02	+1.312e+00
3	3	+1.199e+02	+2.038e+00
2	2	+1.219e+02	+1.425e+00
3	3	+1.233e+02	+3.550e-01
2	2	+1.237e+02	+7.676e-01
3	3	+1.244e+02	+5.745e+00
2	2	+1.302e+02	+1.074e+00
3	3	+1.313e+02	+2.614e+00
2	2	+1.339e+02	+1.027e-01
3	3	+1.340e+02	+2.542e+00
2	2	+1.365e+02	+6.483e+00
3	3	+1.430e+02	+1.447e+00
1	1	+1.444e+02	+1.645e-01
2	2	+1.446e+02	+1.560e+00
3	3	+1.462e+02	+5.925e-01
2	2	+1.468e+02	+3.126e+00
3	3	+1.499e+02	+1.284e+00
2	2	+1.512e+02	+1.137e+00
3	3	+1.523e+02	+1.374e+00
2	2	+1.537e+02	+8.746e+00
3	3	+1.624e+02	+1.562e+00
2	2	+1.640e+02	+6.406e-01
3	3	+1.646e+02	+3.748e+00
2	2	+1.684e+02	+1.442e+00
3	3	+1.698e+02	+6.579e-01
2	2	+1.705e+02	+1.647e+00
3	3	+1.721e+02	+1.749e+00
2	2	+1.739e+02	+1.098e+00
3	3	+1.750e+02	+7.920e-01
2	2	+1.758e+02	+1.410e+00
3	3	+1.772e+02	+5.544e-02
1	1	+1.772e+02	+7.866e+00
2	2	+1.851e+02	+1.461e-02
1	1	+1.851e+02	+6.903e-01
2	2	+1.858e+02	+2.299e+00
1	1	+1.881e+02	+1.624e+00
2	2	+1.897e+02	+3.515e+00
1	1	+1.932e+02	+2.118e+00
2	2	+1.954e+02	+3.196e+00
3	3	+1.986e+02	+9.317e-01
1	1	+1.995e+02	+3.700e-01
2	2	+1.999e+02	+1.095e+00
3	3	+2.010e+02	+1.089e+01
2	2	+2.118e+02	+2.260e+00
1	1	+2.141e+02	+1.585e+00
2	2	+2.157e+02	+2.482e-02
3	3	+2.157e+02	+3.097e+00
2	2	+2.188e+02	+1.822e-01
3	3	+2.190e+02	+1.036e-01
2	2	+2.191e+02	+3.185e+00
1	1	+2.223e+02	+5.334e-02
2	2	+2.223e+02	+3.537e-01
3	3	+2.227e+02	+2.393e-01
2	2	+2.229e+02	+4.384e-01
3	3	+2.234e+02	+1.814e+00
2	2	+2.252e+02	+1.132e+00
3	3	+2.263e+02	+2.184e-01
2	2	+2.265e+02	+1.024e+01
3	3	+2.368e+02	+1.334e+00
2	2	+2.381e+02	+1.260e+00
3	3	+2.394e+02	+3.474e+00
2	2	+2.428e+02	+3.294e-01
1	1	+2.432e+02	+5.064e+00
2	2	+2.482e+02	+1.443e+00
3	3	+2.497e+02	+2.589e+00
2	2	+2.523e+02	+2.940e+00
1	1	+2.552e+02	+5.587e+00
2	2	+2.608e+02	+5.476e+00
1	1	+2.663e+02	+2.477e+00
2	2	+2.687e+02	+3.356e+00
3	3	+2.721e+02	+2.024e+00
2	2	+2.741e+02	+4.515e+00
3	3	+2.786e+02	+4.252e+00
2	2	+2.829e+02	+2.132e+00
3	3	+2.850e+02	+2.480e+00
2	2	+2.875e+02	+8.029e-01
3	3	+2.883e+02	+4.499e-01
2	2	+2.888e+02	+3.531e+00
3	3	+2.923e+02	+1.934e+00
2	2	+2.942e+02	+5.960e-01
3	3	+2.948e+02	+1.707e+00
2	2	+2.965e+02	+3.939e+00
3	3	+3.005e+02	+3.719e-01
2	2	+3.008e+02	+8.018e-01
3	3	+3.016e+02	+1.335e+00
2	2	+3.030e+02	+3.994e+00
3	3	+3.070e+02	+2.654e+00
2	2	+3.096e+02	+2.254e+00
3	3	+3.119e+02	+2.035e+00
2	2	+3.139e+02	+1.210e+00
1	1	+3.151e+02	+1.500e+00
2	2	+3.166e+02	+1.759e+00
1	1	+3.184e+02	+1.501e+01
2	2	+3.334e+02	+1.846e-01
3	3	+3.336e+02	+1.042e+00
2	2	+3.346e+02	+3.552e+00
3	3	+3.382e+02	+2.387e+00
2	2	+3.406e+02	+6.474e+00
3	3	+3.470e+02	+1.730e-01
