%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.665e+03	+5.381e+03	+8.765e+03	+0.536
0.100	+4.038e+03	+6.027e+03	+9.558e+03	+0.599
0.200	+5.619e+03	+4.431e+03	+9.684e+03	+0.441
0.300	+4.844e+03	+5.721e+03	+1.047e+04	+0.541
0.400	+6.163e+03	+5.686e+03	+9.355e+03	+0.480
0.500	+3.916e+03	+4.740e+03	+1.046e+04	+0.548
0.600	+7.151e+03	+4.818e+03	+9.362e+03	+0.403
0.700	+4.557e+03	+4.981e+03	+9.296e+03	+0.522
0.800	+4.939e+03	+5.459e+03	+1.092e+04	+0.525
0.900	+4.685e+03	+5.486e+03	+9.624e+03	+0.539
1.000	+4.501e+03	+5.091e+03	+9.322e+03	+0.531
1.100	+4.711e+03	+5.766e+03	+9.983e+03	+0.550
1.200	+4.914e+03	+4.726e+03	+1.042e+04	+0.490
1.300	+4.745e+03	+5.106e+03	+8.888e+03	+0.518
1.400	+4.980e+03	+4.087e+03	+1.038e+04	+0.451
1.500	+5.190e+03	+5.739e+03	+1.002e+04	+0.525
1.600	+4.872e+03	+5.487e+03	+1.039e+04	+0.530
1.700	+5.024e+03	+4.804e+03	+1.022e+04	+0.489
1.800	+4.812e+03	+5.846e+03	+8.883e+03	+0.549
1.900	+5.785e+03	+6.928e+03	+9.869e+03	+0.545
2.000	+3.493e+03	+3.649e+03	+9.889e+03	+0.511
2.100	+4.869e+03	+5.840e+03	+9.450e+03	+0.545
2.200	+5.387e+03	+5.433e+03	+8.983e+03	+0.502
2.300	+5.774e+03	+4.735e+03	+9.589e+03	+0.451
2.400	+4.700e+03	+4.338e+03	+1.112e+04	+0.480
2.500	+4.404e+03	+5.113e+03	+1.051e+04	+0.537
2.600	+4.448e+03	+5.443e+03	+1.004e+04	+0.550
2.700	+5.440e+03	+4.253e+03	+9.563e+03	+0.439
2.800	+3.472e+03	+5.357e+03	+1.006e+04	+0.607
2.900	+5.773e+03	+6.538e+03	+1.143e+04	+0.531
3.000	+5.852e+03	+4.563e+03	+9.075e+03	+0.438
3.100	+5.005e+03	+7.070e+03	+9.875e+03	+0.586
3.200	+4.654e+03	+4.698e+03	+9.473e+03	+0.502
3.300	+5.259e+03	+4.894e+03	+1.165e+04	+0.482
3.400	+5.382e+03	+4.744e+03	+1.022e+04	+0.468
3.500	+4.782e+03	+6.480e+03	+1.087e+04	+0.575
3.600	+5.017e+03	+5.643e+03	+1.028e+04	+0.529
3.700	+5.137e+03	+6.322e+03	+1.035e+04	+0.552
3.800	+6.279e+03	+4.979e+03	+9.079e+03	+0.442
3.900	+5.284e+03	+4.235e+03	+1.099e+04	+0.445
4.000	+4.804e+03	+5.126e+03	+1.021e+04	+0.516
4.100	+5.043e+03	+4.147e+03	+9.351e+03	+0.451
4.200	+5.474e+03	+5.650e+03	+1.016e+04	+0.508
4.300	+6.160e+03	+5.933e+03	+1.087e+04	+0.491
4.400	+4.949e+03	+5.146e+03	+9.920e+03	+0.510
4.500	+2.173e+03	+8.089e+03	+1.022e+04	+0.788
4.600	+1.086e+03	+7.295e+03	+9.878e+03	+0.870
4.700	+1.978e+03	+8.555e+03	+1.095e+04	+0.812
4.800	+2.105e+03	+8.870e+03	+9.708e+03	+0.808
4.900	+2.620e+03	+8.398e+03	+1.034e+04	+0.762
5.000	+2.111e+03	+7.098e+03	+9.998e+03	+0.771
5.100	+2.531e+03	+8.281e+03	+1.001e+04	+0.766
5.200	+1.920e+03	+7.476e+03	+1.072e+04	+0.796
5.300	+2.138e+03	+8.432e+03	+1.023e+04	+0.798
5.400	+2.187e+03	+7.973e+03	+1.170e+04	+0.785
5.500	+1.676e+03	+8.185e+03	+9.671e+03	+0.830
5.600	+1.921e+03	+7.413e+03	+9.714e+03	+0.794
5.700	+1.913e+03	+5.983e+03	+8.936e+03	+0.758
5.800	+2.036e+03	+8.281e+03	+1.016e+04	+0.803
5.900	+2.019e+03	+8.102e+03	+1.073e+04	+0.801
6.000	+2.903e+03	+6.117e+03	+1.056e+04	+0.678
6.100	+2.290e+03	+9.046e+03	+8.398e+03	+0.798
6.200	+2.887e+03	+7.702e+03	+1.061e+04	+0.727
6.300	+2.810e+03	+8.270e+03	+1.088e+04	+0.746
6.400	+2.595e+03	+7.221e+03	+9.925e+03	+0.736
6.500	+1.678e+03	+7.035e+03	+9.644e+03	+0.807
6.600	+2.050e+03	+7.131e+03	+9.942e+03	+0.777
6.700	+5.150e+03	+5.295e+03	+1.096e+04	+0.507
6.800	+3.989e+03	+5.083e+03	+9.078e+03	+0.560
6.900	+4.656e+03	+5.647e+03	+8.667e+03	+0.548
7.000	+2.943e+03	+6.294e+03	+9.493e+03	+0.681
7.100	+4.818e+03	+6.052e+03	+9.614e+03	+0.557
7.200	+5.806e+03	+5.038e+03	+1.040e+04	+0.465
7.300	+4.878e+03	+4.747e+03	+1.065e+04	+0.493
7.400	+6.243e+03	+2.544e+03	+1.006e+04	+0.290
7.500	+7.371e+03	+2.460e+03	+1.119e+04	+0.250
7.600	+7.247e+03	+2.046e+03	+1.057e+04	+0.220
7.700	+7.185e+03	+4.074e+03	+9.499e+03	+0.362
7.800	+7.614e+03	+2.449e+03	+9.071e+03	+0.243
7.900	+8.149e+03	+2.572e+03	+9.913e+03	+0.240
8.000	+7.003e+03	+1.156e+03	+1.000e+04	+0.142
8.100	+7.245e+03	+2.379e+03	+1.011e+04	+0.247
8.200	+7.366e+03	+2.171e+03	+9.620e+03	+0.228
8.300	+7.777e+03	+2.032e+03	+1.039e+04	+0.207
