%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+3.809e+00
3	3	+3.809e+00	+3.515e+00
2	2	+7.324e+00	+1.450e+00
1	1	+8.774e+00	+5.347e+00
2	2	+1.412e+01	+1.170e+00
3	3	+1.529e+01	+5.869e+00
2	2	+2.116e+01	+1.074e+00
3	3	+2.223e+01	+2.336e-01
2	2	+2.247e+01	+5.814e-01
3	3	+2.305e+01	+8.194e+00
2	2	+3.124e+01	+6.988e-01
3	3	+3.194e+01	+8.880e-01
2	2	+3.283e+01	+2.519e-01
3	3	+3.308e+01	+1.640e+00
2	2	+3.472e+01	+1.417e+00
3	3	+3.614e+01	+1.350e-01
2	2	+3.627e+01	+1.154e+00
3	3	+3.743e+01	+1.309e+00
2	2	+3.874e+01	+1.246e-01
3	3	+3.886e+01	+2.189e-01
2	2	+3.908e+01	+1.603e-01
3	3	+3.924e+01	+5.766e+00
2	2	+4.501e+01	+3.253e-01
3	3	+4.533e+01	+4.142e+00
2	2	+4.948e+01	+9.985e-01
3	3	+5.047e+01	+2.146e+00
1	1	+5.262e+01	+2.375e+00
2	2	+5.499e+01	+1.946e+00
3	3	+5.694e+01	+2.581e-01
1	1	+5.720e+01	+8.912e+00
2	2	+6.611e+01	+1.453e+00
3	3	+6.756e+01	+1.707e+00
2	2	+6.927e+01	+2.440e+00
3	3	+7.171e+01	+6.704e-02
2	2	+7.178e+01	+9.183e-01
3	3	+7.270e+01	+1.156e+00
2	2	+7.385e+01	+7.354e-01
3	3	+7.459e+01	+1.368e+00
2	2	+7.596e+01	+3.090e-01
3	3	+7.626e+01	+5.347e+00
2	2	+8.161e+01	+7.188e+00
3	3	+8.880e+01	+8.404e-01
2	2	+8.964e+01	+7.673e+00
3	3	+9.731e+01	+9.141e-02
2	2	+9.741e+01	+1.267e+00
3	3	+9.867e+01	+4.884e+00
2	2	+1.036e+02	+1.145e+00
1	1	+1.047e+02	+4.250e-01
2	2	+1.051e+02	+5.740e+00
3	3	+1.109e+02	+1.761e+00
1	1	+1.126e+02	+3.575e+00
2	2	+1.162e+02	+5.693e+00
3	3	+1.219e+02	+8.694e-01
2	2	+1.228e+02	+2.411e-01
1	1	+1.230e+02	+2.138e+00
2	2	+1.251e+02	+9.147e-01
3	3	+1.261e+02	+1.976e+00
2	2	+1.280e+02	+3.132e-01
3	3	+1.283e+02	+3.735e+00
2	2	+1.321e+02	+3.742e+00
1	1	+1.358e+02	+7.805e+00
2	2	+1.436e+02	+1.185e+00
1	1	+1.448e+02	+8.322e+00
2	2	+1.531e+02	+1.961e-01
3	3	+1.533e+02	+3.490e+00
2	2	+1.568e+02	+5.234e+00
3	3	+1.621e+02	+2.658e+00
2	2	+1.647e+02	+2.673e+00
1	1	+1.674e+02	+4.494e+00
2	2	+1.719e+02	+1.872e+00
3	3	+1.738e+02	+2.036e+00
2	2	+1.758e+02	+6.368e-01
3	3	+1.764e+02	+4.511e+00
2	2	+1.809e+02	+9.368e-01
3	3	+1.819e+02	+6.287e-02
2	2	+1.819e+02	+3.164e-01
3	3	+1.823e+02	+1.499e-01
2	2	+1.824e+02	+4.165e-01
3	3	+1.828e+02	+7.890e-01
1	1	+1.836e+02	+3.519e+00
2	2	+1.871e+02	+1.162e+00
1	1	+1.883e+02	+3.103e+00
2	2	+1.914e+02	+2.695e-01
3	3	+1.917e+02	+7.897e+00
1	1	+1.996e+02	+4.109e+00
2	2	+2.037e+02	+1.872e-01
3	3	+2.039e+02	+9.378e-01
1	1	+2.048e+02	+1.663e+00
2	2	+2.065e+02	+1.793e+00
1	1	+2.082e+02	+7.322e-01
2	2	+2.090e+02	+7.449e-01
1	1	+2.097e+02	+2.233e+00
2	2	+2.120e+02	+4.028e+00
0	0	+2.160e+02	+Inf
