%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+6.905e-01
2	2	+6.905e-01	+5.841e-01
3	3	+1.275e+00	+2.701e+00
2	2	+3.975e+00	+1.749e+00
1	1	+5.724e+00	+1.901e-01
2	2	+5.915e+00	+5.706e-02
3	3	+5.972e+00	+7.047e+00
2	2	+1.302e+01	+1.390e+00
3	3	+1.441e+01	+6.925e+00
1	1	+2.133e+01	+6.497e-02
2	2	+2.140e+01	+3.966e-02
1	1	+2.144e+01	+5.555e-01
2	2	+2.199e+01	+8.195e+00
1	1	+3.019e+01	+3.000e+00
2	2	+3.319e+01	+1.983e+00
1	1	+3.517e+01	+1.782e+00
2	2	+3.695e+01	+1.008e+00
3	3	+3.796e+01	+2.651e+00
2	2	+4.061e+01	+6.161e-01
3	3	+4.123e+01	+1.236e+00
2	2	+4.247e+01	+1.325e+00
3	3	+4.379e+01	+9.874e+00
2	2	+5.366e+01	+2.501e+00
3	3	+5.617e+01	+3.943e-01
1	1	+5.656e+01	+3.415e+00
2	2	+5.997e+01	+6.589e+00
3	3	+6.656e+01	+3.455e+00
2	2	+7.002e+01	+1.544e-01
3	3	+7.017e+01	+2.666e+00
2	2	+7.284e+01	+5.882e-02
3	3	+7.290e+01	+1.465e+00
2	2	+7.436e+01	+9.799e-02
3	3	+7.446e+01	+4.530e+00
2	2	+7.899e+01	+1.383e+00
3	3	+8.037e+01	+1.491e+00
2	2	+8.186e+01	+6.891e-02
3	3	+8.193e+01	+5.171e+00
1	1	+8.710e+01	+2.893e+00
2	2	+9.000e+01	+2.230e+00
3	3	+9.223e+01	+1.428e+00
2	2	+9.366e+01	+6.608e+00
3	3	+1.003e+02	+9.725e-01
2	2	+1.012e+02	+1.694e+00
1	1	+1.029e+02	+4.193e-01
2	2	+1.033e+02	+1.749e-01
3	3	+1.035e+02	+1.673e+00
2	2	+1.052e+02	+6.080e-01
3	3	+1.058e+02	+3.445e+00
2	2	+1.093e+02	+1.155e+00
3	3	+1.104e+02	+5.060e+00
2	2	+1.155e+02	+4.387e+00
1	1	+1.199e+02	+7.301e+00
2	2	+1.272e+02	+3.974e+00
3	3	+1.311e+02	+1.248e+00
2	2	+1.324e+02	+5.493e-01
3	3	+1.329e+02	+2.794e+00
2	2	+1.357e+02	+2.230e+00
3	3	+1.379e+02	+3.745e+00
2	2	+1.417e+02	+9.947e-02
3	3	+1.418e+02	+3.045e-01
1	1	+1.421e+02	+2.419e+00
2	2	+1.445e+02	+3.454e-02
3	3	+1.446e+02	+1.576e+00
2	2	+1.461e+02	+3.498e+00
3	3	+1.496e+02	+4.828e-01
2	2	+1.501e+02	+2.159e+00
1	1	+1.523e+02	+1.254e-01
2	2	+1.524e+02	+9.360e+00
3	3	+1.618e+02	+5.124e-01
1	1	+1.623e+02	+1.555e+00
2	2	+1.638e+02	+3.819e-01
1	1	+1.642e+02	+5.202e+00
2	2	+1.694e+02	+1.615e+00
3	3	+1.710e+02	+8.074e-01
2	2	+1.718e+02	+2.966e+00
3	3	+1.748e+02	+1.780e-01
2	2	+1.750e+02	+9.457e-01
3	3	+1.759e+02	+6.598e+00
2	2	+1.825e+02	+2.199e+00
3	3	+1.847e+02	+2.016e+00
2	2	+1.867e+02	+7.442e-01
1	1	+1.875e+02	+1.585e+00
2	2	+1.891e+02	+1.569e+00
3	3	+1.906e+02	+9.572e-01
2	2	+1.916e+02	+3.588e+00
1	1	+1.952e+02	+1.185e+00
2	2	+1.964e+02	+1.469e+00
3	3	+1.978e+02	+3.027e-01
2	2	+1.981e+02	+5.123e-01
3	3	+1.986e+02	+2.495e-01
2	2	+1.989e+02	+9.718e-01
3	3	+1.999e+02	+1.503e+00
2	2	+2.014e+02	+1.125e+00
0	0	+2.025e+02	+Inf
