%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+3.146e+00
2	2	+3.146e+00	+2.377e-01
3	3	+3.384e+00	+1.136e+00
2	2	+4.519e+00	+1.933e-01
3	3	+4.713e+00	+3.273e+00
2	2	+7.985e+00	+2.916e+00
3	3	+1.090e+01	+2.841e-01
2	2	+1.119e+01	+1.918e+00
3	3	+1.310e+01	+1.496e+00
2	2	+1.460e+01	+3.655e+00
3	3	+1.825e+01	+7.054e+00
2	2	+2.531e+01	+5.809e-02
1	1	+2.537e+01	+2.767e+00
2	2	+2.813e+01	+4.401e+00
3	3	+3.254e+01	+3.917e+00
2	2	+3.645e+01	+1.150e+00
3	3	+3.760e+01	+2.754e+00
2	2	+4.036e+01	+2.629e-01
3	3	+4.062e+01	+4.442e-01
2	2	+4.106e+01	+6.259e+00
3	3	+4.732e+01	+1.192e+00
2	2	+4.851e+01	+2.814e-01
3	3	+4.880e+01	+2.564e+00
2	2	+5.136e+01	+4.429e-01
3	3	+5.180e+01	+9.432e-01
2	2	+5.275e+01	+1.857e+00
3	3	+5.460e+01	+2.132e+00
2	2	+5.673e+01	+2.045e+00
1	1	+5.878e+01	+3.267e+00
2	2	+6.205e+01	+1.138e+00
3	3	+6.318e+01	+4.175e-01
2	2	+6.360e+01	+2.857e+00
3	3	+6.646e+01	+2.235e+00
2	2	+6.869e+01	+1.738e+00
3	3	+7.043e+01	+7.150e-01
2	2	+7.115e+01	+1.975e+00
3	3	+7.312e+01	+3.119e+00
2	2	+7.624e+01	+1.805e+00
3	3	+7.805e+01	+1.820e+00
2	2	+7.987e+01	+1.228e+00
1	1	+8.109e+01	+6.065e-01
2	2	+8.170e+01	+3.906e-01
3	3	+8.209e+01	+2.298e+00
2	2	+8.439e+01	+2.135e+00
1	1	+8.652e+01	+1.494e+00
2	2	+8.802e+01	+6.083e-01
1	1	+8.863e+01	+2.204e-01
2	2	+8.885e+01	+5.455e+00
3	3	+9.430e+01	+1.109e+00
2	2	+9.541e+01	+2.316e+00
3	3	+9.773e+01	+4.205e+00
2	2	+1.019e+02	+4.019e+00
3	3	+1.060e+02	+2.012e-01
2	2	+1.062e+02	+5.416e-01
3	3	+1.067e+02	+2.469e+00
2	2	+1.092e+02	+3.667e-01
1	1	+1.095e+02	+4.481e-01
2	2	+1.100e+02	+1.305e+00
1	1	+1.113e+02	+4.238e+00
2	2	+1.155e+02	+3.915e-01
3	3	+1.159e+02	+1.445e+00
2	2	+1.174e+02	+1.510e-01
3	3	+1.175e+02	+3.071e+00
2	2	+1.206e+02	+8.318e+00
3	3	+1.289e+02	+1.262e+00
2	2	+1.302e+02	+3.326e+00
1	1	+1.335e+02	+4.315e+00
2	2	+1.378e+02	+2.741e+00
3	3	+1.405e+02	+1.885e+00
2	2	+1.424e+02	+7.976e-03
3	3	+1.424e+02	+2.567e-01
2	2	+1.427e+02	+2.965e+00
3	3	+1.457e+02	+3.929e+00
1	1	+1.496e+02	+1.248e+00
2	2	+1.508e+02	+2.713e+00
3	3	+1.535e+02	+2.985e+00
1	1	+1.565e+02	+2.285e+00
2	2	+1.588e+02	+2.170e+00
3	3	+1.610e+02	+1.968e+00
2	2	+1.630e+02	+1.509e-01
1	1	+1.631e+02	+1.835e+01
2	2	+1.815e+02	+8.527e-02
0	0	+1.815e+02	+Inf
