%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.429e+03	+4.433e+03	+1.105e+04	+0.500
0.100	+3.767e+03	+6.017e+03	+9.268e+03	+0.615
0.200	+4.334e+03	+4.922e+03	+9.830e+03	+0.532
0.300	+4.283e+03	+5.051e+03	+8.735e+03	+0.541
0.400	+5.840e+03	+4.454e+03	+1.119e+04	+0.433
0.500	+4.850e+03	+5.620e+03	+1.196e+04	+0.537
0.600	+4.865e+03	+4.989e+03	+9.975e+03	+0.506
0.700	+5.765e+03	+5.522e+03	+8.771e+03	+0.489
0.800	+6.619e+03	+5.593e+03	+8.762e+03	+0.458
0.900	+3.703e+03	+5.357e+03	+1.030e+04	+0.591
1.000	+5.171e+03	+3.869e+03	+1.060e+04	+0.428
1.100	+5.433e+03	+3.850e+03	+1.021e+04	+0.415
1.200	+4.053e+03	+4.472e+03	+9.656e+03	+0.525
1.300	+4.895e+03	+5.286e+03	+9.663e+03	+0.519
1.400	+5.592e+03	+5.366e+03	+1.011e+04	+0.490
1.500	+4.252e+03	+3.971e+03	+9.861e+03	+0.483
1.600	+4.659e+03	+4.211e+03	+1.006e+04	+0.475
1.700	+6.193e+03	+4.827e+03	+1.010e+04	+0.438
1.800	+6.692e+03	+5.664e+03	+9.364e+03	+0.458
1.900	+4.707e+03	+4.986e+03	+1.034e+04	+0.514
2.000	+4.035e+03	+5.060e+03	+9.879e+03	+0.556
2.100	+6.238e+03	+4.540e+03	+8.886e+03	+0.421
2.200	+6.471e+03	+2.035e+03	+1.069e+04	+0.239
2.300	+8.260e+03	+2.735e+03	+9.750e+03	+0.249
2.400	+6.907e+03	+1.195e+03	+9.220e+03	+0.148
2.500	+7.069e+03	+8.303e+02	+1.020e+04	+0.105
2.600	+7.358e+03	+3.155e+03	+1.022e+04	+0.300
2.700	+5.233e+03	+3.906e+03	+9.907e+03	+0.427
2.800	+6.002e+03	+4.335e+03	+1.013e+04	+0.419
2.900	+5.427e+03	+4.541e+03	+9.354e+03	+0.456
3.000	+4.208e+03	+5.057e+03	+1.052e+04	+0.546
3.100	+4.429e+03	+6.628e+03	+1.106e+04	+0.599
3.200	+4.375e+03	+6.008e+03	+9.962e+03	+0.579
3.300	+4.803e+03	+5.014e+03	+1.019e+04	+0.511
3.400	+4.739e+03	+4.139e+03	+9.906e+03	+0.466
3.500	+5.600e+03	+4.240e+03	+1.035e+04	+0.431
3.600	+4.935e+03	+5.249e+03	+1.130e+04	+0.515
3.700	+4.223e+03	+4.898e+03	+8.953e+03	+0.537
3.800	+5.501e+03	+4.984e+03	+9.917e+03	+0.475
3.900	+5.097e+03	+4.597e+03	+1.064e+04	+0.474
4.000	+4.991e+03	+4.872e+03	+1.085e+04	+0.494
4.100	+5.562e+03	+5.903e+03	+9.279e+03	+0.515
4.200	+5.702e+03	+3.971e+03	+1.033e+04	+0.411
4.300	+4.397e+03	+4.231e+03	+9.722e+03	+0.490
4.400	+4.677e+03	+5.652e+03	+9.625e+03	+0.547
4.500	+4.222e+03	+4.948e+03	+1.065e+04	+0.540
4.600	+6.421e+03	+5.710e+03	+9.325e+03	+0.471
4.700	+4.888e+03	+3.733e+03	+9.843e+03	+0.433
4.800	+4.204e+03	+4.569e+03	+1.029e+04	+0.521
4.900	+5.838e+03	+4.387e+03	+9.436e+03	+0.429
5.000	+5.842e+03	+6.110e+03	+1.072e+04	+0.511
5.100	+5.052e+03	+3.678e+03	+1.166e+04	+0.421
5.200	+5.635e+03	+6.723e+03	+9.678e+03	+0.544
5.300	+5.374e+03	+4.875e+03	+1.035e+04	+0.476
5.400	+5.376e+03	+5.519e+03	+9.797e+03	+0.507
5.500	+4.685e+03	+3.842e+03	+9.880e+03	+0.451
5.600	+5.541e+03	+4.146e+03	+9.526e+03	+0.428
5.700	+5.743e+03	+4.849e+03	+1.020e+04	+0.458
5.800	+4.572e+03	+6.306e+03	+1.082e+04	+0.580
5.900	+5.380e+03	+5.321e+03	+1.134e+04	+0.497
6.000	+5.462e+03	+5.187e+03	+1.013e+04	+0.487
6.100	+4.246e+03	+6.400e+03	+9.526e+03	+0.601
6.200	+2.266e+03	+7.079e+03	+1.171e+04	+0.758
6.300	+2.189e+03	+8.541e+03	+9.748e+03	+0.796
6.400	+2.320e+03	+8.756e+03	+9.820e+03	+0.791
6.500	+1.072e+03	+9.201e+03	+1.041e+04	+0.896
6.600	+1.864e+03	+9.049e+03	+8.940e+03	+0.829
6.700	+1.654e+03	+7.935e+03	+1.057e+04	+0.828
6.800	+2.649e+03	+7.826e+03	+8.841e+03	+0.747
6.900	+1.759e+03	+8.739e+03	+9.487e+03	+0.832
7.000	+2.423e+03	+8.206e+03	+1.055e+04	+0.772
7.100	+9.768e+02	+8.262e+03	+8.369e+03	+0.894
7.200	+1.733e+03	+8.688e+03	+1.050e+04	+0.834
7.300	+3.588e+03	+5.953e+03	+9.321e+03	+0.624
7.400	+7.721e+03	+1.872e+03	+9.993e+03	+0.195
7.500	+7.636e+03	+1.545e+03	+1.045e+04	+0.168
7.600	+9.285e+03	+3.053e+03	+1.078e+04	+0.247
7.700	+7.905e+03	+1.771e+03	+1.066e+04	+0.183
7.800	+7.661e+03	+2.314e+03	+1.135e+04	+0.232
7.900	+7.249e+03	+1.411e+03	+1.006e+04	+0.163
8.000	+7.283e+03	+3.344e+03	+1.030e+04	+0.315
8.100	+7.809e+03	+2.223e+03	+9.866e+03	+0.222
8.200	+7.819e+03	+2.151e+03	+9.280e+03	+0.216
8.300	+7.040e+03	+2.070e+03	+9.686e+03	+0.227
8.400	+8.058e+03	+1.979e+03	+9.365e+03	+0.197
8.500	+7.132e+03	+2.592e+03	+8.769e+03	+0.267
8.600	+8.980e+03	+1.945e+03	+9.539e+03	+0.178
8.700	+8.002e+03	+1.631e+03	+9.195e+03	+0.169
