%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+8.310e+03	+3.382e+03	+9.956e+03	+0.289
0.100	+7.889e+03	+2.664e+03	+9.623e+03	+0.252
0.200	+8.990e+03	+2.826e+03	+9.766e+03	+0.239
0.300	+7.523e+03	+4.480e+03	+1.121e+04	+0.373
0.400	+6.656e+03	+2.118e+03	+9.246e+03	+0.241
0.500	+6.453e+03	+4.603e+03	+9.205e+03	+0.416
0.600	+4.704e+03	+5.210e+03	+9.494e+03	+0.526
0.700	+5.495e+03	+5.604e+03	+9.202e+03	+0.505
0.800	+5.321e+03	+5.905e+03	+1.138e+04	+0.526
0.900	+4.905e+03	+4.780e+03	+1.046e+04	+0.494
1.000	+7.000e+03	+5.340e+03	+1.013e+04	+0.433
1.100	+4.632e+03	+4.251e+03	+9.673e+03	+0.479
1.200	+4.912e+03	+4.834e+03	+9.678e+03	+0.496
1.300	+5.088e+03	+4.297e+03	+1.023e+04	+0.458
1.400	+3.656e+03	+5.422e+03	+1.025e+04	+0.597
1.500	+1.351e+03	+8.072e+03	+9.900e+03	+0.857
1.600	+1.477e+03	+7.902e+03	+8.956e+03	+0.842
1.700	+2.030e+03	+7.312e+03	+9.962e+03	+0.783
1.800	+1.214e+03	+8.048e+03	+8.081e+03	+0.869
1.900	+1.231e+03	+9.351e+03	+1.008e+04	+0.884
2.000	+1.756e+03	+7.332e+03	+9.580e+03	+0.807
2.100	+2.097e+03	+7.992e+03	+1.060e+04	+0.792
2.200	+1.311e+03	+8.529e+03	+1.022e+04	+0.867
2.300	+1.545e+03	+8.647e+03	+1.009e+04	+0.848
2.400	+2.305e+03	+7.441e+03	+1.072e+04	+0.763
2.500	+1.487e+03	+8.990e+03	+1.055e+04	+0.858
2.600	+2.641e+03	+7.309e+03	+1.029e+04	+0.735
2.700	+2.290e+03	+7.707e+03	+9.726e+03	+0.771
2.800	+4.652e+02	+8.319e+03	+9.373e+03	+0.947
2.900	+1.028e+03	+8.719e+03	+8.550e+03	+0.894
3.000	+3.375e+03	+7.796e+03	+1.049e+04	+0.698
3.100	+6.855e+02	+8.482e+03	+1.062e+04	+0.925
3.200	+1.770e+03	+7.934e+03	+1.161e+04	+0.818
3.300	+1.893e+03	+7.544e+03	+1.038e+04	+0.799
3.400	+1.695e+03	+7.239e+03	+1.086e+04	+0.810
3.500	+4.884e+03	+6.716e+03	+9.675e+03	+0.579
3.600	+4.975e+03	+6.003e+03	+1.034e+04	+0.547
3.700	+4.561e+03	+4.772e+03	+8.443e+03	+0.511
3.800	+4.078e+03	+4.453e+03	+9.996e+03	+0.522
3.900	+4.345e+03	+4.172e+03	+1.020e+04	+0.490
4.000	+5.072e+03	+4.830e+03	+8.562e+03	+0.488
4.100	+5.553e+03	+4.959e+03	+8.985e+03	+0.472
4.200	+5.733e+03	+5.071e+03	+1.043e+04	+0.469
4.300	+4.990e+03	+4.037e+03	+1.031e+04	+0.447
4.400	+5.206e+03	+5.244e+03	+9.954e+03	+0.502
4.500	+5.857e+03	+4.543e+03	+9.687e+03	+0.437
