%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+2.103e-01
1	1	+2.103e-01	+7.114e+00
2	2	+7.324e+00	+5.871e-01
3	3	+7.911e+00	+1.779e-01
2	2	+8.089e+00	+2.619e-01
3	3	+8.351e+00	+2.753e-01
2	2	+8.626e+00	+3.423e+00
3	3	+1.205e+01	+2.694e+00
2	2	+1.474e+01	+7.518e-01
3	3	+1.550e+01	+8.486e-02
2	2	+1.558e+01	+1.325e+00
3	3	+1.691e+01	+1.267e+00
2	2	+1.817e+01	+1.180e+00
3	3	+1.935e+01	+3.989e-01
2	2	+1.975e+01	+2.755e-01
3	3	+2.003e+01	+5.341e-01
2	2	+2.056e+01	+4.961e-01
1	1	+2.106e+01	+9.105e-02
2	2	+2.115e+01	+6.532e-01
1	1	+2.180e+01	+4.310e+00
2	2	+2.611e+01	+3.073e+00
3	3	+2.918e+01	+2.562e+00
2	2	+3.175e+01	+3.829e+00
3	3	+3.558e+01	+2.892e+00
2	2	+3.847e+01	+4.094e-01
3	3	+3.888e+01	+4.898e-01
1	1	+3.937e+01	+4.947e-01
2	2	+3.986e+01	+5.700e-01
3	3	+4.043e+01	+9.336e-01
2	2	+4.137e+01	+3.703e-01
3	3	+4.174e+01	+1.825e+00
2	2	+4.356e+01	+1.323e+00
3	3	+4.488e+01	+9.336e-02
2	2	+4.498e+01	+1.200e+00
3	3	+4.618e+01	+3.409e+00
2	2	+4.959e+01	+2.682e+00
0	0	+5.227e+01	+Inf
