%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+3.885e+00
2	2	+3.885e+00	+1.364e-01
3	3	+4.022e+00	+2.383e+00
1	1	+6.405e+00	+9.654e-02
2	2	+6.501e+00	+1.424e+00
3	3	+7.926e+00	+4.655e-01
2	2	+8.391e+00	+1.572e+00
3	3	+9.963e+00	+6.385e+00
2	2	+1.635e+01	+2.414e+00
3	3	+1.876e+01	+2.270e+00
1	1	+2.103e+01	+4.624e+00
2	2	+2.566e+01	+2.211e-01
1	1	+2.588e+01	+4.506e-01
2	2	+2.633e+01	+3.740e-01
3	3	+2.670e+01	+4.679e+00
2	2	+3.138e+01	+1.982e+00
3	3	+3.336e+01	+1.856e-01
2	2	+3.355e+01	+3.342e+00
3	3	+3.689e+01	+4.032e+00
2	2	+4.092e+01	+4.065e+00
3	3	+4.499e+01	+7.922e-03
2	2	+4.500e+01	+5.565e-01
1	1	+4.555e+01	+1.300e+00
2	2	+4.685e+01	+3.496e-01
1	1	+4.720e+01	+5.446e+00
2	2	+5.265e+01	+2.674e+00
3	3	+5.532e+01	+7.435e-01
2	2	+5.607e+01	+2.569e+00
1	1	+5.863e+01	+1.689e+00
2	2	+6.032e+01	+2.008e-01
3	3	+6.052e+01	+5.164e-01
2	2	+6.104e+01	+1.661e+00
1	1	+6.270e+01	+2.135e+00
2	2	+6.484e+01	+4.995e-02
3	3	+6.489e+01	+2.834e+00
2	2	+6.772e+01	+1.876e-01
3	3	+6.791e+01	+1.515e+00
2	2	+6.942e+01	+3.454e+00
3	3	+7.288e+01	+1.135e-01
2	2	+7.299e+01	+1.552e-01
3	3	+7.315e+01	+1.604e+00
2	2	+7.475e+01	+1.938e+00
1	1	+7.669e+01	+5.772e-01
2	2	+7.727e+01	+2.919e+00
3	3	+8.019e+01	+2.507e-01
2	2	+8.044e+01	+3.403e-01
3	3	+8.078e+01	+8.132e+00
2	2	+8.891e+01	+3.882e-01
1	1	+8.930e+01	+2.144e+00
2	2	+9.144e+01	+3.117e-01
3	3	+9.175e+01	+2.252e+00
2	2	+9.401e+01	+3.776e-01
3	3	+9.438e+01	+2.616e+00
2	2	+9.700e+01	+2.860e-01
3	3	+9.728e+01	+1.114e+00
1	1	+9.840e+01	+4.876e+00
2	2	+1.033e+02	+2.311e-01
1	1	+1.035e+02	+1.592e+00
2	2	+1.051e+02	+3.776e+00
3	3	+1.089e+02	+5.678e-01
2	2	+1.094e+02	+1.182e+00
1	1	+1.106e+02	+1.884e+00
2	2	+1.125e+02	+2.093e+00
3	3	+1.146e+02	+2.676e+00
2	2	+1.173e+02	+4.274e-01
1	1	+1.177e+02	+3.250e+00
2	2	+1.210e+02	+1.104e+00
3	3	+1.221e+02	+8.755e-01
2	2	+1.229e+02	+1.475e+00
3	3	+1.244e+02	+3.244e+00
0	0	+1.277e+02	+Inf
