%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+1.463e+00
2	2	+1.463e+00	+6.876e-01
3	3	+2.150e+00	+1.803e+00
2	2	+3.953e+00	+6.140e+00
3	3	+1.009e+01	+1.692e+00
1	1	+1.179e+01	+2.745e+00
2	2	+1.453e+01	+1.571e+00
3	3	+1.610e+01	+8.920e-01
2	2	+1.699e+01	+5.872e+00
3	3	+2.287e+01	+8.104e-01
2	2	+2.368e+01	+7.785e+00
3	3	+3.146e+01	+2.250e-01
2	2	+3.169e+01	+6.802e+00
3	3	+3.849e+01	+2.737e+00
2	2	+4.123e+01	+2.731e+00
1	1	+4.396e+01	+8.411e-01
2	2	+4.480e+01	+9.610e-01
1	1	+4.576e+01	+3.544e+00
2	2	+4.930e+01	+6.660e-01
3	3	+4.997e+01	+5.762e-01
2	2	+5.055e+01	+1.972e+00
1	1	+5.252e+01	+4.835e+00
2	2	+5.735e+01	+2.591e+00
3	3	+5.994e+01	+1.793e+00
2	2	+6.174e+01	+2.601e+00
3	3	+6.434e+01	+1.045e+00
1	1	+6.538e+01	+2.674e+00
2	2	+6.806e+01	+2.522e-01
3	3	+6.831e+01	+1.717e-01
1	1	+6.848e+01	+7.361e+00
2	2	+7.584e+01	+2.062e+00
3	3	+7.790e+01	+1.559e+00
2	2	+7.946e+01	+1.304e+00
3	3	+8.077e+01	+1.144e+00
2	2	+8.191e+01	+9.908e-02
1	1	+8.201e+01	+2.795e+00
2	2	+8.481e+01	+1.223e+00
1	1	+8.603e+01	+3.140e+00
2	2	+8.917e+01	+3.721e-02
3	3	+8.921e+01	+2.811e+00
2	2	+9.202e+01	+3.226e-02
1	1	+9.205e+01	+4.761e-01
2	2	+9.253e+01	+4.833e+00
1	1	+9.736e+01	+3.816e+00
2	2	+1.012e+02	+1.027e+00
1	1	+1.022e+02	+4.219e+00
2	2	+1.064e+02	+5.787e-01
3	3	+1.070e+02	+6.469e-01
2	2	+1.076e+02	+2.125e+00
3	3	+1.098e+02	+7.670e-01
2	2	+1.105e+02	+1.092e+00
3	3	+1.116e+02	+2.563e-01
2	2	+1.119e+02	+1.931e-02
3	3	+1.119e+02	+1.660e-01
2	2	+1.121e+02	+5.151e+00
3	3	+1.172e+02	+2.007e+00
2	2	+1.192e+02	+6.399e-02
3	3	+1.193e+02	+5.487e+00
2	2	+1.248e+02	+1.559e+00
0	0	+1.263e+02	+Inf
