%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+8.041e+03	+2.805e+03	+9.549e+03	+0.259
0.100	+8.549e+03	+2.197e+03	+1.034e+04	+0.204
0.200	+8.147e+03	+2.580e+03	+1.056e+04	+0.241
0.300	+8.072e+03	+2.514e+03	+1.120e+04	+0.237
0.400	+7.545e+03	+2.665e+03	+8.327e+03	+0.261
0.500	+7.003e+03	+2.730e+03	+9.647e+03	+0.280
0.600	+7.324e+03	+2.486e+03	+9.252e+03	+0.253
0.700	+7.383e+03	+3.515e+03	+9.849e+03	+0.323
0.800	+6.153e+03	+1.726e+03	+9.403e+03	+0.219
0.900	+7.094e+03	+3.314e+03	+1.098e+04	+0.318
1.000	+8.191e+03	+9.418e+02	+9.911e+03	+0.103
1.100	+8.624e+03	+1.737e+03	+1.051e+04	+0.168
1.200	+7.878e+03	+2.214e+03	+9.941e+03	+0.219
1.300	+7.987e+03	+1.729e+03	+9.992e+03	+0.178
1.400	+7.464e+03	+3.844e+03	+9.366e+03	+0.340
1.500	+7.498e+03	+3.048e+03	+1.150e+04	+0.289
1.600	+8.429e+03	+2.116e+03	+1.060e+04	+0.201
1.700	+8.151e+03	+2.713e+03	+8.973e+03	+0.250
1.800	+7.248e+03	+2.024e+03	+9.483e+03	+0.218
1.900	+6.833e+03	+2.092e+03	+1.018e+04	+0.234
2.000	+6.785e+03	+2.720e+03	+8.301e+03	+0.286
2.100	+8.103e+03	+2.809e+03	+1.011e+04	+0.257
2.200	+6.999e+03	+2.643e+03	+1.019e+04	+0.274
2.300	+7.334e+03	+1.270e+03	+1.020e+04	+0.148
2.400	+8.099e+03	+3.133e+03	+1.083e+04	+0.279
2.500	+7.252e+03	+2.529e+03	+9.958e+03	+0.259
2.600	+8.266e+03	+2.746e+03	+9.263e+03	+0.249
2.700	+6.359e+03	+1.673e+03	+1.039e+04	+0.208
2.800	+6.371e+03	+2.739e+03	+1.015e+04	+0.301
2.900	+7.645e+03	+2.757e+03	+1.143e+04	+0.265
3.000	+7.169e+03	+2.330e+03	+9.896e+03	+0.245
3.100	+7.008e+03	+1.854e+03	+9.888e+03	+0.209
3.200	+6.214e+03	+2.698e+03	+9.660e+03	+0.303
3.300	+7.181e+03	+2.237e+03	+9.665e+03	+0.238
3.400	+6.046e+03	+4.830e+03	+9.935e+03	+0.444
3.500	+5.981e+03	+4.369e+03	+1.124e+04	+0.422
3.600	+5.151e+03	+4.601e+03	+9.650e+03	+0.472
3.700	+6.230e+03	+4.583e+03	+1.109e+04	+0.424
3.800	+4.778e+03	+4.865e+03	+1.057e+04	+0.504
3.900	+5.385e+03	+4.703e+03	+9.695e+03	+0.466
4.000	+4.731e+03	+6.030e+03	+9.112e+03	+0.560
4.100	+4.966e+03	+4.165e+03	+1.039e+04	+0.456
4.200	+6.709e+03	+4.593e+03	+1.108e+04	+0.406
4.300	+4.937e+03	+4.995e+03	+9.712e+03	+0.503
4.400	+4.809e+03	+4.986e+03	+9.085e+03	+0.509
4.500	+5.890e+03	+3.586e+03	+1.091e+04	+0.378
4.600	+4.808e+03	+4.099e+03	+1.060e+04	+0.460
4.700	+4.300e+03	+4.742e+03	+9.899e+03	+0.524
4.800	+3.754e+03	+4.904e+03	+1.035e+04	+0.566
4.900	+5.408e+03	+6.048e+03	+1.057e+04	+0.528
5.000	+5.766e+03	+3.973e+03	+9.844e+03	+0.408
5.100	+5.044e+03	+5.700e+03	+9.490e+03	+0.531
5.200	+5.497e+03	+4.872e+03	+1.023e+04	+0.470
5.300	+5.947e+03	+4.043e+03	+9.390e+03	+0.405
5.400	+5.387e+03	+5.579e+03	+9.442e+03	+0.509
5.500	+4.949e+03	+4.373e+03	+9.991e+03	+0.469
5.600	+4.559e+03	+6.013e+03	+8.850e+03	+0.569
5.700	+5.087e+03	+5.133e+03	+9.285e+03	+0.502
5.800	+5.872e+03	+6.346e+03	+9.932e+03	+0.519
5.900	+5.113e+03	+5.166e+03	+1.029e+04	+0.503
6.000	+4.432e+03	+4.710e+03	+1.015e+04	+0.515
6.100	+3.517e+03	+5.621e+03	+8.631e+03	+0.615
6.200	+5.323e+03	+6.553e+03	+1.062e+04	+0.552
6.300	+4.698e+03	+5.349e+03	+1.009e+04	+0.532
6.400	+5.472e+03	+6.099e+03	+1.006e+04	+0.527
6.500	+6.207e+03	+4.962e+03	+1.032e+04	+0.444
6.600	+4.212e+03	+5.921e+03	+9.809e+03	+0.584
6.700	+9.089e+02	+7.766e+03	+8.578e+03	+0.895
6.800	+1.927e+03	+7.776e+03	+1.028e+04	+0.801
6.900	+2.066e+03	+7.578e+03	+1.049e+04	+0.786
7.000	+1.923e+03	+7.202e+03	+1.070e+04	+0.789
7.100	+2.822e+03	+7.950e+03	+1.056e+04	+0.738
7.200	+1.725e+03	+7.899e+03	+1.041e+04	+0.821
7.300	+1.897e+03	+7.442e+03	+1.056e+04	+0.797
7.400	+8.261e+02	+7.694e+03	+9.134e+03	+0.903
7.500	+2.605e+03	+8.209e+03	+1.001e+04	+0.759
7.600	+2.793e+03	+7.079e+03	+9.181e+03	+0.717
7.700	+1.665e+03	+8.752e+03	+1.011e+04	+0.840
7.800	+8.098e+02	+7.665e+03	+8.921e+03	+0.904
7.900	+2.383e+03	+8.347e+03	+1.030e+04	+0.778
8.000	+2.278e+03	+8.372e+03	+1.006e+04	+0.786
8.100	+2.522e+03	+6.703e+03	+9.176e+03	+0.727
8.200	+8.061e+02	+7.858e+03	+8.917e+03	+0.907
8.300	+2.497e+03	+7.683e+03	+9.555e+03	+0.755
