%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.903e+03	+5.080e+03	+1.020e+04	+0.565
0.100	+4.993e+03	+5.887e+03	+9.790e+03	+0.541
0.200	+5.581e+03	+4.850e+03	+1.124e+04	+0.465
0.300	+5.164e+03	+4.466e+03	+9.431e+03	+0.464
0.400	+5.315e+03	+5.029e+03	+1.006e+04	+0.486
0.500	+5.176e+03	+5.914e+03	+1.174e+04	+0.533
0.600	+4.416e+03	+5.654e+03	+1.047e+04	+0.562
0.700	+5.345e+03	+3.886e+03	+1.026e+04	+0.421
0.800	+4.410e+03	+3.984e+03	+9.921e+03	+0.475
0.900	+3.514e+03	+4.400e+03	+9.922e+03	+0.556
1.000	+4.268e+03	+5.808e+03	+1.012e+04	+0.576
1.100	+4.024e+03	+4.192e+03	+9.208e+03	+0.510
1.200	+4.707e+03	+4.917e+03	+9.339e+03	+0.511
1.300	+4.894e+03	+5.166e+03	+9.101e+03	+0.514
1.400	+3.819e+03	+5.003e+03	+9.199e+03	+0.567
1.500	+3.830e+03	+5.572e+03	+1.044e+04	+0.593
1.600	+5.798e+03	+4.573e+03	+1.100e+04	+0.441
1.700	+5.254e+03	+3.917e+03	+9.410e+03	+0.427
1.800	+4.171e+03	+4.917e+03	+1.038e+04	+0.541
1.900	+6.316e+03	+4.030e+03	+8.854e+03	+0.389
2.000	+5.314e+03	+4.483e+03	+8.682e+03	+0.458
2.100	+5.783e+03	+3.842e+03	+1.012e+04	+0.399
2.200	+3.965e+03	+4.208e+03	+1.052e+04	+0.515
2.300	+5.787e+03	+3.909e+03	+1.062e+04	+0.403
2.400	+5.042e+03	+4.766e+03	+1.041e+04	+0.486
2.500	+4.117e+03	+4.689e+03	+9.412e+03	+0.532
2.600	+3.922e+03	+4.917e+03	+1.112e+04	+0.556
2.700	+5.302e+03	+3.791e+03	+1.033e+04	+0.417
2.800	+5.092e+03	+4.339e+03	+8.427e+03	+0.460
2.900	+4.824e+03	+4.948e+03	+8.556e+03	+0.506
3.000	+5.453e+03	+4.909e+03	+9.948e+03	+0.474
3.100	+4.592e+03	+5.053e+03	+1.117e+04	+0.524
3.200	+5.599e+03	+5.267e+03	+9.344e+03	+0.485
3.300	+4.385e+03	+4.587e+03	+9.712e+03	+0.511
3.400	+4.280e+03	+5.922e+03	+9.679e+03	+0.580
3.500	+5.282e+03	+6.114e+03	+9.938e+03	+0.536
3.600	+3.926e+03	+5.477e+03	+9.039e+03	+0.582
3.700	+5.641e+03	+5.265e+03	+9.567e+03	+0.483
3.800	+3.365e+03	+3.740e+03	+1.061e+04	+0.526
3.900	+5.180e+03	+5.163e+03	+1.033e+04	+0.499
4.000	+5.796e+03	+5.862e+03	+1.005e+04	+0.503
4.100	+5.051e+03	+4.634e+03	+9.862e+03	+0.479
4.200	+4.376e+03	+4.836e+03	+1.010e+04	+0.525
4.300	+5.311e+03	+5.148e+03	+9.552e+03	+0.492
4.400	+5.710e+03	+6.151e+03	+9.852e+03	+0.519
4.500	+4.939e+03	+4.580e+03	+9.831e+03	+0.481
4.600	+4.443e+03	+5.740e+03	+1.096e+04	+0.564
4.700	+4.184e+03	+4.112e+03	+1.044e+04	+0.496
4.800	+4.623e+03	+5.365e+03	+1.005e+04	+0.537
4.900	+5.103e+03	+4.260e+03	+9.797e+03	+0.455
5.000	+4.319e+03	+5.447e+03	+9.633e+03	+0.558
5.100	+4.667e+03	+4.963e+03	+1.037e+04	+0.515
5.200	+4.629e+03	+5.269e+03	+8.892e+03	+0.532
5.300	+4.344e+03	+4.939e+03	+1.066e+04	+0.532
5.400	+4.633e+03	+4.636e+03	+9.775e+03	+0.500
5.500	+5.470e+03	+3.408e+03	+9.905e+03	+0.384
5.600	+5.300e+03	+5.369e+03	+1.095e+04	+0.503
5.700	+5.272e+03	+4.269e+03	+9.066e+03	+0.447
5.800	+5.881e+03	+4.668e+03	+9.482e+03	+0.443
5.900	+4.781e+03	+4.772e+03	+9.809e+03	+0.500
6.000	+5.150e+03	+5.549e+03	+7.664e+03	+0.519
6.100	+3.802e+03	+4.896e+03	+9.649e+03	+0.563
6.200	+4.210e+03	+6.521e+03	+1.047e+04	+0.608
6.300	+3.533e+03	+5.761e+03	+9.922e+03	+0.620
6.400	+5.061e+03	+5.258e+03	+1.106e+04	+0.510
6.500	+5.476e+03	+5.176e+03	+9.129e+03	+0.486
6.600	+4.723e+03	+5.427e+03	+8.507e+03	+0.535
6.700	+6.907e+03	+6.222e+03	+1.030e+04	+0.474
6.800	+5.734e+03	+4.824e+03	+1.091e+04	+0.457
6.900	+3.599e+03	+4.845e+03	+1.033e+04	+0.574
7.000	+4.875e+03	+5.798e+03	+9.484e+03	+0.543
7.100	+4.326e+03	+4.835e+03	+1.143e+04	+0.528
7.200	+5.712e+03	+5.204e+03	+9.032e+03	+0.477
7.300	+3.887e+03	+5.279e+03	+1.117e+04	+0.576
7.400	+4.881e+03	+5.360e+03	+9.432e+03	+0.523
7.500	+4.053e+03	+6.624e+03	+9.854e+03	+0.620
7.600	+4.880e+03	+4.788e+03	+1.034e+04	+0.495
7.700	+4.354e+03	+5.724e+03	+1.007e+04	+0.568
7.800	+5.395e+03	+5.299e+03	+9.054e+03	+0.495
7.900	+6.236e+03	+6.383e+03	+9.404e+03	+0.506
8.000	+4.856e+03	+5.447e+03	+1.130e+04	+0.529
8.100	+6.489e+03	+5.522e+03	+9.208e+03	+0.460
8.200	+5.779e+03	+4.445e+03	+1.041e+04	+0.435
8.300	+5.230e+03	+5.641e+03	+9.821e+03	+0.519
8.400	+3.803e+03	+4.974e+03	+1.040e+04	+0.567
8.500	+6.065e+02	+8.187e+03	+9.288e+03	+0.931
8.600	+2.619e+03	+7.708e+03	+1.015e+04	+0.746
8.700	+1.817e+03	+7.117e+03	+9.347e+03	+0.797
8.800	+2.797e+03	+7.193e+03	+9.559e+03	+0.720
8.900	+2.958e+03	+8.700e+03	+1.040e+04	+0.746
9.000	+2.865e+03	+7.841e+03	+9.557e+03	+0.732
9.100	+2.435e+03	+7.217e+03	+1.015e+04	+0.748
9.200	+1.829e+03	+6.736e+03	+9.969e+03	+0.786
9.300	+2.717e+03	+8.185e+03	+8.633e+03	+0.751
9.400	+2.081e+03	+7.333e+03	+1.001e+04	+0.779
9.500	+2.146e+03	+8.032e+03	+9.243e+03	+0.789
9.600	+1.303e+03	+8.487e+03	+1.022e+04	+0.867
9.700	+2.421e+03	+1.024e+04	+9.702e+03	+0.809
9.800	+2.115e+03	+8.417e+03	+9.612e+03	+0.799
9.900	+4.626e+02	+7.947e+03	+1.051e+04	+0.945
10.000	+1.412e+02	+7.646e+03	+9.956e+03	+0.982
10.100	+1.433e+03	+7.392e+03	+1.245e+04	+0.838
10.200	+1.556e+03	+8.562e+03	+8.682e+03	+0.846
10.300	+3.007e+03	+7.759e+03	+9.619e+03	+0.721
10.400	+2.280e+03	+7.982e+03	+1.041e+04	+0.778
10.500	+1.404e+03	+7.789e+03	+9.827e+03	+0.847
10.600	+2.315e+03	+8.459e+03	+1.008e+04	+0.785
10.700	+1.051e+03	+7.474e+03	+9.684e+03	+0.877
10.800	+2.386e+03	+7.057e+03	+9.921e+03	+0.747
10.900	+4.600e+03	+5.468e+03	+1.009e+04	+0.543
11.000	+5.972e+03	+5.772e+03	+8.373e+03	+0.491
11.100	+4.319e+03	+4.394e+03	+9.255e+03	+0.504
11.200	+3.817e+03	+4.678e+03	+1.012e+04	+0.551
11.300	+4.706e+03	+5.605e+03	+1.034e+04	+0.544
11.400	+5.429e+03	+5.038e+03	+1.048e+04	+0.481
11.500	+4.222e+03	+3.814e+03	+9.862e+03	+0.475
11.600	+4.981e+03	+5.675e+03	+9.971e+03	+0.533
11.700	+4.941e+03	+6.104e+03	+9.711e+03	+0.553
11.800	+4.062e+03	+6.204e+03	+1.038e+04	+0.604
11.900	+5.963e+03	+5.557e+03	+1.091e+04	+0.482
12.000	+4.350e+03	+6.857e+03	+9.654e+03	+0.612
12.100	+2.465e+03	+7.363e+03	+9.984e+03	+0.749
12.200	+1.692e+03	+8.461e+03	+8.766e+03	+0.833
12.300	+2.234e+03	+8.101e+03	+1.041e+04	+0.784
12.400	+2.165e+03	+7.426e+03	+1.081e+04	+0.774
12.500	+1.511e+03	+8.308e+03	+1.058e+04	+0.846
12.600	+1.640e+03	+7.517e+03	+8.828e+03	+0.821
12.700	+1.976e+03	+7.232e+03	+8.378e+03	+0.785
12.800	+2.149e+03	+7.806e+03	+8.974e+03	+0.784
12.900	+2.472e+03	+7.422e+03	+9.133e+03	+0.750
13.000	+8.199e+02	+7.889e+03	+9.828e+03	+0.906
13.100	+1.870e+03	+7.656e+03	+9.785e+03	+0.804
13.200	+7.840e+02	+8.489e+03	+1.010e+04	+0.915
13.300	+3.924e+03	+5.915e+03	+9.762e+03	+0.601
13.400	+6.050e+03	+5.348e+03	+9.483e+03	+0.469
13.500	+5.288e+03	+4.770e+03	+9.979e+03	+0.474
13.600	+5.071e+03	+3.819e+03	+1.011e+04	+0.430
13.700	+6.627e+03	+5.113e+03	+9.769e+03	+0.436
13.800	+5.793e+03	+5.393e+03	+1.071e+04	+0.482
13.900	+5.315e+03	+5.035e+03	+1.019e+04	+0.486
14.000	+5.040e+03	+4.478e+03	+1.134e+04	+0.470
14.100	+4.785e+03	+4.533e+03	+1.101e+04	+0.486
14.200	+5.430e+03	+5.961e+03	+1.068e+04	+0.523
14.300	+6.431e+03	+3.968e+03	+9.402e+03	+0.382
14.400	+5.379e+03	+4.412e+03	+1.013e+04	+0.451
14.500	+6.047e+03	+3.541e+03	+1.040e+04	+0.369
