%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+5.356e+03	+5.704e+03	+9.984e+03	+0.516
0.100	+5.569e+03	+4.691e+03	+1.028e+04	+0.457
0.200	+5.015e+03	+6.167e+03	+9.509e+03	+0.552
0.300	+4.578e+03	+5.601e+03	+8.897e+03	+0.550
0.400	+3.778e+03	+4.585e+03	+9.751e+03	+0.548
0.500	+4.815e+03	+4.138e+03	+9.664e+03	+0.462
0.600	+5.276e+03	+4.993e+03	+9.602e+03	+0.486
0.700	+4.564e+03	+6.493e+03	+1.006e+04	+0.587
0.800	+4.079e+03	+4.729e+03	+9.325e+03	+0.537
0.900	+4.457e+03	+5.589e+03	+9.872e+03	+0.556
1.000	+4.892e+03	+5.035e+03	+9.715e+03	+0.507
1.100	+5.057e+03	+6.604e+03	+1.013e+04	+0.566
1.200	+5.662e+03	+5.164e+03	+1.045e+04	+0.477
1.300	+5.264e+03	+4.101e+03	+9.734e+03	+0.438
1.400	+5.215e+03	+5.254e+03	+9.821e+03	+0.502
1.500	+4.997e+03	+4.559e+03	+8.898e+03	+0.477
1.600	+4.489e+03	+5.185e+03	+9.726e+03	+0.536
1.700	+4.510e+03	+5.366e+03	+1.061e+04	+0.543
1.800	+4.590e+03	+5.313e+03	+1.104e+04	+0.537
1.900	+4.687e+03	+3.654e+03	+9.931e+03	+0.438
2.000	+6.649e+03	+5.131e+03	+1.042e+04	+0.436
2.100	+6.430e+03	+5.411e+03	+1.023e+04	+0.457
2.200	+4.587e+03	+6.150e+03	+9.115e+03	+0.573
2.300	+2.922e+03	+7.065e+03	+9.865e+03	+0.707
2.400	+2.389e+03	+6.829e+03	+9.915e+03	+0.741
2.500	+2.288e+03	+6.983e+03	+1.017e+04	+0.753
2.600	+1.530e+03	+8.037e+03	+9.033e+03	+0.840
2.700	+1.142e+03	+7.705e+03	+9.080e+03	+0.871
2.800	+2.548e+03	+7.638e+03	+1.031e+04	+0.750
2.900	+3.356e+03	+7.375e+03	+1.059e+04	+0.687
3.000	+2.086e+03	+8.411e+03	+1.194e+04	+0.801
3.100	+2.066e+03	+7.931e+03	+1.126e+04	+0.793
3.200	+2.019e+03	+8.286e+03	+1.039e+04	+0.804
3.300	+3.967e+03	+5.674e+03	+9.927e+03	+0.589
3.400	+5.426e+03	+5.929e+03	+9.529e+03	+0.522
3.500	+5.310e+03	+5.410e+03	+9.946e+03	+0.505
3.600	+5.281e+03	+5.146e+03	+9.749e+03	+0.493
3.700	+4.022e+03	+4.839e+03	+1.011e+04	+0.546
3.800	+4.594e+03	+4.885e+03	+1.065e+04	+0.515
3.900	+4.891e+03	+4.870e+03	+1.021e+04	+0.499
4.000	+3.704e+03	+3.811e+03	+9.755e+03	+0.507
4.100	+3.962e+03	+5.217e+03	+1.007e+04	+0.568
4.200	+6.189e+03	+5.128e+03	+1.092e+04	+0.453
4.300	+5.122e+03	+5.817e+03	+8.852e+03	+0.532
4.400	+4.846e+03	+4.932e+03	+1.089e+04	+0.504
4.500	+4.982e+03	+5.283e+03	+1.100e+04	+0.515
4.600	+5.054e+03	+5.199e+03	+1.006e+04	+0.507
4.700	+4.371e+03	+5.418e+03	+9.139e+03	+0.553
4.800	+5.053e+03	+5.605e+03	+1.037e+04	+0.526
4.900	+6.003e+03	+5.186e+03	+1.012e+04	+0.463
5.000	+5.057e+03	+4.622e+03	+1.141e+04	+0.478
5.100	+5.209e+03	+4.268e+03	+1.017e+04	+0.450
5.200	+5.403e+03	+3.780e+03	+9.997e+03	+0.412
5.300	+4.469e+03	+4.404e+03	+1.025e+04	+0.496
5.400	+5.372e+03	+5.577e+03	+9.487e+03	+0.509
5.500	+3.485e+03	+5.126e+03	+1.027e+04	+0.595
5.600	+4.326e+03	+3.597e+03	+1.115e+04	+0.454
5.700	+4.741e+03	+4.352e+03	+9.809e+03	+0.479
5.800	+4.874e+03	+4.548e+03	+9.016e+03	+0.483
5.900	+5.968e+03	+4.682e+03	+1.042e+04	+0.440
6.000	+4.144e+03	+5.567e+03	+1.013e+04	+0.573
6.100	+4.358e+03	+5.492e+03	+1.122e+04	+0.558
6.200	+3.986e+03	+5.397e+03	+9.743e+03	+0.575
6.300	+5.415e+03	+5.262e+03	+1.043e+04	+0.493
6.400	+5.322e+03	+5.789e+03	+9.662e+03	+0.521
6.500	+4.050e+03	+5.774e+03	+9.210e+03	+0.588
6.600	+5.894e+03	+5.458e+03	+9.017e+03	+0.481
6.700	+4.856e+03	+4.898e+03	+1.179e+04	+0.502
6.800	+5.231e+03	+5.717e+03	+9.508e+03	+0.522
6.900	+4.491e+03	+5.384e+03	+1.155e+04	+0.545
7.000	+5.289e+03	+5.438e+03	+9.550e+03	+0.507
7.100	+4.877e+03	+6.497e+03	+9.397e+03	+0.571
7.200	+6.228e+03	+5.620e+03	+9.510e+03	+0.474
7.300	+4.940e+03	+5.109e+03	+9.978e+03	+0.508
7.400	+4.142e+03	+5.261e+03	+1.116e+04	+0.559
7.500	+5.920e+03	+6.165e+03	+9.846e+03	+0.510
7.600	+4.606e+03	+5.173e+03	+9.912e+03	+0.529
7.700	+4.746e+03	+4.501e+03	+9.533e+03	+0.487
7.800	+4.769e+03	+5.866e+03	+8.242e+03	+0.552
7.900	+4.515e+03	+5.404e+03	+9.490e+03	+0.545
8.000	+5.117e+03	+4.815e+03	+1.057e+04	+0.485
8.100	+4.832e+03	+5.550e+03	+9.497e+03	+0.535
8.200	+5.252e+03	+5.123e+03	+9.870e+03	+0.494
8.300	+4.469e+03	+5.103e+03	+9.827e+03	+0.533
8.400	+4.886e+03	+3.863e+03	+9.418e+03	+0.442
8.500	+4.881e+03	+5.409e+03	+9.876e+03	+0.526
8.600	+4.917e+03	+5.113e+03	+1.031e+04	+0.510
8.700	+4.538e+03	+5.022e+03	+1.014e+04	+0.525
8.800	+4.151e+03	+5.308e+03	+9.165e+03	+0.561
8.900	+4.499e+03	+5.251e+03	+9.472e+03	+0.539
9.000	+4.784e+03	+4.794e+03	+9.961e+03	+0.501
9.100	+5.068e+03	+4.606e+03	+9.651e+03	+0.476
9.200	+4.902e+03	+4.158e+03	+1.032e+04	+0.459
9.300	+4.161e+03	+5.184e+03	+8.903e+03	+0.555
9.400	+4.760e+03	+5.494e+03	+1.012e+04	+0.536
9.500	+5.163e+03	+5.002e+03	+9.633e+03	+0.492
9.600	+6.182e+03	+5.698e+03	+9.023e+03	+0.480
9.700	+1.974e+03	+6.509e+03	+9.793e+03	+0.767
9.800	+1.242e+03	+8.103e+03	+9.890e+03	+0.867
9.900	+2.573e+03	+9.038e+03	+1.100e+04	+0.778
10.000	+1.745e+03	+7.710e+03	+1.102e+04	+0.815
10.100	+2.493e+03	+7.758e+03	+9.949e+03	+0.757
10.200	+2.263e+03	+7.919e+03	+1.057e+04	+0.778
10.300	+2.442e+03	+8.300e+03	+9.419e+03	+0.773
10.400	+2.851e+03	+7.970e+03	+1.091e+04	+0.737
10.500	+4.763e+03	+4.645e+03	+9.690e+03	+0.494
10.600	+5.625e+03	+6.321e+03	+1.057e+04	+0.529
10.700	+6.497e+03	+5.594e+03	+1.008e+04	+0.463
10.800	+6.354e+03	+3.758e+03	+1.015e+04	+0.372
10.900	+5.756e+03	+5.193e+03	+1.020e+04	+0.474
11.000	+4.748e+03	+5.548e+03	+9.190e+03	+0.539
11.100	+4.453e+03	+4.069e+03	+1.054e+04	+0.477
11.200	+4.334e+03	+4.585e+03	+8.750e+03	+0.514
11.300	+5.183e+03	+4.159e+03	+1.014e+04	+0.445
11.400	+5.099e+03	+5.073e+03	+1.022e+04	+0.499
11.500	+5.159e+03	+6.147e+03	+1.063e+04	+0.544
11.600	+5.545e+03	+4.467e+03	+9.969e+03	+0.446
11.700	+4.320e+03	+5.064e+03	+9.899e+03	+0.540
11.800	+5.971e+03	+4.143e+03	+9.602e+03	+0.410
11.900	+5.211e+03	+5.686e+03	+1.184e+04	+0.522
12.000	+5.076e+03	+5.937e+03	+1.041e+04	+0.539
12.100	+3.695e+03	+5.133e+03	+1.028e+04	+0.581
12.200	+4.161e+03	+5.668e+03	+1.110e+04	+0.577
12.300	+3.892e+03	+4.789e+03	+9.178e+03	+0.552
12.400	+5.218e+03	+4.113e+03	+1.016e+04	+0.441
12.500	+4.935e+03	+6.246e+03	+9.891e+03	+0.559
12.600	+4.852e+03	+4.651e+03	+1.031e+04	+0.489
12.700	+5.349e+03	+5.717e+03	+1.004e+04	+0.517
12.800	+4.220e+03	+4.906e+03	+1.121e+04	+0.538
12.900	+5.489e+03	+5.417e+03	+9.401e+03	+0.497
13.000	+4.440e+03	+4.503e+03	+1.168e+04	+0.504
13.100	+5.824e+03	+4.749e+03	+8.881e+03	+0.449
13.200	+4.610e+03	+5.347e+03	+1.056e+04	+0.537
13.300	+4.713e+03	+5.727e+03	+1.013e+04	+0.549
13.400	+7.527e+03	+2.704e+03	+1.065e+04	+0.264
13.500	+6.869e+03	+3.497e+03	+9.367e+03	+0.337
13.600	+6.816e+03	+3.102e+03	+9.657e+03	+0.313
13.700	+8.676e+03	+2.930e+03	+9.425e+03	+0.252
13.800	+9.014e+03	+1.451e+03	+9.358e+03	+0.139
13.900	+6.898e+03	+2.354e+03	+1.040e+04	+0.254
14.000	+6.890e+03	+1.382e+03	+9.629e+03	+0.167
14.100	+7.839e+03	+2.827e+03	+1.061e+04	+0.265
14.200	+7.634e+03	+1.763e+03	+1.025e+04	+0.188
14.300	+8.254e+03	+2.842e+03	+9.021e+03	+0.256
14.400	+7.808e+03	+1.894e+03	+1.001e+04	+0.195
14.500	+6.658e+03	+3.085e+03	+9.015e+03	+0.317
14.600	+6.176e+03	+3.913e+03	+9.888e+03	+0.388
14.700	+7.704e+03	+2.977e+03	+1.088e+04	+0.279
14.800	+5.816e+03	+3.270e+03	+1.029e+04	+0.360
14.900	+7.586e+03	+2.141e+03	+9.105e+03	+0.220
15.000	+6.424e+03	+2.996e+03	+1.005e+04	+0.318
15.100	+8.615e+03	+1.639e+03	+1.099e+04	+0.160
15.200	+8.001e+03	+2.784e+03	+9.211e+03	+0.258
15.300	+7.279e+03	+2.762e+03	+9.972e+03	+0.275
15.400	+7.466e+03	+2.203e+03	+1.019e+04	+0.228
15.500	+7.789e+03	+3.302e+03	+1.011e+04	+0.298
15.600	+6.266e+03	+2.526e+03	+8.492e+03	+0.287
15.700	+8.139e+03	+1.453e+03	+1.054e+04	+0.151
15.800	+7.287e+03	+2.055e+03	+1.113e+04	+0.220
15.900	+8.065e+03	+2.686e+03	+9.812e+03	+0.250
16.000	+6.105e+03	+2.765e+03	+1.037e+04	+0.312
16.100	+8.708e+03	+2.720e+03	+8.937e+03	+0.238
16.200	+6.629e+03	+3.685e+03	+9.760e+03	+0.357
16.300	+7.802e+03	+1.174e+03	+1.024e+04	+0.131
16.400	+8.031e+03	+2.786e+03	+9.849e+03	+0.258
16.500	+7.002e+03	+3.632e+03	+1.027e+04	+0.342
16.600	+7.652e+03	+1.582e+03	+1.005e+04	+0.171
16.700	+5.688e+03	+3.332e+03	+1.063e+04	+0.369
16.800	+7.594e+03	+3.684e+03	+8.519e+03	+0.327
16.900	+7.422e+03	+2.303e+03	+9.949e+03	+0.237
17.000	+8.206e+03	+1.900e+03	+8.962e+03	+0.188
17.100	+8.589e+03	+2.719e+03	+1.112e+04	+0.240
17.200	+6.560e+03	+2.131e+03	+9.306e+03	+0.245
17.300	+8.005e+03	+2.562e+03	+1.003e+04	+0.242
17.400	+7.440e+03	+2.961e+03	+1.039e+04	+0.285
17.500	+8.991e+03	+2.180e+03	+1.111e+04	+0.195
17.600	+6.901e+03	+2.538e+03	+1.001e+04	+0.269
17.700	+8.964e+03	+1.384e+03	+9.262e+03	+0.134
17.800	+7.652e+03	+3.502e+03	+1.030e+04	+0.314
17.900	+6.614e+03	+1.098e+03	+1.057e+04	+0.142
18.000	+6.974e+03	+3.036e+03	+9.119e+03	+0.303
18.100	+6.729e+03	+1.359e+03	+1.126e+04	+0.168
18.200	+7.423e+03	+2.730e+03	+1.003e+04	+0.269
18.300	+7.584e+03	+3.923e+03	+9.436e+03	+0.341
18.400	+7.043e+03	+2.407e+03	+9.471e+03	+0.255
18.500	+7.998e+03	+2.341e+03	+1.003e+04	+0.226
18.600	+6.659e+03	+2.947e+03	+1.066e+04	+0.307
18.700	+7.624e+03	+2.495e+03	+9.957e+03	+0.247
18.800	+7.118e+03	+3.121e+03	+1.064e+04	+0.305
18.900	+7.766e+03	+3.265e+03	+8.770e+03	+0.296
19.000	+8.013e+03	+2.837e+03	+9.935e+03	+0.262
19.100	+7.414e+03	+3.161e+03	+9.625e+03	+0.299
19.200	+6.626e+03	+3.695e+03	+1.065e+04	+0.358
19.300	+7.176e+03	+2.655e+03	+8.721e+03	+0.270
19.400	+6.832e+03	+2.120e+03	+9.230e+03	+0.237
19.500	+7.240e+03	+2.645e+03	+1.046e+04	+0.268
19.600	+7.837e+03	+3.114e+03	+1.030e+04	+0.284
19.700	+7.574e+03	+2.363e+03	+8.812e+03	+0.238
19.800	+7.138e+03	+2.932e+03	+1.033e+04	+0.291
19.900	+6.917e+03	+2.126e+03	+1.015e+04	+0.235
20.000	+7.664e+03	+1.435e+03	+1.149e+04	+0.158
20.100	+8.380e+03	+2.926e+03	+9.763e+03	+0.259
20.200	+7.085e+03	+2.467e+03	+1.059e+04	+0.258
20.300	+7.152e+03	+2.191e+03	+9.268e+03	+0.235
20.400	+7.399e+03	+1.710e+03	+9.617e+03	+0.188
20.500	+7.083e+03	+3.136e+03	+1.041e+04	+0.307
20.600	+8.198e+03	+2.863e+03	+9.974e+03	+0.259
20.700	+7.719e+03	+3.520e+03	+1.059e+04	+0.313
20.800	+6.864e+03	+3.266e+03	+9.559e+03	+0.322
20.900	+5.890e+03	+6.058e+03	+8.298e+03	+0.507
21.000	+4.868e+03	+5.101e+03	+9.794e+03	+0.512
21.100	+5.080e+03	+5.461e+03	+1.000e+04	+0.518
21.200	+4.294e+03	+4.961e+03	+1.024e+04	+0.536
21.300	+5.084e+03	+5.699e+03	+9.784e+03	+0.528
21.400	+5.638e+03	+4.140e+03	+1.052e+04	+0.423
21.500	+4.725e+03	+5.381e+03	+9.139e+03	+0.532
21.600	+6.666e+03	+4.987e+03	+1.016e+04	+0.428
21.700	+8.157e+03	+2.406e+03	+1.132e+04	+0.228
21.800	+7.159e+03	+2.189e+03	+1.100e+04	+0.234
21.900	+8.001e+03	+3.330e+03	+9.521e+03	+0.294
22.000	+8.466e+03	+1.441e+03	+9.202e+03	+0.145
22.100	+7.917e+03	+2.133e+03	+1.165e+04	+0.212
22.200	+8.482e+03	+2.853e+03	+9.996e+03	+0.252
22.300	+6.879e+03	+2.737e+03	+9.023e+03	+0.285
22.400	+8.016e+03	+1.120e+03	+9.049e+03	+0.123
22.500	+8.416e+03	+1.793e+03	+9.483e+03	+0.176
22.600	+7.605e+03	+2.572e+03	+1.073e+04	+0.253
22.700	+7.386e+03	+2.271e+03	+1.066e+04	+0.235
22.800	+7.546e+03	+2.850e+03	+1.029e+04	+0.274
22.900	+8.363e+03	+2.640e+03	+9.819e+03	+0.240
23.000	+7.983e+03	+2.600e+03	+9.298e+03	+0.246
23.100	+8.878e+03	+1.498e+03	+1.140e+04	+0.144
23.200	+7.192e+03	+2.970e+03	+9.276e+03	+0.292
23.300	+6.946e+03	+3.779e+03	+9.660e+03	+0.352
23.400	+7.195e+03	+3.407e+03	+8.999e+03	+0.321
23.500	+6.018e+03	+1.368e+03	+1.023e+04	+0.185
23.600	+8.523e+03	+2.544e+03	+9.656e+03	+0.230
23.700	+8.641e+03	+3.229e+03	+1.107e+04	+0.272
23.800	+6.917e+03	+1.984e+03	+8.326e+03	+0.223
23.900	+5.888e+03	+2.831e+03	+8.760e+03	+0.325
24.000	+7.383e+03	+1.828e+03	+1.032e+04	+0.198
24.100	+7.824e+03	+2.905e+03	+9.224e+03	+0.271
24.200	+7.402e+03	+2.474e+03	+1.088e+04	+0.251
24.300	+7.014e+03	+2.469e+03	+1.012e+04	+0.260
24.400	+7.050e+03	+2.546e+03	+1.079e+04	+0.265
24.500	+6.941e+03	+1.528e+03	+1.025e+04	+0.180
24.600	+7.452e+03	+3.163e+03	+1.013e+04	+0.298
24.700	+6.486e+03	+2.423e+03	+1.186e+04	+0.272
