%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+3.505e+00
2	2	+3.505e+00	+7.011e-02
1	1	+3.575e+00	+7.842e-01
2	2	+4.360e+00	+2.034e+00
1	1	+6.394e+00	+7.225e+00
2	2	+1.362e+01	+3.152e-01
3	3	+1.393e+01	+1.166e+00
2	2	+1.510e+01	+3.926e+00
1	1	+1.903e+01	+6.511e-01
2	2	+1.968e+01	+2.242e+00
1	1	+2.192e+01	+3.783e+00
2	2	+2.570e+01	+1.919e+00
3	3	+2.762e+01	+4.878e-02
1	1	+2.767e+01	+9.188e-01
2	2	+2.859e+01	+3.177e+00
1	1	+3.177e+01	+8.452e-01
2	2	+3.261e+01	+1.177e+00
3	3	+3.379e+01	+9.721e-01
2	2	+3.476e+01	+1.600e+00
3	3	+3.636e+01	+4.303e+00
2	2	+4.066e+01	+7.482e-01
3	3	+4.141e+01	+1.889e+00
2	2	+4.330e+01	+2.068e+00
3	3	+4.537e+01	+6.106e+00
0	0	+5.147e+01	+Inf
