%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+4.505e+00
1	1	+4.505e+00	+1.003e+00
2	2	+5.508e+00	+6.855e+00
3	3	+1.236e+01	+1.376e-01
2	2	+1.250e+01	+4.188e+00
3	3	+1.669e+01	+1.757e-01
2	2	+1.686e+01	+1.321e+00
3	3	+1.819e+01	+1.744e+00
2	2	+1.993e+01	+6.890e+00
1	1	+2.682e+01	+4.291e+00
2	2	+3.111e+01	+1.450e+00
3	3	+3.256e+01	+1.154e+00
2	2	+3.372e+01	+6.327e-02
1	1	+3.378e+01	+1.719e+00
2	2	+3.550e+01	+9.633e-01
3	3	+3.646e+01	+1.446e+00
2	2	+3.791e+01	+3.482e+00
3	3	+4.139e+01	+1.040e+00
2	2	+4.243e+01	+6.829e-01
3	3	+4.311e+01	+2.999e+00
2	2	+4.611e+01	+6.675e+00
3	3	+5.279e+01	+1.222e+00
2	2	+5.401e+01	+6.080e+00
3	3	+6.009e+01	+3.735e+00
2	2	+6.382e+01	+1.129e+00
3	3	+6.495e+01	+1.685e+00
1	1	+6.664e+01	+6.855e+00
2	2	+7.349e+01	+2.857e+00
3	3	+7.635e+01	+1.755e+00
2	2	+7.810e+01	+1.249e+00
3	3	+7.935e+01	+5.231e+00
1	1	+8.458e+01	+4.049e+00
2	2	+8.863e+01	+8.815e-01
3	3	+8.951e+01	+5.213e+00
2	2	+9.473e+01	+1.852e+00
3	3	+9.658e+01	+6.505e+00
2	2	+1.031e+02	+1.180e+00
3	3	+1.043e+02	+6.684e-01
2	2	+1.049e+02	+2.740e+00
3	3	+1.077e+02	+1.824e+00
2	2	+1.095e+02	+1.113e+00
3	3	+1.106e+02	+1.417e-01
2	2	+1.107e+02	+7.690e-02
3	3	+1.108e+02	+2.472e+00
2	2	+1.133e+02	+5.049e-01
3	3	+1.138e+02	+1.001e+00
2	2	+1.148e+02	+2.436e-01
3	3	+1.150e+02	+2.559e-01
2	2	+1.153e+02	+1.503e+00
3	3	+1.168e+02	+9.411e-01
2	2	+1.177e+02	+3.039e+00
1	1	+1.208e+02	+1.435e+00
2	2	+1.222e+02	+1.715e+00
3	3	+1.239e+02	+3.311e+00
1	1	+1.272e+02	+6.425e+00
2	2	+1.337e+02	+1.933e-01
1	1	+1.339e+02	+6.297e-01
2	2	+1.345e+02	+1.361e-02
3	3	+1.345e+02	+1.822e+00
2	2	+1.363e+02	+2.703e+00
3	3	+1.390e+02	+2.310e+00
2	2	+1.413e+02	+7.256e-01
3	3	+1.421e+02	+1.211e+00
2	2	+1.433e+02	+3.719e+00
3	3	+1.470e+02	+9.517e-01
2	2	+1.480e+02	+1.663e+00
0	0	+1.496e+02	+Inf
