%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+2.747e+03	+8.291e+03	+1.061e+04	+0.751
0.100	+2.521e+03	+6.162e+03	+1.013e+04	+0.710
0.200	+2.873e+03	+8.816e+03	+1.042e+04	+0.754
0.300	+2.383e+03	+9.092e+03	+1.045e+04	+0.792
0.400	+1.081e+03	+8.911e+03	+1.023e+04	+0.892
0.500	+9.090e+02	+7.029e+03	+1.027e+04	+0.885
0.600	+2.979e+03	+8.622e+03	+1.033e+04	+0.743
0.700	+2.425e+03	+7.953e+03	+1.109e+04	+0.766
0.800	+3.434e+03	+6.911e+03	+1.078e+04	+0.668
0.900	+5.066e+03	+4.719e+03	+1.099e+04	+0.482
1.000	+4.473e+03	+4.769e+03	+9.235e+03	+0.516
1.100	+4.914e+03	+6.410e+03	+1.072e+04	+0.566
1.200	+4.332e+03	+3.741e+03	+1.021e+04	+0.463
1.300	+4.864e+03	+4.284e+03	+9.816e+03	+0.468
1.400	+5.101e+03	+5.758e+03	+9.824e+03	+0.530
1.500	+5.978e+03	+4.798e+03	+1.020e+04	+0.445
1.600	+4.780e+03	+6.127e+03	+9.364e+03	+0.562
1.700	+5.359e+03	+5.109e+03	+1.052e+04	+0.488
1.800	+5.777e+03	+4.624e+03	+1.014e+04	+0.445
1.900	+5.885e+03	+3.327e+03	+9.811e+03	+0.361
2.000	+5.552e+03	+3.802e+03	+9.986e+03	+0.406
2.100	+5.695e+03	+4.485e+03	+9.200e+03	+0.441
2.200	+6.971e+03	+2.277e+03	+9.737e+03	+0.246
2.300	+8.486e+03	+2.934e+03	+9.578e+03	+0.257
2.400	+7.718e+03	+1.828e+03	+9.673e+03	+0.191
2.500	+7.198e+03	+3.302e+03	+1.124e+04	+0.315
2.600	+7.427e+03	+2.062e+03	+9.911e+03	+0.217
2.700	+7.630e+03	+2.729e+03	+1.033e+04	+0.263
2.800	+7.127e+03	+1.713e+03	+1.147e+04	+0.194
2.900	+7.301e+03	+2.700e+03	+1.029e+04	+0.270
3.000	+7.554e+03	+2.729e+03	+1.016e+04	+0.265
3.100	+6.797e+03	+2.877e+03	+1.098e+04	+0.297
3.200	+6.328e+03	+1.885e+03	+9.305e+03	+0.230
3.300	+7.743e+03	+4.422e+03	+9.121e+03	+0.364
3.400	+8.136e+03	+2.707e+03	+9.272e+03	+0.250
3.500	+6.550e+03	+1.827e+03	+9.929e+03	+0.218
3.600	+6.695e+03	+1.508e+03	+1.074e+04	+0.184
3.700	+7.751e+03	+2.828e+03	+8.561e+03	+0.267
3.800	+6.185e+03	+1.912e+03	+9.518e+03	+0.236
3.900	+6.363e+03	+2.715e+03	+1.034e+04	+0.299
4.000	+7.601e+03	+2.383e+03	+1.024e+04	+0.239
4.100	+6.385e+03	+2.414e+03	+9.320e+03	+0.274
4.200	+7.226e+03	+1.325e+03	+8.546e+03	+0.155
4.300	+7.083e+03	+2.977e+03	+9.527e+03	+0.296
4.400	+6.730e+03	+2.212e+03	+8.446e+03	+0.247
4.500	+7.971e+03	+3.315e+03	+1.073e+04	+0.294
4.600	+7.919e+03	+2.178e+03	+9.320e+03	+0.216
4.700	+8.074e+03	+4.313e+03	+1.022e+04	+0.348
4.800	+6.838e+03	+2.113e+03	+1.053e+04	+0.236
4.900	+6.581e+03	+3.282e+03	+1.017e+04	+0.333
5.000	+6.676e+03	+2.395e+03	+9.833e+03	+0.264
5.100	+6.939e+03	+2.839e+03	+9.109e+03	+0.290
5.200	+7.340e+03	+2.800e+03	+9.087e+03	+0.276
5.300	+7.319e+03	+2.759e+03	+1.170e+04	+0.274
5.400	+7.114e+03	+1.774e+03	+1.035e+04	+0.200
5.500	+7.246e+03	+2.010e+03	+1.061e+04	+0.217
5.600	+6.918e+03	+2.870e+03	+1.051e+04	+0.293
5.700	+7.133e+03	+4.075e+03	+1.067e+04	+0.364
5.800	+7.867e+03	+1.936e+03	+9.789e+03	+0.198
5.900	+7.503e+03	+2.551e+03	+9.772e+03	+0.254
6.000	+6.904e+03	+2.424e+03	+1.074e+04	+0.260
6.100	+7.590e+03	+3.128e+03	+9.384e+03	+0.292
6.200	+8.090e+03	+3.364e+03	+1.073e+04	+0.294
6.300	+8.216e+03	+2.644e+03	+1.025e+04	+0.243
6.400	+8.242e+03	+3.479e+03	+1.138e+04	+0.297
6.500	+7.588e+03	+1.604e+03	+9.910e+03	+0.175
6.600	+7.635e+03	+4.123e+03	+8.366e+03	+0.351
6.700	+7.180e+03	+3.371e+03	+9.998e+03	+0.320
6.800	+6.780e+03	+1.631e+03	+1.058e+04	+0.194
6.900	+7.453e+03	+3.067e+03	+1.016e+04	+0.292
7.000	+6.589e+03	+1.615e+03	+9.811e+03	+0.197
7.100	+7.771e+03	+2.419e+03	+1.074e+04	+0.237
7.200	+7.080e+03	+3.381e+03	+1.157e+04	+0.323
7.300	+8.015e+03	+2.750e+03	+9.595e+03	+0.255
7.400	+7.801e+03	+3.723e+03	+1.087e+04	+0.323
7.500	+7.941e+03	+1.999e+03	+9.864e+03	+0.201
7.600	+8.637e+03	+3.534e+03	+1.004e+04	+0.290
7.700	+7.630e+03	+2.432e+03	+9.449e+03	+0.242
7.800	+7.816e+03	+2.492e+03	+9.130e+03	+0.242
7.900	+8.346e+03	+1.300e+03	+9.313e+03	+0.135
8.000	+8.629e+03	+2.875e+03	+1.061e+04	+0.250
8.100	+7.047e+03	+3.125e+03	+8.937e+03	+0.307
8.200	+7.852e+03	+2.383e+03	+9.268e+03	+0.233
8.300	+8.778e+03	+3.628e+03	+1.081e+04	+0.292
8.400	+5.228e+03	+5.084e+03	+9.531e+03	+0.493
8.500	+4.404e+03	+5.736e+03	+1.006e+04	+0.566
8.600	+4.817e+03	+4.755e+03	+9.230e+03	+0.497
8.700	+4.530e+03	+5.108e+03	+1.044e+04	+0.530
8.800	+5.267e+03	+4.936e+03	+9.040e+03	+0.484
8.900	+5.101e+03	+4.671e+03	+9.834e+03	+0.478
9.000	+5.782e+03	+4.115e+03	+9.836e+03	+0.416
9.100	+5.135e+03	+5.112e+03	+9.910e+03	+0.499
9.200	+5.368e+03	+4.998e+03	+1.019e+04	+0.482
9.300	+4.753e+03	+5.012e+03	+9.796e+03	+0.513
9.400	+3.639e+03	+5.873e+03	+1.004e+04	+0.617
9.500	+1.329e+03	+8.327e+03	+1.007e+04	+0.862
9.600	+2.952e+03	+8.130e+03	+9.985e+03	+0.734
9.700	+1.941e+03	+7.173e+03	+9.327e+03	+0.787
9.800	+1.473e+03	+8.762e+03	+1.085e+04	+0.856
9.900	+2.373e+03	+7.386e+03	+9.956e+03	+0.757
10.000	+1.617e+03	+8.637e+03	+1.001e+04	+0.842
10.100	+2.326e+03	+8.044e+03	+9.723e+03	+0.776
10.200	+1.591e+03	+7.920e+03	+9.625e+03	+0.833
10.300	+1.203e+03	+7.623e+03	+9.698e+03	+0.864
10.400	+1.454e+03	+7.473e+03	+1.006e+04	+0.837
10.500	+2.756e+03	+7.629e+03	+1.118e+04	+0.735
10.600	+2.919e+03	+7.223e+03	+9.648e+03	+0.712
10.700	+2.697e+03	+8.288e+03	+1.030e+04	+0.754
10.800	+1.977e+03	+8.435e+03	+9.609e+03	+0.810
10.900	+2.089e+03	+7.937e+03	+1.047e+04	+0.792
11.000	+2.271e+03	+8.618e+03	+9.772e+03	+0.791
11.100	+2.209e+03	+7.788e+03	+9.767e+03	+0.779
11.200	+3.877e+03	+7.815e+03	+9.872e+03	+0.668
11.300	+2.964e+03	+7.803e+03	+9.062e+03	+0.725
11.400	+1.758e+03	+7.894e+03	+9.428e+03	+0.818
11.500	+1.045e+03	+8.431e+03	+1.040e+04	+0.890
11.600	+1.280e+03	+6.928e+03	+1.021e+04	+0.844
11.700	+1.025e+03	+9.219e+03	+1.117e+04	+0.900
11.800	+1.428e+03	+8.375e+03	+9.683e+03	+0.854
11.900	+3.314e+03	+5.607e+03	+9.809e+03	+0.629
12.000	+4.954e+03	+4.261e+03	+1.039e+04	+0.462
12.100	+5.344e+03	+4.786e+03	+1.004e+04	+0.472
12.200	+4.824e+03	+4.149e+03	+9.791e+03	+0.462
12.300	+3.497e+03	+5.393e+03	+1.022e+04	+0.607
12.400	+4.538e+03	+4.606e+03	+1.066e+04	+0.504
12.500	+5.054e+03	+4.213e+03	+9.350e+03	+0.455
12.600	+4.623e+03	+5.052e+03	+1.082e+04	+0.522
12.700	+5.488e+03	+5.068e+03	+9.202e+03	+0.480
12.800	+4.012e+03	+4.494e+03	+1.046e+04	+0.528
12.900	+4.256e+03	+4.729e+03	+9.886e+03	+0.526
13.000	+4.225e+03	+5.165e+03	+9.601e+03	+0.550
13.100	+4.898e+03	+4.745e+03	+1.033e+04	+0.492
13.200	+5.054e+03	+5.533e+03	+1.060e+04	+0.523
13.300	+4.515e+03	+4.531e+03	+1.064e+04	+0.501
13.400	+4.089e+03	+5.678e+03	+9.133e+03	+0.581
13.500	+2.045e+03	+7.469e+03	+9.620e+03	+0.785
13.600	+1.463e+03	+7.241e+03	+8.510e+03	+0.832
13.700	+1.805e+03	+7.560e+03	+9.938e+03	+0.807
13.800	+1.465e+03	+6.215e+03	+1.081e+04	+0.809
13.900	+8.352e+02	+8.919e+03	+9.901e+03	+0.914
14.000	+1.803e+03	+9.327e+03	+1.092e+04	+0.838
14.100	+2.178e+03	+7.546e+03	+8.992e+03	+0.776
14.200	+2.135e+03	+7.006e+03	+9.251e+03	+0.766
14.300	+3.435e+03	+8.365e+03	+1.041e+04	+0.709
14.400	+1.303e+03	+9.378e+03	+9.649e+03	+0.878
14.500	+3.007e+03	+9.131e+03	+9.655e+03	+0.752
14.600	+1.605e+03	+7.508e+03	+1.182e+04	+0.824
14.700	+2.738e+03	+8.390e+03	+1.014e+04	+0.754
14.800	+3.108e+03	+9.279e+03	+1.040e+04	+0.749
14.900	+2.638e+03	+9.305e+03	+9.544e+03	+0.779
15.000	+2.619e+03	+9.019e+03	+1.003e+04	+0.775
15.100	+1.815e+03	+9.711e+03	+9.282e+03	+0.843
15.200	+2.428e+03	+6.556e+03	+9.376e+03	+0.730
15.300	+7.133e+03	+6.383e+02	+1.090e+04	+0.082
15.400	+6.872e+03	+2.636e+03	+1.027e+04	+0.277
15.500	+6.619e+03	+1.646e+03	+1.036e+04	+0.199
15.600	+6.758e+03	+3.250e+03	+1.108e+04	+0.325
15.700	+8.597e+03	+2.105e+03	+1.184e+04	+0.197
15.800	+6.638e+03	+1.787e+03	+9.880e+03	+0.212
15.900	+8.385e+03	+2.406e+03	+9.324e+03	+0.223
16.000	+8.093e+03	+2.101e+03	+1.057e+04	+0.206
16.100	+7.025e+03	+2.693e+03	+1.087e+04	+0.277
16.200	+7.261e+03	+4.557e+03	+9.858e+03	+0.386
16.300	+7.899e+03	+4.010e+03	+1.006e+04	+0.337
16.400	+7.871e+03	+1.060e+03	+1.145e+04	+0.119
16.500	+7.646e+03	+1.337e+03	+1.020e+04	+0.149
16.600	+7.156e+03	+2.866e+03	+1.046e+04	+0.286
16.700	+4.964e+03	+4.751e+03	+9.483e+03	+0.489
16.800	+5.150e+03	+6.010e+03	+9.072e+03	+0.539
16.900	+5.426e+03	+5.349e+03	+9.839e+03	+0.496
17.000	+4.761e+03	+5.583e+03	+9.935e+03	+0.540
17.100	+4.800e+03	+5.331e+03	+9.366e+03	+0.526
17.200	+5.364e+03	+4.119e+03	+9.376e+03	+0.434
17.300	+5.203e+03	+4.627e+03	+1.027e+04	+0.471
17.400	+5.362e+03	+4.553e+03	+1.008e+04	+0.459
17.500	+4.606e+03	+5.932e+03	+9.563e+03	+0.563
17.600	+5.380e+03	+5.912e+03	+9.961e+03	+0.524
17.700	+5.186e+03	+4.998e+03	+9.232e+03	+0.491
17.800	+5.109e+03	+5.501e+03	+9.009e+03	+0.518
17.900	+3.996e+03	+4.435e+03	+1.126e+04	+0.526
18.000	+4.684e+03	+5.164e+03	+1.001e+04	+0.524
18.100	+5.616e+03	+3.899e+03	+1.103e+04	+0.410
18.200	+8.106e+03	+2.594e+03	+8.665e+03	+0.242
18.300	+8.197e+03	+2.145e+03	+8.965e+03	+0.207
18.400	+6.592e+03	+2.739e+03	+9.954e+03	+0.294
18.500	+7.348e+03	+2.951e+03	+9.626e+03	+0.287
18.600	+7.648e+03	+2.636e+03	+9.634e+03	+0.256
18.700	+7.024e+03	+2.695e+03	+1.004e+04	+0.277
18.800	+7.783e+03	+2.409e+03	+9.163e+03	+0.236
18.900	+8.109e+03	+3.896e+03	+9.741e+03	+0.325
19.000	+7.113e+03	+2.496e+03	+1.100e+04	+0.260
19.100	+5.298e+03	+3.436e+03	+1.041e+04	+0.393
19.200	+5.241e+03	+5.049e+03	+1.002e+04	+0.491
19.300	+4.993e+03	+6.467e+03	+9.256e+03	+0.564
19.400	+2.039e+03	+8.934e+03	+1.093e+04	+0.814
19.500	+3.387e+03	+8.068e+03	+9.181e+03	+0.704
19.600	+1.729e+03	+8.510e+03	+1.058e+04	+0.831
19.700	+2.769e+03	+8.317e+03	+1.054e+04	+0.750
19.800	+1.172e+03	+9.322e+03	+1.016e+04	+0.888
19.900	+1.423e+03	+8.139e+03	+9.713e+03	+0.851
20.000	+2.542e+03	+8.529e+03	+1.035e+04	+0.770
20.100	+2.835e+03	+7.306e+03	+1.101e+04	+0.720
20.200	+4.200e+03	+6.335e+03	+1.032e+04	+0.601
20.300	+4.768e+03	+6.250e+03	+9.408e+03	+0.567
20.400	+4.409e+03	+5.184e+03	+1.087e+04	+0.540
20.500	+4.615e+03	+3.534e+03	+1.172e+04	+0.434
20.600	+7.396e+03	+1.942e+03	+1.030e+04	+0.208
20.700	+7.161e+03	+3.060e+03	+1.084e+04	+0.299
20.800	+7.355e+03	+2.593e+03	+1.046e+04	+0.261
20.900	+7.115e+03	+2.952e+03	+1.044e+04	+0.293
21.000	+8.260e+03	+2.654e+03	+9.123e+03	+0.243
21.100	+7.764e+03	+2.515e+03	+9.819e+03	+0.245
21.200	+6.547e+03	+3.364e+03	+1.011e+04	+0.339
21.300	+8.458e+03	+2.567e+03	+1.081e+04	+0.233
21.400	+6.311e+03	+2.667e+03	+1.117e+04	+0.297
21.500	+5.644e+03	+2.563e+03	+1.064e+04	+0.312
21.600	+6.009e+03	+1.679e+03	+1.012e+04	+0.218
21.700	+7.288e+03	+2.446e+03	+1.090e+04	+0.251
21.800	+7.080e+03	+2.747e+03	+9.482e+03	+0.280
21.900	+7.487e+03	+1.852e+03	+9.386e+03	+0.198
22.000	+7.650e+03	+2.632e+03	+8.957e+03	+0.256
22.100	+8.250e+03	+2.855e+03	+9.472e+03	+0.257
22.200	+7.228e+03	+1.878e+03	+1.045e+04	+0.206
22.300	+7.860e+03	+2.461e+03	+1.068e+04	+0.238
22.400	+6.878e+03	+3.093e+03	+9.966e+03	+0.310
22.500	+6.546e+03	+3.400e+03	+1.046e+04	+0.342
22.600	+7.620e+03	+3.407e+03	+1.066e+04	+0.309
22.700	+6.998e+03	+2.807e+03	+1.018e+04	+0.286
22.800	+7.622e+03	+3.434e+03	+9.723e+03	+0.311
22.900	+7.629e+03	+2.431e+03	+1.068e+04	+0.242
23.000	+7.109e+03	+3.176e+03	+1.010e+04	+0.309
23.100	+8.346e+03	+1.490e+03	+9.574e+03	+0.151
23.200	+7.764e+03	+3.473e+03	+1.036e+04	+0.309
23.300	+7.805e+03	+1.190e+03	+8.823e+03	+0.132
23.400	+7.816e+03	+1.870e+03	+1.017e+04	+0.193
23.500	+5.886e+03	+2.447e+03	+9.389e+03	+0.294
23.600	+8.013e+03	+2.164e+03	+1.119e+04	+0.213
23.700	+8.756e+03	+2.171e+03	+9.984e+03	+0.199
23.800	+7.039e+03	+2.664e+03	+9.693e+03	+0.275
23.900	+7.974e+03	+1.287e+03	+9.363e+03	+0.139
24.000	+7.197e+03	+3.148e+03	+9.013e+03	+0.304
24.100	+7.543e+03	+4.225e+03	+9.814e+03	+0.359
24.200	+6.678e+03	+2.779e+03	+1.032e+04	+0.294
24.300	+6.139e+03	+2.109e+03	+9.866e+03	+0.256
24.400	+7.098e+03	+3.828e+03	+9.905e+03	+0.350
24.500	+7.786e+03	+2.847e+03	+1.098e+04	+0.268
24.600	+6.250e+03	+2.863e+03	+1.008e+04	+0.314
24.700	+7.331e+03	+2.800e+03	+9.949e+03	+0.276
24.800	+7.994e+03	+3.309e+03	+1.010e+04	+0.293
24.900	+7.218e+03	+1.977e+03	+9.636e+03	+0.215
25.000	+8.004e+03	+2.119e+03	+1.052e+04	+0.209
25.100	+7.282e+03	+2.070e+03	+1.083e+04	+0.221
25.200	+7.330e+03	+4.098e+03	+8.356e+03	+0.359
25.300	+6.699e+03	+1.364e+03	+1.021e+04	+0.169
25.400	+8.249e+03	+1.825e+03	+9.384e+03	+0.181
25.500	+7.545e+03	+2.553e+03	+1.075e+04	+0.253
25.600	+6.909e+03	+2.983e+03	+9.788e+03	+0.302
25.700	+7.786e+03	+2.264e+03	+9.645e+03	+0.225
25.800	+7.946e+03	+2.327e+03	+1.082e+04	+0.227
25.900	+7.937e+03	+2.514e+03	+8.697e+03	+0.241
26.000	+6.397e+03	+3.235e+03	+1.004e+04	+0.336
26.100	+7.456e+03	+2.415e+03	+1.033e+04	+0.245
26.200	+7.238e+03	+1.874e+03	+1.012e+04	+0.206
