%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+5.139e+03	+5.025e+03	+1.055e+04	+0.494
0.100	+5.097e+03	+6.458e+03	+1.041e+04	+0.559
0.200	+5.003e+03	+5.825e+03	+9.238e+03	+0.538
0.300	+4.010e+03	+5.295e+03	+8.653e+03	+0.569
0.400	+5.297e+03	+5.279e+03	+9.623e+03	+0.499
0.500	+5.025e+03	+6.173e+03	+1.068e+04	+0.551
0.600	+4.814e+03	+5.219e+03	+9.477e+03	+0.520
0.700	+4.215e+03	+6.117e+03	+9.164e+03	+0.592
0.800	+5.026e+03	+4.650e+03	+9.842e+03	+0.481
0.900	+5.600e+03	+4.058e+03	+8.724e+03	+0.420
1.000	+5.592e+03	+5.173e+03	+9.853e+03	+0.481
1.100	+5.509e+03	+4.208e+03	+1.149e+04	+0.433
1.200	+4.027e+03	+4.198e+03	+9.124e+03	+0.510
1.300	+4.095e+03	+4.928e+03	+1.036e+04	+0.546
1.400	+4.436e+03	+3.621e+03	+9.310e+03	+0.449
1.500	+4.871e+03	+5.150e+03	+9.920e+03	+0.514
1.600	+4.716e+03	+5.656e+03	+1.100e+04	+0.545
1.700	+5.318e+03	+5.099e+03	+1.010e+04	+0.489
1.800	+5.234e+03	+4.507e+03	+1.084e+04	+0.463
1.900	+4.456e+03	+6.455e+03	+9.296e+03	+0.592
2.000	+4.843e+03	+4.524e+03	+9.482e+03	+0.483
2.100	+4.957e+03	+5.010e+03	+9.692e+03	+0.503
2.200	+5.272e+03	+4.819e+03	+8.950e+03	+0.478
2.300	+4.829e+03	+4.458e+03	+1.065e+04	+0.480
2.400	+4.790e+03	+5.426e+03	+1.034e+04	+0.531
2.500	+5.491e+03	+3.923e+03	+1.138e+04	+0.417
2.600	+6.161e+03	+4.830e+03	+1.035e+04	+0.439
2.700	+4.520e+03	+5.081e+03	+1.042e+04	+0.529
2.800	+5.019e+03	+5.417e+03	+8.765e+03	+0.519
2.900	+4.359e+03	+5.420e+03	+1.048e+04	+0.554
3.000	+5.256e+03	+4.507e+03	+9.561e+03	+0.462
3.100	+5.038e+03	+3.729e+03	+9.800e+03	+0.425
3.200	+4.952e+03	+4.829e+03	+1.006e+04	+0.494
3.300	+1.256e+03	+8.203e+03	+9.705e+03	+0.867
3.400	+2.552e+03	+7.867e+03	+1.027e+04	+0.755
3.500	+2.420e+03	+7.697e+03	+8.897e+03	+0.761
3.600	+1.926e+03	+7.388e+03	+1.096e+04	+0.793
3.700	+2.575e+03	+8.047e+03	+9.345e+03	+0.758
3.800	+3.038e+03	+8.697e+03	+1.151e+04	+0.741
3.900	+1.791e+02	+8.306e+03	+1.077e+04	+0.979
4.000	+1.785e+03	+8.521e+03	+1.055e+04	+0.827
4.100	+1.179e+03	+7.373e+03	+1.022e+04	+0.862
4.200	+1.469e+03	+9.100e+03	+1.068e+04	+0.861
4.300	+1.935e+03	+6.598e+03	+8.749e+03	+0.773
4.400	+1.618e+03	+8.957e+03	+1.070e+04	+0.847
4.500	+1.478e+03	+9.096e+03	+1.030e+04	+0.860
4.600	+9.157e+02	+9.826e+03	+9.788e+03	+0.915
4.700	+1.888e+03	+8.547e+03	+1.000e+04	+0.819
4.800	+1.815e+03	+8.240e+03	+9.319e+03	+0.820
4.900	+1.526e+03	+8.430e+03	+9.194e+03	+0.847
5.000	+1.876e+03	+7.855e+03	+9.430e+03	+0.807
5.100	+1.939e+03	+7.403e+03	+9.703e+03	+0.792
5.200	+6.688e+02	+7.608e+03	+9.551e+03	+0.919
5.300	+1.518e+03	+8.016e+03	+1.043e+04	+0.841
5.400	+1.307e+03	+7.395e+03	+9.418e+03	+0.850
5.500	+1.522e+03	+8.822e+03	+1.146e+04	+0.853
