%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+3.369e+00
3	3	+3.369e+00	+2.731e-01
2	2	+3.642e+00	+2.042e+00
3	3	+5.684e+00	+1.196e+00
2	2	+6.881e+00	+4.125e-01
1	1	+7.293e+00	+3.546e+00
2	2	+1.084e+01	+1.610e+00
3	3	+1.245e+01	+1.820e+00
1	1	+1.427e+01	+6.497e+00
2	2	+2.077e+01	+4.198e-01
1	1	+2.119e+01	+9.387e+00
2	2	+3.057e+01	+4.378e-01
3	3	+3.101e+01	+4.592e-01
2	2	+3.147e+01	+2.429e+00
3	3	+3.390e+01	+2.291e+00
2	2	+3.619e+01	+8.008e-01
1	1	+3.699e+01	+1.448e+00
2	2	+3.844e+01	+1.350e-01
1	1	+3.857e+01	+1.108e+00
2	2	+3.968e+01	+1.002e+00
3	3	+4.068e+01	+2.385e+00
2	2	+4.307e+01	+1.192e+00
3	3	+4.426e+01	+8.776e-01
2	2	+4.514e+01	+3.355e+00
3	3	+4.849e+01	+6.793e+00
2	2	+5.529e+01	+1.141e+00
3	3	+5.643e+01	+4.511e-01
2	2	+5.688e+01	+1.761e+00
3	3	+5.864e+01	+4.157e+00
2	2	+6.280e+01	+2.467e+00
3	3	+6.526e+01	+3.126e-01
1	1	+6.558e+01	+1.269e+01
2	2	+7.826e+01	+1.300e+00
3	3	+7.956e+01	+7.289e-01
1	1	+8.029e+01	+3.603e+00
2	2	+8.389e+01	+8.688e-01
3	3	+8.476e+01	+3.251e-01
2	2	+8.509e+01	+2.621e+00
3	3	+8.771e+01	+1.099e+00
2	2	+8.881e+01	+1.894e+00
3	3	+9.070e+01	+3.461e+00
2	2	+9.416e+01	+1.738e+00
1	1	+9.590e+01	+2.951e-01
2	2	+9.620e+01	+1.120e+00
1	1	+9.732e+01	+1.639e+00
2	2	+9.896e+01	+6.087e+00
3	3	+1.050e+02	+9.553e-01
2	2	+1.060e+02	+3.138e-01
1	1	+1.063e+02	+4.976e+00
2	2	+1.113e+02	+1.045e+00
3	3	+1.123e+02	+3.462e+00
2	2	+1.158e+02	+6.839e+00
1	1	+1.226e+02	+1.034e+01
2	2	+1.330e+02	+7.083e-01
3	3	+1.337e+02	+3.676e+00
2	2	+1.374e+02	+1.023e+00
3	3	+1.384e+02	+6.555e-02
2	2	+1.385e+02	+9.470e+00
1	1	+1.479e+02	+1.516e+00
2	2	+1.494e+02	+8.370e-02
3	3	+1.495e+02	+5.728e-01
2	2	+1.501e+02	+9.615e-02
1	1	+1.502e+02	+4.861e-01
2	2	+1.507e+02	+1.215e+00
3	3	+1.519e+02	+3.950e-01
2	2	+1.523e+02	+3.111e-01
3	3	+1.526e+02	+7.396e-01
2	2	+1.533e+02	+9.657e-01
3	3	+1.543e+02	+4.735e-01
2	2	+1.548e+02	+2.198e+00
3	3	+1.570e+02	+1.613e+00
2	2	+1.586e+02	+9.006e-01
3	3	+1.595e+02	+3.106e-01
2	2	+1.598e+02	+1.166e+00
3	3	+1.610e+02	+1.487e+00
2	2	+1.624e+02	+1.112e+00
3	3	+1.636e+02	+1.031e+00
1	1	+1.646e+02	+2.480e+00
2	2	+1.671e+02	+2.042e+00
3	3	+1.691e+02	+3.821e+00
2	2	+1.729e+02	+6.391e-01
3	3	+1.736e+02	+1.875e-02
2	2	+1.736e+02	+6.649e-01
3	3	+1.743e+02	+1.497e+00
2	2	+1.758e+02	+1.088e-01
3	3	+1.759e+02	+4.067e+00
2	2	+1.799e+02	+1.442e+00
1	1	+1.814e+02	+1.105e-01
2	2	+1.815e+02	+4.286e-01
3	3	+1.819e+02	+6.464e+00
2	2	+1.884e+02	+1.958e-01
3	3	+1.886e+02	+1.613e+00
2	2	+1.902e+02	+6.685e-01
3	3	+1.909e+02	+2.571e+00
2	2	+1.934e+02	+2.696e+00
3	3	+1.961e+02	+4.546e+00
2	2	+2.007e+02	+2.508e+00
3	3	+2.032e+02	+5.064e-01
1	1	+2.037e+02	+5.056e-01
2	2	+2.042e+02	+4.158e+00
1	1	+2.083e+02	+2.224e+00
2	2	+2.106e+02	+7.856e-01
3	3	+2.114e+02	+5.989e-01
2	2	+2.120e+02	+3.939e-01
3	3	+2.123e+02	+3.264e+00
2	2	+2.156e+02	+1.878e+00
3	3	+2.175e+02	+1.499e+00
2	2	+2.190e+02	+2.088e+00
3	3	+2.211e+02	+5.329e+00
2	2	+2.264e+02	+1.061e+00
3	3	+2.275e+02	+5.952e+00
1	1	+2.334e+02	+8.197e-01
2	2	+2.342e+02	+4.586e+00
3	3	+2.388e+02	+4.949e+00
1	1	+2.438e+02	+4.408e+00
2	2	+2.482e+02	+1.290e+00
3	3	+2.495e+02	+3.620e+00
2	2	+2.531e+02	+2.391e+00
3	3	+2.555e+02	+2.338e+00
2	2	+2.578e+02	+5.820e+00
0	0	+2.636e+02	+Inf
