%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+2.330e+03	+7.078e+03	+1.064e+04	+0.752
0.100	+1.532e+03	+7.033e+03	+1.113e+04	+0.821
0.200	+7.381e+02	+7.811e+03	+9.940e+03	+0.914
0.300	+6.665e+02	+8.748e+03	+1.113e+04	+0.929
0.400	+1.650e+03	+9.161e+03	+1.045e+04	+0.847
0.500	+1.734e+03	+7.797e+03	+9.539e+03	+0.818
0.600	+2.783e+03	+8.581e+03	+8.750e+03	+0.755
0.700	+6.217e+02	+8.035e+03	+9.125e+03	+0.928
0.800	+2.164e+03	+8.674e+03	+1.057e+04	+0.800
0.900	+2.440e+03	+8.134e+03	+1.041e+04	+0.769
1.000	+2.425e+03	+7.992e+03	+1.010e+04	+0.767
1.100	+1.094e+03	+7.361e+03	+9.754e+03	+0.871
1.200	+1.995e+03	+7.264e+03	+1.039e+04	+0.784
1.300	+2.160e+03	+6.705e+03	+8.874e+03	+0.756
1.400	+2.008e+03	+8.148e+03	+9.391e+03	+0.802
1.500	+2.067e+03	+7.287e+03	+9.565e+03	+0.779
1.600	+5.447e+03	+6.089e+03	+1.053e+04	+0.528
1.700	+5.232e+03	+4.590e+03	+9.202e+03	+0.467
1.800	+5.867e+03	+5.087e+03	+1.033e+04	+0.464
1.900	+5.429e+03	+4.765e+03	+1.014e+04	+0.467
2.000	+4.113e+03	+5.022e+03	+1.060e+04	+0.550
2.100	+5.601e+03	+4.316e+03	+1.073e+04	+0.435
2.200	+6.029e+03	+5.115e+03	+1.025e+04	+0.459
2.300	+4.332e+03	+6.053e+03	+1.084e+04	+0.583
2.400	+5.026e+03	+5.133e+03	+1.090e+04	+0.505
2.500	+4.915e+03	+5.817e+03	+9.759e+03	+0.542
2.600	+3.984e+03	+5.840e+03	+1.119e+04	+0.594
2.700	+4.730e+03	+5.385e+03	+1.044e+04	+0.532
2.800	+5.470e+03	+5.099e+03	+9.441e+03	+0.482
2.900	+3.631e+03	+4.910e+03	+9.077e+03	+0.575
3.000	+5.100e+03	+5.078e+03	+8.809e+03	+0.499
3.100	+5.152e+03	+5.282e+03	+9.670e+03	+0.506
3.200	+5.200e+03	+5.756e+03	+9.940e+03	+0.525
3.300	+4.537e+03	+4.513e+03	+9.223e+03	+0.499
3.400	+4.162e+03	+6.348e+03	+1.007e+04	+0.604
3.500	+2.561e+03	+8.032e+03	+9.557e+03	+0.758
3.600	+2.726e+03	+7.583e+03	+9.521e+03	+0.736
3.700	+4.222e+03	+6.315e+03	+1.081e+04	+0.599
3.800	+4.297e+03	+5.478e+03	+8.711e+03	+0.560
3.900	+5.353e+03	+4.914e+03	+1.088e+04	+0.479
4.000	+5.262e+03	+5.157e+03	+9.761e+03	+0.495
4.100	+4.578e+03	+5.457e+03	+1.070e+04	+0.544
4.200	+4.108e+03	+4.498e+03	+1.010e+04	+0.523
4.300	+4.915e+03	+4.855e+03	+1.140e+04	+0.497
4.400	+5.625e+03	+5.023e+03	+1.111e+04	+0.472
4.500	+4.700e+03	+4.909e+03	+9.587e+03	+0.511
4.600	+5.173e+03	+4.520e+03	+9.005e+03	+0.466
4.700	+4.995e+03	+6.083e+03	+1.058e+04	+0.549
4.800	+5.445e+03	+5.311e+03	+1.010e+04	+0.494
4.900	+4.823e+03	+4.747e+03	+9.831e+03	+0.496
5.000	+4.656e+03	+5.489e+03	+9.138e+03	+0.541
5.100	+5.899e+03	+4.360e+03	+9.026e+03	+0.425
5.200	+5.103e+03	+4.555e+03	+9.962e+03	+0.472
5.300	+4.032e+03	+5.454e+03	+1.032e+04	+0.575
5.400	+6.332e+03	+5.166e+03	+9.933e+03	+0.449
5.500	+4.695e+03	+5.038e+03	+9.003e+03	+0.518
5.600	+2.620e+03	+4.744e+03	+1.066e+04	+0.644
5.700	+4.777e+03	+4.507e+03	+9.890e+03	+0.485
5.800	+6.380e+03	+4.972e+03	+1.059e+04	+0.438
5.900	+3.946e+03	+5.528e+03	+1.126e+04	+0.583
6.000	+5.812e+03	+4.123e+03	+1.010e+04	+0.415
6.100	+5.663e+03	+4.011e+03	+1.002e+04	+0.415
6.200	+6.679e+03	+1.611e+03	+1.165e+04	+0.194
6.300	+4.711e+03	+5.320e+03	+9.328e+03	+0.530
6.400	+2.732e+03	+7.652e+03	+9.891e+03	+0.737
