%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.965e+03	+4.245e+03	+1.055e+04	+0.461
0.100	+4.798e+03	+5.821e+03	+9.419e+03	+0.548
0.200	+5.826e+03	+5.190e+03	+1.028e+04	+0.471
0.300	+6.058e+03	+4.384e+03	+9.505e+03	+0.420
0.400	+6.024e+03	+4.116e+03	+9.511e+03	+0.406
0.500	+5.282e+03	+4.497e+03	+9.443e+03	+0.460
0.600	+4.073e+03	+4.111e+03	+9.370e+03	+0.502
0.700	+5.709e+03	+4.610e+03	+1.051e+04	+0.447
0.800	+6.112e+03	+3.659e+03	+1.004e+04	+0.374
0.900	+5.330e+03	+4.118e+03	+1.028e+04	+0.436
1.000	+5.211e+03	+4.625e+03	+7.755e+03	+0.470
1.100	+4.417e+03	+6.053e+03	+9.367e+03	+0.578
1.200	+4.325e+03	+3.983e+03	+8.501e+03	+0.479
1.300	+5.206e+03	+5.106e+03	+1.066e+04	+0.495
1.400	+2.482e+03	+7.156e+03	+1.044e+04	+0.742
1.500	+1.094e+03	+8.774e+03	+7.823e+03	+0.889
1.600	+3.622e+03	+8.219e+03	+1.001e+04	+0.694
1.700	+1.469e+03	+7.898e+03	+9.315e+03	+0.843
1.800	+2.322e+03	+8.721e+03	+9.891e+03	+0.790
1.900	+1.400e+03	+8.333e+03	+1.039e+04	+0.856
2.000	+2.145e+03	+8.118e+03	+9.866e+03	+0.791
2.100	+1.822e+03	+7.716e+03	+1.043e+04	+0.809
2.200	+2.856e+03	+7.263e+03	+9.547e+03	+0.718
2.300	+2.446e+03	+7.370e+03	+1.062e+04	+0.751
2.400	+2.273e+03	+7.711e+03	+1.015e+04	+0.772
2.500	+2.436e+03	+7.957e+03	+1.053e+04	+0.766
2.600	+1.721e+03	+7.480e+03	+9.761e+03	+0.813
2.700	+3.021e+03	+6.983e+03	+1.034e+04	+0.698
2.800	+2.157e+03	+9.352e+03	+9.006e+03	+0.813
2.900	+1.810e+03	+8.119e+03	+9.373e+03	+0.818
3.000	+2.136e+03	+9.308e+03	+1.146e+04	+0.813
3.100	+1.346e+03	+7.433e+03	+1.022e+04	+0.847
3.200	+1.791e+03	+8.360e+03	+1.121e+04	+0.824
3.300	+1.783e+03	+8.536e+03	+9.778e+03	+0.827
3.400	+1.444e+03	+8.050e+03	+1.046e+04	+0.848
3.500	+1.490e+03	+8.092e+03	+1.045e+04	+0.844
3.600	+1.232e+03	+6.964e+03	+1.064e+04	+0.850
3.700	+1.475e+03	+8.162e+03	+1.063e+04	+0.847
3.800	+1.532e+03	+8.544e+03	+9.643e+03	+0.848
3.900	+2.055e+03	+8.538e+03	+9.886e+03	+0.806
4.000	+2.014e+03	+7.847e+03	+9.833e+03	+0.796
4.100	+4.801e+02	+8.061e+03	+9.348e+03	+0.944
4.200	+2.025e+03	+8.524e+03	+1.047e+04	+0.808
4.300	+3.681e+03	+5.809e+03	+1.043e+04	+0.612
4.400	+5.859e+03	+4.754e+03	+1.028e+04	+0.448
4.500	+4.156e+03	+4.540e+03	+1.081e+04	+0.522
4.600	+5.283e+03	+4.509e+03	+8.027e+03	+0.460
4.700	+3.598e+03	+4.273e+03	+9.915e+03	+0.543
4.800	+4.668e+03	+6.242e+03	+1.016e+04	+0.572
4.900	+4.949e+03	+4.901e+03	+1.114e+04	+0.498
5.000	+5.101e+03	+4.228e+03	+9.361e+03	+0.453
5.100	+7.617e+03	+2.423e+03	+1.018e+04	+0.241
5.200	+7.311e+03	+3.584e+03	+1.044e+04	+0.329
5.300	+7.903e+03	+3.830e+03	+1.016e+04	+0.326
5.400	+8.274e+03	+3.607e+03	+8.930e+03	+0.304
5.500	+7.616e+03	+3.728e+03	+9.777e+03	+0.329
5.600	+8.248e+03	+2.331e+03	+9.218e+03	+0.220
5.700	+7.003e+03	+1.893e+03	+1.095e+04	+0.213
5.800	+8.230e+03	+2.013e+03	+1.042e+04	+0.197
5.900	+6.767e+03	+1.791e+03	+9.669e+03	+0.209
6.000	+6.658e+03	+2.499e+03	+1.005e+04	+0.273
6.100	+7.267e+03	+1.999e+03	+1.065e+04	+0.216
6.200	+8.560e+03	+1.720e+03	+9.003e+03	+0.167
6.300	+7.539e+03	+3.982e+03	+9.549e+03	+0.346
6.400	+7.749e+03	+2.038e+03	+1.026e+04	+0.208
6.500	+7.446e+03	+1.898e+03	+1.010e+04	+0.203
6.600	+6.628e+03	+2.805e+03	+1.031e+04	+0.297
6.700	+7.327e+03	+1.488e+03	+9.535e+03	+0.169
6.800	+8.248e+03	+2.549e+03	+9.897e+03	+0.236
6.900	+8.095e+03	+3.464e+03	+9.848e+03	+0.300
7.000	+8.124e+03	+2.555e+03	+1.059e+04	+0.239
7.100	+7.692e+03	+2.259e+03	+1.011e+04	+0.227
7.200	+7.908e+03	+2.805e+03	+8.887e+03	+0.262
7.300	+6.380e+03	+1.252e+03	+1.152e+04	+0.164
7.400	+7.211e+03	+2.793e+03	+9.587e+03	+0.279
7.500	+8.012e+03	+3.320e+03	+1.001e+04	+0.293
7.600	+7.932e+03	+2.477e+03	+9.737e+03	+0.238
7.700	+7.106e+03	+2.545e+03	+9.373e+03	+0.264
7.800	+7.786e+03	+3.264e+03	+9.377e+03	+0.295
7.900	+7.965e+03	+2.156e+03	+9.802e+03	+0.213
8.000	+7.596e+03	+2.221e+03	+9.847e+03	+0.226
8.100	+8.820e+03	+1.742e+03	+1.034e+04	+0.165
8.200	+9.220e+03	+2.402e+03	+9.765e+03	+0.207
8.300	+8.630e+03	+2.840e+03	+1.006e+04	+0.248
8.400	+7.714e+03	+2.636e+03	+9.542e+03	+0.255
8.500	+7.999e+03	+1.578e+03	+1.032e+04	+0.165
8.600	+6.325e+03	+1.632e+03	+1.029e+04	+0.205
8.700	+6.967e+03	+1.458e+03	+1.002e+04	+0.173
8.800	+6.953e+03	+3.733e+03	+1.098e+04	+0.349
8.900	+7.142e+03	+1.896e+03	+1.040e+04	+0.210
9.000	+8.187e+03	+3.570e+03	+1.034e+04	+0.304
9.100	+7.539e+03	+1.783e+03	+1.075e+04	+0.191
9.200	+7.320e+03	+3.319e+03	+7.993e+03	+0.312
9.300	+7.174e+03	+3.060e+03	+9.652e+03	+0.299
9.400	+8.999e+03	+1.441e+03	+8.328e+03	+0.138
9.500	+6.782e+03	+2.620e+03	+1.066e+04	+0.279
9.600	+7.002e+03	+1.776e+03	+9.315e+03	+0.202
9.700	+8.020e+03	+2.483e+03	+1.020e+04	+0.236
9.800	+8.202e+03	+2.388e+03	+1.004e+04	+0.226
9.900	+7.982e+03	+2.777e+03	+9.125e+03	+0.258
10.000	+6.710e+03	+3.436e+03	+1.027e+04	+0.339
10.100	+8.397e+03	+2.436e+03	+1.044e+04	+0.225
10.200	+9.742e+03	+1.886e+03	+9.413e+03	+0.162
10.300	+6.974e+03	+2.577e+03	+1.074e+04	+0.270
10.400	+8.332e+03	+2.523e+03	+9.017e+03	+0.232
10.500	+7.733e+03	+2.148e+03	+8.602e+03	+0.217
10.600	+5.957e+03	+3.308e+03	+1.021e+04	+0.357
10.700	+7.534e+03	+2.194e+03	+1.053e+04	+0.226
10.800	+6.813e+03	+2.065e+03	+9.145e+03	+0.233
10.900	+6.508e+03	+2.089e+03	+1.105e+04	+0.243
11.000	+6.841e+03	+2.419e+03	+9.794e+03	+0.261
11.100	+8.419e+03	+9.756e+02	+1.004e+04	+0.104
11.200	+6.898e+03	+2.895e+03	+1.012e+04	+0.296
11.300	+7.799e+03	+2.731e+03	+9.727e+03	+0.259
11.400	+7.347e+03	+2.568e+03	+9.093e+03	+0.259
11.500	+6.543e+03	+2.684e+03	+1.005e+04	+0.291
11.600	+7.696e+03	+4.017e+03	+1.049e+04	+0.343
11.700	+7.660e+03	+2.964e+03	+9.240e+03	+0.279
11.800	+7.154e+03	+2.239e+03	+9.836e+03	+0.238
11.900	+6.261e+03	+1.362e+03	+1.071e+04	+0.179
12.000	+7.180e+03	+1.691e+03	+1.014e+04	+0.191
12.100	+8.268e+03	+2.756e+03	+9.621e+03	+0.250
12.200	+6.365e+03	+3.260e+03	+9.785e+03	+0.339
12.300	+5.051e+03	+5.740e+03	+9.570e+03	+0.532
12.400	+4.261e+03	+5.017e+03	+9.756e+03	+0.541
12.500	+4.514e+03	+4.050e+03	+9.538e+03	+0.473
12.600	+3.538e+03	+5.046e+03	+9.244e+03	+0.588
12.700	+5.119e+03	+5.897e+03	+9.540e+03	+0.535
12.800	+4.408e+03	+5.349e+03	+1.060e+04	+0.548
12.900	+5.110e+03	+5.626e+03	+9.082e+03	+0.524
13.000	+4.800e+03	+5.312e+03	+1.004e+04	+0.525
13.100	+8.366e+02	+8.040e+03	+8.718e+03	+0.906
13.200	+2.157e+03	+7.914e+03	+9.419e+03	+0.786
13.300	+2.891e+03	+9.226e+03	+1.027e+04	+0.761
13.400	+1.049e+03	+8.207e+03	+1.022e+04	+0.887
13.500	+1.785e+03	+7.522e+03	+8.799e+03	+0.808
13.600	+2.035e+03	+8.333e+03	+1.085e+04	+0.804
13.700	+5.605e+02	+7.312e+03	+9.430e+03	+0.929
