%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+2.013e+00
1	1	+2.013e+00	+5.805e+00
2	2	+7.818e+00	+3.567e+00
3	3	+1.138e+01	+1.897e+00
1	1	+1.328e+01	+6.048e-01
2	2	+1.389e+01	+2.412e+00
1	1	+1.630e+01	+2.391e+00
2	2	+1.869e+01	+1.242e+00
1	1	+1.993e+01	+7.029e+00
2	2	+2.696e+01	+1.198e+00
3	3	+2.816e+01	+2.107e+00
2	2	+3.027e+01	+1.411e+00
3	3	+3.168e+01	+6.003e+00
1	1	+3.768e+01	+2.863e-01
2	2	+3.797e+01	+7.244e-01
3	3	+3.869e+01	+4.555e-01
1	1	+3.915e+01	+7.759e-01
2	2	+3.992e+01	+5.253e-01
3	3	+4.045e+01	+3.304e+00
2	2	+4.375e+01	+3.641e-01
3	3	+4.412e+01	+2.499e+00
2	2	+4.662e+01	+9.967e-01
1	1	+4.761e+01	+2.930e+00
2	2	+5.054e+01	+5.565e+00
1	1	+5.611e+01	+7.812e-01
2	2	+5.689e+01	+3.813e+00
3	3	+6.070e+01	+3.187e+00
2	2	+6.389e+01	+4.572e+00
0	0	+6.846e+01	+Inf
