%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.526e+03	+8.112e+03	+9.703e+03	+0.697
0.100	+4.110e+03	+5.187e+03	+1.069e+04	+0.558
0.200	+5.737e+03	+5.499e+03	+8.879e+03	+0.489
0.300	+5.704e+03	+5.691e+03	+1.050e+04	+0.499
0.400	+4.456e+03	+4.155e+03	+9.751e+03	+0.483
0.500	+7.939e+03	+3.907e+03	+1.134e+04	+0.330
0.600	+6.876e+03	+3.990e+03	+9.942e+03	+0.367
0.700	+7.407e+03	+1.633e+03	+9.947e+03	+0.181
0.800	+6.616e+03	+2.971e+03	+1.110e+04	+0.310
0.900	+6.797e+03	+1.440e+03	+1.009e+04	+0.175
1.000	+6.986e+03	+3.561e+03	+1.043e+04	+0.338
1.100	+7.511e+03	+2.758e+03	+9.984e+03	+0.269
1.200	+5.868e+03	+3.319e+03	+1.033e+04	+0.361
1.300	+5.904e+03	+5.938e+03	+1.084e+04	+0.501
1.400	+5.429e+03	+4.886e+03	+1.071e+04	+0.474
1.500	+5.872e+03	+4.341e+03	+1.164e+04	+0.425
1.600	+4.542e+03	+4.302e+03	+1.024e+04	+0.486
1.700	+5.916e+03	+4.947e+03	+1.011e+04	+0.455
1.800	+5.551e+03	+4.524e+03	+1.051e+04	+0.449
1.900	+4.010e+03	+4.673e+03	+9.406e+03	+0.538
2.000	+4.919e+03	+5.375e+03	+1.088e+04	+0.522
2.100	+4.692e+03	+5.600e+03	+9.223e+03	+0.544
2.200	+4.901e+03	+4.399e+03	+9.368e+03	+0.473
2.300	+2.839e+03	+6.120e+03	+9.753e+03	+0.683
2.400	+1.860e+03	+8.034e+03	+9.735e+03	+0.812
2.500	+1.948e+03	+8.430e+03	+9.569e+03	+0.812
2.600	+2.632e+03	+9.228e+03	+1.035e+04	+0.778
2.700	+6.282e+03	+4.830e+03	+1.016e+04	+0.435
2.800	+4.560e+03	+5.584e+03	+1.138e+04	+0.550
2.900	+4.108e+03	+6.050e+03	+9.009e+03	+0.596
3.000	+4.996e+03	+5.369e+03	+9.399e+03	+0.518
3.100	+5.431e+03	+3.683e+03	+9.695e+03	+0.404
3.200	+7.681e+03	+3.261e+03	+1.039e+04	+0.298
3.300	+7.529e+03	+3.756e+03	+9.612e+03	+0.333
3.400	+5.975e+03	+2.826e+03	+1.169e+04	+0.321
3.500	+7.058e+03	+2.124e+03	+1.113e+04	+0.231
3.600	+7.740e+03	+2.264e+03	+9.300e+03	+0.226
3.700	+7.405e+03	+3.083e+03	+9.330e+03	+0.294
3.800	+8.565e+03	+1.982e+03	+9.428e+03	+0.188
3.900	+7.031e+03	+1.007e+03	+9.544e+03	+0.125
4.000	+8.394e+03	+3.387e+03	+9.137e+03	+0.287
4.100	+7.141e+03	+2.279e+03	+9.598e+03	+0.242
4.200	+7.663e+03	+2.667e+03	+1.045e+04	+0.258
4.300	+7.433e+03	+3.151e+03	+1.019e+04	+0.298
4.400	+6.792e+03	+1.571e+03	+1.050e+04	+0.188
4.500	+7.517e+03	+2.660e+03	+1.043e+04	+0.261
4.600	+6.804e+03	+2.914e+03	+9.906e+03	+0.300
4.700	+7.287e+03	+2.036e+03	+1.029e+04	+0.218
4.800	+6.799e+03	+1.815e+03	+9.503e+03	+0.211
4.900	+6.692e+03	+3.118e+03	+1.019e+04	+0.318
5.000	+8.402e+03	+2.328e+03	+1.081e+04	+0.217
5.100	+8.513e+03	+3.040e+03	+8.730e+03	+0.263
5.200	+6.496e+03	+2.443e+03	+9.029e+03	+0.273
5.300	+6.946e+03	+1.561e+03	+1.045e+04	+0.184
5.400	+8.139e+03	+1.853e+03	+9.968e+03	+0.185
5.500	+7.216e+03	+1.583e+03	+1.070e+04	+0.180
5.600	+6.664e+03	+2.076e+03	+1.017e+04	+0.237
5.700	+7.425e+03	+2.272e+03	+9.916e+03	+0.234
5.800	+7.569e+03	+1.575e+03	+1.148e+04	+0.172
5.900	+7.212e+03	+3.458e+03	+1.058e+04	+0.324
6.000	+8.266e+03	+1.874e+03	+1.070e+04	+0.185
6.100	+7.405e+03	+1.885e+03	+9.259e+03	+0.203
6.200	+6.981e+03	+1.853e+03	+9.258e+03	+0.210
6.300	+8.008e+03	+1.585e+03	+1.053e+04	+0.165
6.400	+7.579e+03	+1.311e+03	+1.018e+04	+0.148
6.500	+7.736e+03	+8.001e+02	+9.039e+03	+0.094
6.600	+7.617e+03	+2.440e+03	+1.007e+04	+0.243
6.700	+7.014e+03	+1.855e+03	+9.921e+03	+0.209
6.800	+8.051e+03	+2.342e+03	+8.283e+03	+0.225
6.900	+7.739e+03	+3.788e+03	+1.029e+04	+0.329
7.000	+8.043e+03	+2.885e+03	+1.120e+04	+0.264
7.100	+7.243e+03	+1.767e+03	+9.355e+03	+0.196
7.200	+6.774e+03	+2.460e+03	+1.018e+04	+0.266
7.300	+7.350e+03	+2.672e+03	+9.790e+03	+0.267
7.400	+6.521e+03	+3.424e+03	+1.008e+04	+0.344
7.500	+3.494e+03	+5.558e+03	+1.054e+04	+0.614
7.600	+4.484e+03	+5.393e+03	+8.972e+03	+0.546
7.700	+4.815e+03	+4.167e+03	+1.043e+04	+0.464
7.800	+4.815e+03	+5.792e+03	+9.306e+03	+0.546
7.900	+5.777e+03	+5.754e+03	+1.088e+04	+0.499
8.000	+4.668e+03	+6.307e+03	+1.006e+04	+0.575
8.100	+4.904e+03	+5.965e+03	+1.035e+04	+0.549
8.200	+5.509e+03	+5.142e+03	+9.948e+03	+0.483
8.300	+4.868e+03	+5.019e+03	+1.126e+04	+0.508
8.400	+4.743e+03	+5.823e+03	+9.666e+03	+0.551
8.500	+4.134e+03	+4.861e+03	+1.056e+04	+0.540
8.600	+5.039e+03	+4.800e+03	+1.134e+04	+0.488
8.700	+4.058e+03	+4.172e+03	+9.547e+03	+0.507
8.800	+6.241e+03	+4.600e+03	+1.087e+04	+0.424
8.900	+4.646e+03	+4.535e+03	+9.395e+03	+0.494
9.000	+3.918e+03	+6.230e+03	+9.927e+03	+0.614
9.100	+2.801e+03	+7.208e+03	+8.881e+03	+0.720
9.200	+2.290e+03	+9.289e+03	+1.057e+04	+0.802
9.300	+1.379e+03	+7.735e+03	+1.219e+04	+0.849
9.400	+1.343e+03	+8.197e+03	+9.547e+03	+0.859
9.500	+1.171e+03	+8.306e+03	+8.302e+03	+0.876
9.600	+3.082e+03	+8.462e+03	+1.020e+04	+0.733
9.700	+1.894e+03	+8.354e+03	+1.011e+04	+0.815
9.800	+2.206e+03	+7.466e+03	+9.593e+03	+0.772
9.900	+2.314e+03	+6.768e+03	+8.915e+03	+0.745
10.000	+2.873e+03	+7.846e+03	+1.025e+04	+0.732
10.100	+1.516e+03	+7.461e+03	+1.120e+04	+0.831
10.200	+2.033e+03	+8.431e+03	+9.657e+03	+0.806
10.300	+7.390e+02	+8.176e+03	+1.022e+04	+0.917
10.400	+8.143e+02	+9.078e+03	+9.476e+03	+0.918
10.500	+2.327e+03	+7.957e+03	+9.982e+03	+0.774
10.600	+9.314e+02	+7.710e+03	+9.243e+03	+0.892
10.700	+2.257e+03	+8.014e+03	+1.122e+04	+0.780
10.800	+2.599e+03	+6.790e+03	+1.021e+04	+0.723
10.900	+4.733e+03	+6.511e+03	+9.679e+03	+0.579
11.000	+5.198e+03	+6.091e+03	+1.105e+04	+0.540
11.100	+5.868e+03	+3.262e+03	+9.885e+03	+0.357
11.200	+3.404e+03	+5.308e+03	+1.016e+04	+0.609
11.300	+3.651e+03	+3.318e+03	+8.718e+03	+0.476
11.400	+7.041e+03	+5.881e+03	+9.602e+03	+0.455
11.500	+5.135e+03	+4.100e+03	+1.008e+04	+0.444
11.600	+5.318e+03	+4.460e+03	+1.051e+04	+0.456
11.700	+5.450e+03	+6.760e+03	+1.028e+04	+0.554
11.800	+4.342e+03	+4.715e+03	+1.083e+04	+0.521
11.900	+4.493e+03	+4.631e+03	+1.004e+04	+0.508
12.000	+5.115e+03	+5.111e+03	+8.972e+03	+0.500
12.100	+5.461e+03	+3.663e+03	+9.625e+03	+0.402
12.200	+5.851e+03	+5.327e+03	+9.756e+03	+0.477
12.300	+4.857e+03	+4.512e+03	+9.673e+03	+0.482
12.400	+5.523e+03	+5.360e+03	+1.026e+04	+0.493
12.500	+5.210e+03	+4.647e+03	+9.529e+03	+0.471
12.600	+3.413e+03	+5.202e+03	+1.095e+04	+0.604
12.700	+4.500e+03	+5.392e+03	+9.886e+03	+0.545
12.800	+5.587e+03	+3.561e+03	+1.029e+04	+0.389
12.900	+5.222e+03	+5.219e+03	+9.736e+03	+0.500
13.000	+5.780e+03	+4.606e+03	+1.118e+04	+0.444
13.100	+5.996e+03	+5.310e+03	+1.037e+04	+0.470
13.200	+5.928e+03	+4.698e+03	+1.047e+04	+0.442
13.300	+2.779e+03	+6.685e+03	+9.302e+03	+0.706
13.400	+8.657e+02	+7.707e+03	+1.034e+04	+0.899
13.500	+9.088e+02	+7.410e+03	+1.083e+04	+0.891
13.600	+2.990e+03	+8.985e+03	+1.027e+04	+0.750
13.700	+1.757e+03	+7.248e+03	+9.905e+03	+0.805
13.800	+1.484e+03	+7.404e+03	+9.549e+03	+0.833
13.900	+4.777e+02	+7.087e+03	+1.067e+04	+0.937
14.000	+1.704e+03	+7.800e+03	+9.351e+03	+0.821
14.100	+1.325e+03	+7.910e+03	+1.095e+04	+0.856
14.200	+1.974e+03	+7.621e+03	+9.773e+03	+0.794
14.300	+5.175e+03	+5.581e+03	+9.349e+03	+0.519
14.400	+3.648e+03	+5.049e+03	+9.729e+03	+0.581
14.500	+5.419e+03	+4.661e+03	+1.014e+04	+0.462
14.600	+4.602e+03	+5.203e+03	+1.157e+04	+0.531
14.700	+4.800e+03	+4.303e+03	+1.056e+04	+0.473
14.800	+4.348e+03	+3.963e+03	+1.059e+04	+0.477
14.900	+4.269e+03	+5.165e+03	+1.036e+04	+0.548
15.000	+5.508e+03	+5.867e+03	+1.119e+04	+0.516
15.100	+4.400e+03	+5.324e+03	+9.121e+03	+0.548
15.200	+6.264e+03	+4.744e+03	+8.957e+03	+0.431
15.300	+6.237e+03	+4.614e+03	+9.355e+03	+0.425
15.400	+5.527e+03	+6.150e+03	+1.090e+04	+0.527
15.500	+5.115e+03	+4.964e+03	+1.147e+04	+0.493
15.600	+6.160e+03	+3.906e+03	+9.451e+03	+0.388
15.700	+6.316e+03	+4.628e+03	+1.027e+04	+0.423
15.800	+4.660e+03	+4.437e+03	+9.782e+03	+0.488
15.900	+5.649e+03	+4.231e+03	+9.541e+03	+0.428
16.000	+8.482e+03	+2.526e+03	+9.863e+03	+0.230
16.100	+7.221e+03	+3.872e+03	+1.023e+04	+0.349
16.200	+7.292e+03	+1.920e+03	+1.033e+04	+0.208
16.300	+7.946e+03	+1.458e+03	+9.875e+03	+0.155
16.400	+7.605e+03	+2.270e+03	+1.021e+04	+0.230
16.500	+7.641e+03	+2.384e+03	+1.092e+04	+0.238
16.600	+6.883e+03	+3.273e+03	+1.009e+04	+0.322
16.700	+8.134e+03	+1.439e+03	+9.810e+03	+0.150
16.800	+8.060e+03	+2.533e+03	+9.418e+03	+0.239
16.900	+8.135e+03	+9.326e+02	+9.247e+03	+0.103
17.000	+8.130e+03	+2.014e+03	+1.083e+04	+0.199
17.100	+7.647e+03	+3.989e+03	+9.381e+03	+0.343
17.200	+7.773e+03	+1.753e+03	+9.513e+03	+0.184
17.300	+8.253e+03	+2.323e+03	+9.617e+03	+0.220
17.400	+7.109e+03	+3.342e+03	+1.037e+04	+0.320
17.500	+7.167e+03	+2.719e+03	+9.453e+03	+0.275
17.600	+7.348e+03	+3.194e+03	+9.188e+03	+0.303
17.700	+7.114e+03	+2.722e+03	+9.529e+03	+0.277
17.800	+8.069e+03	+2.635e+03	+9.373e+03	+0.246
17.900	+7.808e+03	+1.541e+03	+9.419e+03	+0.165
18.000	+6.533e+03	+1.667e+03	+9.593e+03	+0.203
18.100	+7.917e+03	+3.303e+03	+9.716e+03	+0.294
18.200	+7.141e+03	+1.428e+03	+9.381e+03	+0.167
18.300	+8.205e+03	+2.550e+03	+8.581e+03	+0.237
18.400	+7.630e+03	+2.537e+03	+9.760e+03	+0.250
18.500	+6.778e+03	+2.975e+03	+1.102e+04	+0.305
18.600	+7.874e+03	+2.357e+03	+9.239e+03	+0.230
18.700	+6.890e+03	+2.393e+03	+9.594e+03	+0.258
18.800	+6.977e+03	+1.901e+03	+9.674e+03	+0.214
18.900	+7.186e+03	+2.624e+03	+9.289e+03	+0.268
19.000	+7.480e+03	+2.441e+03	+1.005e+04	+0.246
19.100	+5.328e+03	+2.656e+03	+1.008e+04	+0.333
19.200	+4.035e+03	+5.851e+03	+1.054e+04	+0.592
19.300	+4.409e+03	+4.575e+03	+1.027e+04	+0.509
19.400	+4.879e+03	+4.369e+03	+1.003e+04	+0.472
19.500	+5.031e+03	+5.895e+03	+8.788e+03	+0.540
19.600	+5.889e+03	+4.622e+03	+9.804e+03	+0.440
19.700	+4.553e+03	+4.389e+03	+9.969e+03	+0.491
19.800	+4.123e+03	+4.526e+03	+9.836e+03	+0.523
19.900	+5.138e+03	+5.572e+03	+9.917e+03	+0.520
20.000	+5.080e+03	+4.628e+03	+9.481e+03	+0.477
20.100	+4.174e+03	+4.974e+03	+1.107e+04	+0.544
20.200	+4.128e+03	+5.416e+03	+9.495e+03	+0.568
20.300	+4.552e+03	+4.414e+03	+1.048e+04	+0.492
20.400	+4.726e+03	+5.309e+03	+8.594e+03	+0.529
20.500	+4.531e+03	+4.813e+03	+8.396e+03	+0.515
20.600	+5.500e+03	+4.852e+03	+9.147e+03	+0.469
20.700	+4.446e+03	+5.058e+03	+1.021e+04	+0.532
20.800	+5.493e+03	+5.270e+03	+9.942e+03	+0.490
20.900	+5.469e+03	+5.286e+03	+9.297e+03	+0.491
21.000	+4.529e+03	+5.039e+03	+9.291e+03	+0.527
21.100	+5.226e+03	+6.391e+03	+9.922e+03	+0.550
21.200	+5.519e+03	+5.154e+03	+1.121e+04	+0.483
21.300	+5.513e+03	+4.730e+03	+1.061e+04	+0.462
21.400	+5.456e+03	+3.768e+03	+1.050e+04	+0.408
21.500	+4.881e+03	+4.257e+03	+9.687e+03	+0.466
21.600	+3.681e+03	+6.748e+03	+9.888e+03	+0.647
21.700	+1.502e+03	+8.419e+03	+1.049e+04	+0.849
21.800	+1.705e+03	+7.294e+03	+1.008e+04	+0.811
21.900	+2.030e+03	+7.820e+03	+9.528e+03	+0.794
22.000	+1.780e+03	+8.000e+03	+1.137e+04	+0.818
22.100	+1.707e+03	+7.946e+03	+1.088e+04	+0.823
22.200	+3.478e+03	+8.368e+03	+8.128e+03	+0.706
22.300	+1.315e+03	+7.801e+03	+1.124e+04	+0.856
22.400	+1.595e+03	+8.932e+03	+9.119e+03	+0.849
22.500	+2.474e+03	+8.231e+03	+1.055e+04	+0.769
22.600	+1.839e+03	+7.807e+03	+1.020e+04	+0.809
22.700	+3.133e+03	+7.493e+03	+1.027e+04	+0.705
22.800	+3.298e+03	+6.837e+03	+1.057e+04	+0.675
22.900	+3.708e+03	+5.584e+03	+9.967e+03	+0.601
23.000	+5.139e+03	+4.251e+03	+1.038e+04	+0.453
23.100	+5.212e+03	+4.831e+03	+1.186e+04	+0.481
23.200	+5.410e+03	+6.872e+03	+1.072e+04	+0.560
23.300	+4.238e+03	+4.280e+03	+9.707e+03	+0.502
23.400	+5.251e+03	+5.904e+03	+1.183e+04	+0.529
