%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+5.164e+03	+3.832e+03	+9.283e+03	+0.426
0.100	+3.839e+03	+4.665e+03	+1.079e+04	+0.549
0.200	+4.949e+03	+4.310e+03	+1.011e+04	+0.465
0.300	+5.977e+03	+5.910e+03	+1.002e+04	+0.497
0.400	+4.613e+03	+4.435e+03	+9.167e+03	+0.490
0.500	+5.426e+03	+4.362e+03	+9.361e+03	+0.446
0.600	+5.391e+03	+7.045e+03	+9.966e+03	+0.566
0.700	+5.033e+03	+5.723e+03	+1.073e+04	+0.532
0.800	+5.522e+03	+5.130e+03	+1.086e+04	+0.482
0.900	+3.518e+03	+5.386e+03	+1.050e+04	+0.605
1.000	+5.210e+03	+5.062e+03	+1.056e+04	+0.493
1.100	+5.825e+03	+4.343e+03	+1.084e+04	+0.427
1.200	+3.069e+03	+5.406e+03	+1.045e+04	+0.638
1.300	+4.936e+03	+5.337e+03	+9.922e+03	+0.520
1.400	+5.189e+03	+5.380e+03	+1.035e+04	+0.509
1.500	+4.502e+03	+4.913e+03	+1.024e+04	+0.522
1.600	+4.917e+03	+4.769e+03	+9.028e+03	+0.492
1.700	+6.183e+03	+5.931e+03	+9.729e+03	+0.490
1.800	+3.514e+03	+5.717e+03	+1.095e+04	+0.619
1.900	+3.635e+03	+8.018e+03	+9.815e+03	+0.688
2.000	+1.582e+03	+8.363e+03	+9.593e+03	+0.841
2.100	+2.541e+03	+7.939e+03	+9.917e+03	+0.757
2.200	+3.081e+03	+7.824e+03	+1.043e+04	+0.717
2.300	+9.895e+02	+7.983e+03	+9.690e+03	+0.890
2.400	+8.157e+02	+8.104e+03	+1.072e+04	+0.909
2.500	+1.245e+03	+8.496e+03	+1.170e+04	+0.872
2.600	+1.666e+03	+7.736e+03	+1.005e+04	+0.823
2.700	+9.513e+02	+7.702e+03	+1.037e+04	+0.890
2.800	+2.403e+03	+8.048e+03	+9.874e+03	+0.770
2.900	+2.114e+03	+8.316e+03	+9.413e+03	+0.797
3.000	+2.326e+03	+8.325e+03	+9.795e+03	+0.782
3.100	+1.709e+03	+9.279e+03	+9.442e+03	+0.844
3.200	+1.740e+03	+7.505e+03	+9.391e+03	+0.812
3.300	+7.591e+02	+8.581e+03	+9.583e+03	+0.919
3.400	+2.063e+03	+7.975e+03	+9.568e+03	+0.795
3.500	+1.796e+03	+8.438e+03	+1.021e+04	+0.824
3.600	+1.724e+03	+8.493e+03	+1.021e+04	+0.831
3.700	+1.115e+03	+8.558e+03	+9.486e+03	+0.885
3.800	+3.378e+02	+9.593e+03	+1.071e+04	+0.966
