%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+2.018e+00
3	3	+2.018e+00	+2.936e+00
2	2	+4.953e+00	+1.065e-01
3	3	+5.060e+00	+6.119e-01
2	2	+5.672e+00	+7.757e-01
3	3	+6.447e+00	+4.579e+00
2	2	+1.103e+01	+1.361e+00
3	3	+1.239e+01	+3.835e+00
2	2	+1.622e+01	+1.970e-01
1	1	+1.642e+01	+4.202e+00
2	2	+2.062e+01	+2.830e+00
3	3	+2.345e+01	+2.750e+00
2	2	+2.620e+01	+3.676e+00
3	3	+2.988e+01	+1.550e+00
2	2	+3.143e+01	+4.793e-01
3	3	+3.191e+01	+3.596e+00
2	2	+3.550e+01	+3.936e+00
3	3	+3.944e+01	+2.670e+00
1	1	+4.211e+01	+9.514e-01
2	2	+4.306e+01	+8.441e-02
1	1	+4.315e+01	+5.755e-01
2	2	+4.372e+01	+5.596e-01
3	3	+4.428e+01	+3.515e+00
2	2	+4.780e+01	+3.068e+00
0	0	+5.086e+01	+Inf
