%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+5.273e+03	+5.410e+03	+1.072e+04	+0.506
0.100	+3.929e+03	+4.709e+03	+9.021e+03	+0.545
0.200	+1.945e+03	+7.314e+03	+1.038e+04	+0.790
0.300	+2.498e+03	+7.200e+03	+1.030e+04	+0.742
0.400	+1.565e+03	+7.438e+03	+1.000e+04	+0.826
0.500	+3.095e+03	+7.222e+03	+9.920e+03	+0.700
0.600	+1.446e+03	+8.028e+03	+1.002e+04	+0.847
0.700	+1.855e+03	+7.296e+03	+9.906e+03	+0.797
0.800	+2.073e+03	+6.716e+03	+1.031e+04	+0.764
0.900	+2.141e+03	+7.348e+03	+9.391e+03	+0.774
1.000	+1.410e+03	+7.735e+03	+9.405e+03	+0.846
1.100	+8.428e+02	+7.781e+03	+1.094e+04	+0.902
1.200	+1.398e+03	+7.390e+03	+9.042e+03	+0.841
1.300	+1.337e+03	+7.289e+03	+9.308e+03	+0.845
1.400	+1.683e+03	+9.505e+03	+1.086e+04	+0.850
1.500	+1.384e+03	+6.755e+03	+9.606e+03	+0.830
1.600	+2.606e+03	+8.276e+03	+1.058e+04	+0.761
1.700	+3.321e+03	+7.661e+03	+9.003e+03	+0.698
1.800	+6.349e+03	+2.027e+03	+1.084e+04	+0.242
1.900	+7.156e+03	+2.590e+03	+1.029e+04	+0.266
2.000	+6.842e+03	+2.321e+03	+8.752e+03	+0.253
2.100	+6.679e+03	+1.543e+03	+9.308e+03	+0.188
2.200	+7.202e+03	+3.600e+03	+9.093e+03	+0.333
2.300	+6.120e+03	+2.584e+03	+1.024e+04	+0.297
2.400	+7.308e+03	+9.442e+02	+1.162e+04	+0.114
2.500	+6.923e+03	+2.502e+03	+1.069e+04	+0.266
2.600	+7.514e+03	+2.650e+03	+1.101e+04	+0.261
2.700	+6.644e+03	+2.820e+03	+8.789e+03	+0.298
2.800	+5.157e+03	+4.405e+03	+1.096e+04	+0.461
2.900	+4.713e+03	+5.541e+03	+1.008e+04	+0.540
3.000	+6.485e+03	+5.329e+03	+9.813e+03	+0.451
3.100	+5.577e+03	+4.268e+03	+8.215e+03	+0.434
3.200	+5.270e+03	+5.789e+03	+1.020e+04	+0.523
3.300	+4.642e+03	+5.186e+03	+9.785e+03	+0.528
3.400	+4.945e+03	+4.662e+03	+1.088e+04	+0.485
3.500	+4.444e+03	+5.912e+03	+9.078e+03	+0.571
3.600	+5.575e+03	+6.110e+03	+9.558e+03	+0.523
3.700	+3.644e+03	+5.798e+03	+9.515e+03	+0.614
3.800	+4.266e+03	+6.007e+03	+9.971e+03	+0.585
3.900	+5.444e+03	+4.858e+03	+9.577e+03	+0.472
4.000	+3.434e+03	+5.376e+03	+8.705e+03	+0.610
4.100	+3.808e+03	+4.372e+03	+9.497e+03	+0.535
4.200	+5.600e+03	+4.659e+03	+9.913e+03	+0.454
4.300	+5.957e+03	+5.923e+03	+1.003e+04	+0.499
4.400	+4.612e+03	+4.751e+03	+1.163e+04	+0.507
4.500	+5.180e+03	+4.621e+03	+9.599e+03	+0.471
4.600	+5.128e+03	+5.622e+03	+9.585e+03	+0.523
4.700	+4.574e+03	+3.891e+03	+9.187e+03	+0.460
4.800	+2.412e+03	+7.275e+03	+9.430e+03	+0.751
4.900	+2.120e+03	+8.683e+03	+9.620e+03	+0.804
5.000	+2.222e+03	+7.846e+03	+1.016e+04	+0.779
5.100	+1.768e+03	+7.988e+03	+9.940e+03	+0.819
5.200	+6.246e+02	+8.885e+03	+1.126e+04	+0.934
5.300	+2.430e+03	+8.212e+03	+9.823e+03	+0.772
5.400	+2.375e+03	+7.880e+03	+1.035e+04	+0.768
5.500	+2.076e+03	+9.209e+03	+9.326e+03	+0.816
5.600	+3.206e+03	+7.973e+03	+1.084e+04	+0.713
5.700	+2.179e+03	+7.889e+03	+8.358e+03	+0.784
5.800	+9.574e+02	+7.523e+03	+1.011e+04	+0.887
5.900	+8.810e+02	+8.331e+03	+9.495e+03	+0.904
6.000	+1.487e+03	+7.671e+03	+1.009e+04	+0.838
6.100	+1.002e+03	+6.974e+03	+9.863e+03	+0.874
6.200	+1.695e+03	+8.365e+03	+1.015e+04	+0.831
6.300	+1.653e+03	+8.207e+03	+8.546e+03	+0.832
6.400	+1.916e+03	+8.400e+03	+9.019e+03	+0.814
6.500	+3.042e+03	+7.583e+03	+8.917e+03	+0.714
6.600	+7.612e+02	+7.015e+03	+9.508e+03	+0.902
6.700	+3.618e+03	+6.914e+03	+8.780e+03	+0.656
6.800	+2.848e+03	+7.032e+03	+1.134e+04	+0.712
6.900	+2.505e+03	+7.655e+03	+1.024e+04	+0.753
