%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+9.863e+00
3	3	+9.863e+00	+8.309e-01
2	2	+1.069e+01	+3.440e+00
1	1	+1.413e+01	+2.125e-01
2	2	+1.435e+01	+2.339e+00
1	1	+1.669e+01	+7.747e+00
2	2	+2.443e+01	+1.216e+00
3	3	+2.565e+01	+4.687e+00
2	2	+3.034e+01	+1.135e+01
3	3	+4.168e+01	+3.784e+00
1	1	+4.547e+01	+8.228e-01
2	2	+4.629e+01	+1.958e+00
1	1	+4.825e+01	+5.407e+00
2	2	+5.365e+01	+1.009e+00
3	3	+5.466e+01	+2.382e+00
2	2	+5.704e+01	+2.184e+00
3	3	+5.923e+01	+9.616e+00
2	2	+6.884e+01	+1.752e+00
3	3	+7.060e+01	+9.076e-02
2	2	+7.069e+01	+3.777e+00
3	3	+7.446e+01	+1.019e+00
2	2	+7.548e+01	+1.985e+00
3	3	+7.747e+01	+1.285e+00
2	2	+7.875e+01	+3.137e+00
3	3	+8.189e+01	+9.326e-01
2	2	+8.282e+01	+9.002e+00
3	3	+9.182e+01	+4.464e+00
2	2	+9.629e+01	+8.139e+00
3	3	+1.044e+02	+1.545e+00
2	2	+1.060e+02	+1.289e+00
3	3	+1.073e+02	+1.558e+00
2	2	+1.088e+02	+8.529e-01
1	1	+1.097e+02	+5.944e-01
2	2	+1.103e+02	+1.756e-02
3	3	+1.103e+02	+1.436e+00
2	2	+1.117e+02	+8.433e-01
3	3	+1.126e+02	+7.163e-01
2	2	+1.133e+02	+9.389e-01
3	3	+1.142e+02	+2.406e+00
2	2	+1.166e+02	+1.581e+00
3	3	+1.182e+02	+2.010e+00
2	2	+1.202e+02	+3.809e+00
3	3	+1.240e+02	+1.874e+00
2	2	+1.259e+02	+4.223e+00
3	3	+1.301e+02	+3.378e-01
2	2	+1.305e+02	+1.483e+00
3	3	+1.319e+02	+1.120e-01
2	2	+1.321e+02	+1.672e-01
1	1	+1.322e+02	+8.672e-01
2	2	+1.331e+02	+1.016e+00
1	1	+1.341e+02	+5.357e+00
2	2	+1.395e+02	+1.248e+00
3	3	+1.407e+02	+6.924e-01
1	1	+1.414e+02	+6.487e+00
2	2	+1.479e+02	+7.382e-01
3	3	+1.486e+02	+3.272e+00
2	2	+1.519e+02	+5.414e-02
3	3	+1.520e+02	+2.686e+00
2	2	+1.546e+02	+7.009e-01
1	1	+1.553e+02	+1.088e+00
2	2	+1.564e+02	+2.818e+00
3	3	+1.592e+02	+7.081e-01
2	2	+1.600e+02	+5.719e-01
3	3	+1.605e+02	+2.377e+00
2	2	+1.629e+02	+6.219e-01
3	3	+1.635e+02	+2.589e+00
2	2	+1.661e+02	+1.629e+00
3	3	+1.677e+02	+3.047e+00
1	1	+1.708e+02	+4.267e+00
2	2	+1.751e+02	+3.372e-02
3	3	+1.751e+02	+2.332e+00
2	2	+1.774e+02	+1.246e+00
3	3	+1.787e+02	+4.254e-01
2	2	+1.791e+02	+5.158e-01
3	3	+1.796e+02	+1.001e+00
2	2	+1.806e+02	+1.746e-01
3	3	+1.808e+02	+4.600e+00
2	2	+1.854e+02	+3.756e+00
3	3	+1.891e+02	+1.593e+00
2	2	+1.907e+02	+2.764e-01
1	1	+1.910e+02	+1.436e+00
2	2	+1.924e+02	+1.251e+00
3	3	+1.937e+02	+1.654e-01
2	2	+1.939e+02	+2.496e+00
1	1	+1.964e+02	+1.731e+00
2	2	+1.981e+02	+1.512e+00
3	3	+1.996e+02	+1.878e+00
2	2	+2.015e+02	+1.384e+00
3	3	+2.029e+02	+5.206e-01
2	2	+2.034e+02	+4.443e-01
3	3	+2.038e+02	+5.628e+00
2	2	+2.095e+02	+3.979e+00
1	1	+2.134e+02	+2.103e+00
2	2	+2.155e+02	+6.115e-01
1	1	+2.162e+02	+1.485e+00
2	2	+2.176e+02	+1.156e+00
3	3	+2.188e+02	+2.945e+00
2	2	+2.217e+02	+1.361e+00
3	3	+2.231e+02	+1.561e+00
2	2	+2.247e+02	+1.736e-01
3	3	+2.248e+02	+5.604e-01
2	2	+2.254e+02	+2.805e-01
0	0	+2.257e+02	+Inf
