%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.386e+03	+9.030e+03	+1.055e+04	+0.867
0.100	+2.560e+03	+8.330e+03	+1.088e+04	+0.765
0.200	+2.076e+03	+6.766e+03	+9.025e+03	+0.765
0.300	+1.644e+03	+7.958e+03	+1.054e+04	+0.829
0.400	+2.067e+03	+7.553e+03	+1.109e+04	+0.785
0.500	+2.041e+03	+8.004e+03	+1.086e+04	+0.797
0.600	+2.647e+03	+7.101e+03	+9.135e+03	+0.728
0.700	+6.873e+02	+8.139e+03	+9.465e+03	+0.922
0.800	+1.813e+03	+7.737e+03	+9.136e+03	+0.810
0.900	+1.688e+03	+8.144e+03	+8.701e+03	+0.828
1.000	+2.195e+03	+7.311e+03	+9.531e+03	+0.769
1.100	+2.748e+03	+8.058e+03	+8.937e+03	+0.746
1.200	+2.104e+03	+7.090e+03	+1.084e+04	+0.771
1.300	+1.395e+03	+7.320e+03	+1.077e+04	+0.840
1.400	+2.329e+03	+7.767e+03	+9.887e+03	+0.769
1.500	+1.609e+02	+6.646e+03	+9.882e+03	+0.976
1.600	+1.650e+03	+7.442e+03	+1.016e+04	+0.819
1.700	+1.563e+03	+8.487e+03	+9.776e+03	+0.844
1.800	+2.611e+03	+8.236e+03	+9.734e+03	+0.759
1.900	+4.060e+03	+5.712e+03	+1.008e+04	+0.585
2.000	+4.322e+03	+4.135e+03	+9.832e+03	+0.489
2.100	+5.586e+03	+5.665e+03	+9.970e+03	+0.503
2.200	+5.818e+03	+4.972e+03	+9.523e+03	+0.461
2.300	+4.190e+03	+7.008e+03	+9.873e+03	+0.626
2.400	+1.403e+03	+8.446e+03	+9.803e+03	+0.858
2.500	+3.467e+03	+7.809e+03	+1.067e+04	+0.693
2.600	+2.707e+03	+7.484e+03	+8.551e+03	+0.734
2.700	+1.768e+03	+6.896e+03	+1.018e+04	+0.796
2.800	+2.355e+03	+7.742e+03	+9.847e+03	+0.767
2.900	+1.837e+03	+7.086e+03	+1.063e+04	+0.794
3.000	+1.809e+03	+7.717e+03	+1.008e+04	+0.810
3.100	+3.199e+03	+8.563e+03	+9.909e+03	+0.728
3.200	+2.734e+03	+7.612e+03	+1.017e+04	+0.736
3.300	+1.330e+03	+7.137e+03	+1.044e+04	+0.843
3.400	+2.627e+03	+7.925e+03	+9.955e+03	+0.751
3.500	+2.698e+03	+7.991e+03	+1.042e+04	+0.748
3.600	+1.626e+03	+8.556e+03	+1.095e+04	+0.840
3.700	+1.025e+03	+8.062e+03	+1.053e+04	+0.887
3.800	+2.701e+03	+6.645e+03	+1.007e+04	+0.711
3.900	+2.801e+03	+6.519e+03	+1.026e+04	+0.699
4.000	+4.098e+03	+5.751e+03	+9.253e+03	+0.584
4.100	+2.333e+03	+7.830e+03	+1.002e+04	+0.770
4.200	+1.910e+03	+8.666e+03	+1.054e+04	+0.819
4.300	+2.710e+03	+8.495e+03	+9.928e+03	+0.758
4.400	+1.408e+03	+8.053e+03	+1.131e+04	+0.851
4.500	+2.478e+03	+7.793e+03	+9.043e+03	+0.759
4.600	+2.139e+03	+6.934e+03	+1.102e+04	+0.764
4.700	+2.597e+03	+8.532e+03	+8.867e+03	+0.767
