%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+5.608e+03	+4.839e+03	+1.014e+04	+0.463
0.100	+6.049e+03	+4.284e+03	+9.469e+03	+0.415
0.200	+4.799e+03	+4.549e+03	+1.052e+04	+0.487
0.300	+6.267e+03	+3.724e+03	+1.009e+04	+0.373
0.400	+4.973e+03	+5.306e+03	+8.593e+03	+0.516
0.500	+4.427e+03	+3.782e+03	+1.154e+04	+0.461
0.600	+4.707e+03	+4.756e+03	+1.011e+04	+0.503
0.700	+7.062e+03	+5.276e+03	+9.686e+03	+0.428
0.800	+6.428e+03	+4.980e+03	+1.035e+04	+0.437
0.900	+4.948e+03	+4.164e+03	+8.627e+03	+0.457
1.000	+4.464e+03	+4.662e+03	+1.057e+04	+0.511
1.100	+4.447e+03	+4.567e+03	+8.667e+03	+0.507
1.200	+5.792e+03	+4.848e+03	+1.049e+04	+0.456
1.300	+5.151e+03	+4.211e+03	+9.799e+03	+0.450
1.400	+4.643e+03	+4.640e+03	+9.012e+03	+0.500
1.500	+3.687e+03	+4.242e+03	+1.085e+04	+0.535
1.600	+4.325e+03	+4.282e+03	+1.005e+04	+0.498
1.700	+4.090e+03	+5.863e+03	+8.715e+03	+0.589
1.800	+3.648e+03	+4.780e+03	+1.018e+04	+0.567
1.900	+5.296e+03	+4.150e+03	+1.087e+04	+0.439
2.000	+4.222e+03	+5.385e+03	+9.301e+03	+0.561
2.100	+3.878e+03	+5.043e+03	+1.041e+04	+0.565
2.200	+5.289e+03	+4.551e+03	+1.104e+04	+0.462
2.300	+4.830e+03	+3.999e+03	+9.314e+03	+0.453
2.400	+5.262e+03	+5.594e+03	+9.754e+03	+0.515
2.500	+5.054e+03	+5.018e+03	+1.011e+04	+0.498
2.600	+5.021e+03	+4.283e+03	+1.063e+04	+0.460
2.700	+4.831e+03	+5.967e+03	+1.112e+04	+0.553
2.800	+5.411e+03	+3.988e+03	+8.968e+03	+0.424
2.900	+4.680e+03	+4.474e+03	+1.043e+04	+0.489
