%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+2.477e-01
1	1	+2.477e-01	+1.678e+01
2	2	+1.703e+01	+6.465e+00
3	3	+2.349e+01	+2.925e+00
2	2	+2.642e+01	+1.525e+00
3	3	+2.794e+01	+2.860e+00
2	2	+3.080e+01	+6.333e-01
3	3	+3.144e+01	+3.194e+00
2	2	+3.463e+01	+2.966e+00
3	3	+3.760e+01	+2.706e+00
2	2	+4.030e+01	+9.107e-01
3	3	+4.121e+01	+2.222e-01
2	2	+4.144e+01	+1.784e+00
3	3	+4.322e+01	+1.263e+00
1	1	+4.448e+01	+1.963e+00
2	2	+4.645e+01	+6.913e-01
3	3	+4.714e+01	+1.116e+00
2	2	+4.825e+01	+1.576e-01
3	3	+4.841e+01	+4.570e-01
2	2	+4.887e+01	+1.385e+00
3	3	+5.025e+01	+2.161e-01
2	2	+5.047e+01	+4.281e-01
3	3	+5.090e+01	+5.805e+00
2	2	+5.670e+01	+2.492e+00
3	3	+5.919e+01	+3.455e-01
2	2	+5.954e+01	+1.990e+00
3	3	+6.153e+01	+2.695e+00
2	2	+6.422e+01	+6.191e-01
1	1	+6.484e+01	+5.151e-01
2	2	+6.536e+01	+4.278e+00
1	1	+6.964e+01	+5.745e-02
2	2	+6.969e+01	+4.123e+00
1	1	+7.382e+01	+2.793e+00
2	2	+7.661e+01	+1.962e-02
3	3	+7.663e+01	+5.291e-01
2	2	+7.716e+01	+1.678e+00
3	3	+7.884e+01	+3.390e+00
2	2	+8.223e+01	+1.928e+00
1	1	+8.415e+01	+3.076e+00
2	2	+8.723e+01	+1.524e-01
3	3	+8.738e+01	+6.532e-01
2	2	+8.804e+01	+1.977e+00
1	1	+9.001e+01	+1.979e+00
2	2	+9.199e+01	+3.668e-01
3	3	+9.236e+01	+2.363e+00
1	1	+9.472e+01	+2.392e+00
2	2	+9.711e+01	+3.078e+00
3	3	+1.002e+02	+1.929e+00
2	2	+1.021e+02	+8.839e-02
3	3	+1.022e+02	+2.323e+00
2	2	+1.045e+02	+2.449e+00
3	3	+1.070e+02	+8.561e-01
2	2	+1.078e+02	+4.047e-01
3	3	+1.082e+02	+1.794e+00
2	2	+1.100e+02	+2.073e+00
3	3	+1.121e+02	+9.590e+00
2	2	+1.217e+02	+1.586e+00
3	3	+1.233e+02	+4.053e-01
2	2	+1.237e+02	+2.665e-01
3	3	+1.240e+02	+5.348e+00
2	2	+1.293e+02	+1.024e+01
3	3	+1.395e+02	+3.368e+00
2	2	+1.429e+02	+4.018e-02
3	3	+1.430e+02	+5.205e-01
2	2	+1.435e+02	+1.252e+00
1	1	+1.447e+02	+1.808e+00
2	2	+1.465e+02	+2.298e-01
3	3	+1.468e+02	+6.285e-02
1	1	+1.468e+02	+2.839e-01
2	2	+1.471e+02	+1.025e+00
3	3	+1.481e+02	+2.571e+00
2	2	+1.507e+02	+1.158e+00
3	3	+1.519e+02	+2.170e+00
2	2	+1.540e+02	+4.762e+00
1	1	+1.588e+02	+2.899e+00
2	2	+1.617e+02	+1.619e+00
3	3	+1.633e+02	+1.580e+00
2	2	+1.649e+02	+2.444e+00
3	3	+1.673e+02	+3.408e+00
2	2	+1.707e+02	+8.642e-01
1	1	+1.716e+02	+6.973e-01
2	2	+1.723e+02	+2.337e+00
3	3	+1.746e+02	+3.189e-01
2	2	+1.750e+02	+3.587e+00
3	3	+1.786e+02	+5.311e-01
2	2	+1.791e+02	+1.979e+00
3	3	+1.811e+02	+4.049e+00
2	2	+1.851e+02	+1.048e+00
3	3	+1.862e+02	+1.839e+00
2	2	+1.880e+02	+2.835e+00
3	3	+1.908e+02	+2.285e+00
2	2	+1.931e+02	+3.182e+00
3	3	+1.963e+02	+1.815e+00
1	1	+1.981e+02	+4.367e+00
2	2	+2.025e+02	+4.173e+00
3	3	+2.067e+02	+4.666e+00
2	2	+2.113e+02	+9.745e-01
3	3	+2.123e+02	+3.557e+00
2	2	+2.159e+02	+4.225e-01
3	3	+2.163e+02	+5.230e+00
2	2	+2.215e+02	+2.042e+00
3	3	+2.235e+02	+2.727e+00
2	2	+2.263e+02	+3.839e+00
3	3	+2.301e+02	+5.487e-01
2	2	+2.307e+02	+8.691e-01
3	3	+2.315e+02	+4.723e+00
2	2	+2.363e+02	+9.902e+00
3	3	+2.462e+02	+1.672e+00
1	1	+2.478e+02	+2.632e+00
2	2	+2.505e+02	+2.706e-01
0	0	+2.507e+02	+Inf
