%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+8.738e+00
2	2	+8.738e+00	+2.298e+00
1	1	+1.104e+01	+2.039e+01
3	3	+3.143e+01	+1.572e+01
2	2	+4.715e+01	+9.733e-02
1	1	+4.724e+01	+1.827e+01
2	2	+6.552e+01	+2.826e+00
1	1	+6.834e+01	+4.808e+00
2	2	+7.315e+01	+4.128e+00
1	1	+7.728e+01	+7.764e-02
2	2	+7.736e+01	+3.779e-02
1	1	+7.739e+01	+5.125e+00
2	2	+8.252e+01	+2.471e+00
1	1	+8.499e+01	+2.192e-01
2	2	+8.521e+01	+5.969e+00
1	1	+9.118e+01	+1.337e+00
3	3	+9.251e+01	+2.413e+00
2	2	+9.493e+01	+2.480e+00
1	1	+9.741e+01	+1.047e+01
2	2	+1.079e+02	+6.810e+00
1	1	+1.147e+02	+1.299e+00
2	2	+1.160e+02	+1.918e+00
1	1	+1.179e+02	+3.737e+00
3	3	+1.216e+02	+1.241e+01
1	1	+1.340e+02	+1.670e+00
2	2	+1.357e+02	+2.946e+00
1	1	+1.387e+02	+4.277e-01
2	2	+1.391e+02	+2.611e-01
1	1	+1.394e+02	+1.240e+01
3	3	+1.518e+02	+3.111e-01
2	2	+1.521e+02	+3.133e+00
1	1	+1.552e+02	+1.740e+00
2	2	+1.569e+02	+2.021e+00
1	1	+1.590e+02	+4.377e+00
2	2	+1.633e+02	+7.437e+00
1	1	+1.708e+02	+3.579e+00
2	2	+1.743e+02	+1.656e+00
1	1	+1.760e+02	+1.323e+00
2	2	+1.773e+02	+5.104e+00
1	1	+1.824e+02	+7.013e+00
2	2	+1.894e+02	+2.438e+00
1	1	+1.919e+02	+9.463e+00
3	3	+2.013e+02	+2.858e+01
2	2	+2.299e+02	+9.288e-01
1	1	+2.309e+02	+4.045e+00
2	2	+2.349e+02	+1.067e+01
1	1	+2.456e+02	+8.380e-01
2	2	+2.464e+02	+6.997e-03
1	1	+2.464e+02	+3.750e+00
3	3	+2.502e+02	+6.450e+00
2	2	+2.566e+02	+4.507e+00
1	1	+2.611e+02	+2.387e+00
2	2	+2.635e+02	+2.676e-01
1	1	+2.638e+02	+3.886e+00
2	2	+2.677e+02	+3.769e-01
1	1	+2.680e+02	+8.192e+00
3	3	+2.762e+02	+6.009e+00
1	1	+2.822e+02	+7.033e-01
3	3	+2.829e+02	+1.877e+01
2	2	+3.017e+02	+4.842e+00
1	1	+3.065e+02	+1.773e+01
2	2	+3.243e+02	+2.141e+00
1	1	+3.264e+02	+6.503e+00
3	3	+3.329e+02	+4.362e+00
2	2	+3.373e+02	+6.708e+00
1	1	+3.440e+02	+1.067e+01
2	2	+3.547e+02	+1.433e+00
1	1	+3.561e+02	+5.153e+00
2	2	+3.612e+02	+4.782e+00
1	1	+3.660e+02	+1.013e+01
2	2	+3.762e+02	+1.734e-01
1	1	+3.763e+02	+4.585e+00
3	3	+3.809e+02	+8.451e+00
0	0	+3.894e+02	+Inf
