%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.634e+02	+7.688e+03	+9.647e+03	+0.955
0.100	+2.265e+03	+8.033e+03	+9.169e+03	+0.780
0.200	+1.067e+03	+8.073e+03	+1.008e+04	+0.883
0.300	+1.592e+03	+8.961e+03	+8.988e+03	+0.849
0.400	+1.088e+03	+7.441e+03	+9.939e+03	+0.872
0.500	+9.973e+02	+9.049e+03	+1.000e+04	+0.901
0.600	+1.137e+03	+6.897e+03	+9.622e+03	+0.859
0.700	+1.844e+02	+9.112e+03	+9.161e+03	+0.980
0.800	+1.936e+03	+6.981e+03	+1.010e+04	+0.783
0.900	+1.221e+03	+8.675e+03	+1.044e+04	+0.877
1.000	+1.926e+03	+7.874e+03	+9.664e+03	+0.803
1.100	+3.346e+03	+8.990e+03	+1.055e+04	+0.729
1.200	+1.988e+03	+7.273e+03	+1.081e+04	+0.785
1.300	+1.819e+03	+8.027e+03	+9.279e+03	+0.815
1.400	+2.778e+03	+7.303e+03	+9.183e+03	+0.724
1.500	+2.321e+03	+7.653e+03	+1.023e+04	+0.767
1.600	+1.344e+03	+9.241e+03	+1.014e+04	+0.873
1.700	+2.738e+03	+8.937e+03	+1.007e+04	+0.765
1.800	+1.715e+03	+9.045e+03	+1.045e+04	+0.841
1.900	+1.568e+03	+8.692e+03	+1.127e+04	+0.847
2.000	+3.038e+03	+7.897e+03	+1.103e+04	+0.722
2.100	+1.669e+03	+8.227e+03	+1.008e+04	+0.831
2.200	+2.617e+03	+7.290e+03	+9.985e+03	+0.736
2.300	+2.970e+03	+7.402e+03	+8.907e+03	+0.714
2.400	+1.894e+03	+8.645e+03	+1.005e+04	+0.820
2.500	+1.012e+03	+7.041e+03	+1.054e+04	+0.874
2.600	+2.846e+03	+8.051e+03	+1.017e+04	+0.739
2.700	+2.560e+03	+6.904e+03	+1.051e+04	+0.730
2.800	+2.514e+03	+8.219e+03	+1.171e+04	+0.766
2.900	+1.820e+03	+6.873e+03	+1.022e+04	+0.791
3.000	+2.433e+03	+6.920e+03	+1.093e+04	+0.740
3.100	+1.325e+03	+7.434e+03	+9.713e+03	+0.849
3.200	+2.331e+03	+8.618e+03	+1.062e+04	+0.787
3.300	+9.113e+02	+7.800e+03	+1.006e+04	+0.895
3.400	+1.727e+03	+7.952e+03	+1.069e+04	+0.822
3.500	+2.522e+03	+7.131e+03	+8.358e+03	+0.739
3.600	+1.615e+03	+7.786e+03	+9.709e+03	+0.828
3.700	+1.995e+03	+7.386e+03	+9.746e+03	+0.787
3.800	+1.395e+03	+7.654e+03	+9.391e+03	+0.846
3.900	+2.258e+03	+7.614e+03	+9.899e+03	+0.771
4.000	+1.645e+03	+6.924e+03	+9.256e+03	+0.808
4.100	+2.499e+03	+6.449e+03	+9.795e+03	+0.721
4.200	+1.722e+03	+8.106e+03	+1.153e+04	+0.825
4.300	+1.257e+03	+8.503e+03	+9.351e+03	+0.871
4.400	+2.703e+03	+7.849e+03	+9.173e+03	+0.744
4.500	+1.469e+03	+7.822e+03	+9.672e+03	+0.842
4.600	+2.618e+03	+8.192e+03	+9.398e+03	+0.758
4.700	+3.279e+03	+8.314e+03	+1.027e+04	+0.717
4.800	+2.180e+03	+8.704e+03	+1.008e+04	+0.800
4.900	+2.285e+03	+9.440e+03	+1.104e+04	+0.805
5.000	+2.040e+03	+8.783e+03	+1.030e+04	+0.811
5.100	+3.395e+02	+8.374e+03	+9.107e+03	+0.961
5.200	+1.591e+03	+8.148e+03	+1.056e+04	+0.837
5.300	+3.293e+03	+8.341e+03	+9.442e+03	+0.717
5.400	+2.673e+03	+8.556e+03	+9.968e+03	+0.762
5.500	+1.834e+03	+6.912e+03	+9.973e+03	+0.790
5.600	+1.459e+03	+8.667e+03	+9.441e+03	+0.856
5.700	+1.598e+03	+7.492e+03	+1.033e+04	+0.824
5.800	+2.802e+03	+7.778e+03	+9.050e+03	+0.735
5.900	+2.697e+03	+7.332e+03	+1.028e+04	+0.731
6.000	+2.160e+03	+8.177e+03	+9.599e+03	+0.791
6.100	+1.537e+03	+7.006e+03	+8.595e+03	+0.820
6.200	+1.287e+03	+8.166e+03	+8.362e+03	+0.864
6.300	+1.491e+03	+7.642e+03	+1.063e+04	+0.837
6.400	+2.092e+03	+8.802e+03	+9.592e+03	+0.808
6.500	+1.193e+03	+8.904e+03	+8.991e+03	+0.882
6.600	+2.756e+03	+9.148e+03	+1.046e+04	+0.768
6.700	+1.982e+03	+8.580e+03	+9.363e+03	+0.812
6.800	+1.215e+03	+7.639e+03	+9.531e+03	+0.863
6.900	+3.118e+03	+8.462e+03	+9.694e+03	+0.731
7.000	+1.911e+03	+8.078e+03	+1.106e+04	+0.809
7.100	+1.248e+03	+7.522e+03	+9.781e+03	+0.858
7.200	+2.243e+03	+8.997e+03	+9.759e+03	+0.800
7.300	+2.687e+03	+8.674e+03	+9.443e+03	+0.763
7.400	+1.239e+03	+7.811e+03	+9.633e+03	+0.863
7.500	+1.954e+03	+9.587e+03	+1.033e+04	+0.831
7.600	+2.559e+03	+7.896e+03	+8.042e+03	+0.755
7.700	+1.651e+03	+7.522e+03	+9.796e+03	+0.820
7.800	+1.990e+03	+7.924e+03	+9.859e+03	+0.799
7.900	+1.647e+03	+8.573e+03	+8.190e+03	+0.839
8.000	+2.546e+03	+8.157e+03	+9.429e+03	+0.762
8.100	+1.706e+03	+8.162e+03	+8.540e+03	+0.827
8.200	+2.339e+03	+8.067e+03	+9.926e+03	+0.775
8.300	+8.947e+02	+7.311e+03	+9.543e+03	+0.891
8.400	+2.039e+03	+8.352e+03	+9.854e+03	+0.804
8.500	+1.310e+03	+8.744e+03	+1.025e+04	+0.870
8.600	+1.449e+03	+9.100e+03	+1.057e+04	+0.863
8.700	+1.439e+03	+7.919e+03	+9.694e+03	+0.846
8.800	+4.142e+03	+5.526e+03	+1.003e+04	+0.572
8.900	+4.911e+03	+5.525e+03	+9.686e+03	+0.529
9.000	+4.496e+03	+4.099e+03	+8.924e+03	+0.477
9.100	+5.252e+03	+5.029e+03	+8.993e+03	+0.489
9.200	+5.796e+03	+3.823e+03	+1.033e+04	+0.397
9.300	+5.364e+03	+4.304e+03	+1.124e+04	+0.445
9.400	+5.050e+03	+5.781e+03	+9.576e+03	+0.534
9.500	+4.813e+03	+5.022e+03	+8.917e+03	+0.511
9.600	+5.485e+03	+4.646e+03	+9.699e+03	+0.459
9.700	+4.681e+03	+4.447e+03	+1.020e+04	+0.487
9.800	+3.914e+03	+4.467e+03	+1.058e+04	+0.533
