%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+8.023e+03	+2.427e+03	+9.259e+03	+0.232
0.100	+6.575e+03	+2.043e+03	+1.062e+04	+0.237
0.200	+8.094e+03	+3.304e+03	+1.000e+04	+0.290
0.300	+6.505e+03	+2.812e+03	+8.950e+03	+0.302
0.400	+7.203e+03	+2.659e+03	+9.458e+03	+0.270
0.500	+6.850e+03	+1.564e+03	+8.562e+03	+0.186
0.600	+6.939e+03	+2.100e+03	+1.070e+04	+0.232
0.700	+7.324e+03	+2.337e+03	+1.057e+04	+0.242
0.800	+7.431e+03	+1.893e+03	+9.996e+03	+0.203
0.900	+7.698e+03	+4.312e+03	+1.029e+04	+0.359
1.000	+7.978e+03	+2.046e+03	+9.563e+03	+0.204
1.100	+7.282e+03	+2.498e+03	+8.769e+03	+0.255
1.200	+8.146e+03	+2.791e+03	+1.102e+04	+0.255
1.300	+7.200e+03	+2.455e+03	+9.448e+03	+0.254
1.400	+7.113e+03	+2.598e+03	+1.107e+04	+0.267
1.500	+8.123e+03	+2.191e+03	+8.652e+03	+0.212
1.600	+8.181e+03	+2.695e+03	+9.456e+03	+0.248
1.700	+6.586e+03	+2.372e+03	+9.018e+03	+0.265
1.800	+8.211e+03	+2.986e+03	+9.673e+03	+0.267
1.900	+7.456e+03	+2.997e+03	+1.105e+04	+0.287
2.000	+7.054e+03	+2.044e+03	+9.712e+03	+0.225
2.100	+7.076e+03	+2.780e+03	+9.459e+03	+0.282
2.200	+7.963e+03	+3.610e+03	+8.844e+03	+0.312
2.300	+7.112e+03	+2.521e+03	+9.481e+03	+0.262
2.400	+7.522e+03	+3.016e+03	+9.328e+03	+0.286
2.500	+7.454e+03	+3.648e+03	+9.567e+03	+0.329
2.600	+8.336e+03	+2.091e+03	+8.813e+03	+0.201
2.700	+8.043e+03	+2.602e+03	+9.822e+03	+0.244
2.800	+7.719e+03	+3.023e+03	+1.024e+04	+0.281
2.900	+7.621e+03	+2.458e+03	+9.649e+03	+0.244
3.000	+6.954e+03	+2.617e+03	+1.016e+04	+0.273
3.100	+7.449e+03	+2.265e+03	+9.423e+03	+0.233
3.200	+7.242e+03	+2.632e+03	+1.013e+04	+0.267
