%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+1.060e+01
2	2	+1.060e+01	+4.159e+00
1	1	+1.476e+01	+5.309e-01
2	2	+1.529e+01	+1.895e+00
1	1	+1.718e+01	+8.427e-01
2	2	+1.803e+01	+2.096e+00
1	1	+2.012e+01	+7.766e+00
3	3	+2.789e+01	+3.188e+00
2	2	+3.108e+01	+2.712e-01
1	1	+3.135e+01	+4.959e+00
3	3	+3.631e+01	+7.299e-01
1	1	+3.704e+01	+2.019e+00
2	2	+3.906e+01	+3.727e+00
1	1	+4.278e+01	+1.119e+01
2	2	+5.398e+01	+2.270e+00
1	1	+5.625e+01	+1.499e+01
3	3	+7.123e+01	+1.342e+01
1	1	+8.465e+01	+1.110e+01
2	2	+9.575e+01	+8.997e-01
1	1	+9.665e+01	+8.281e-01
2	2	+9.748e+01	+6.313e+00
1	1	+1.038e+02	+1.859e+00
3	3	+1.056e+02	+7.830e+00
2	2	+1.135e+02	+4.328e+00
1	1	+1.178e+02	+1.064e+01
2	2	+1.284e+02	+1.494e+00
1	1	+1.299e+02	+1.181e+01
2	2	+1.418e+02	+3.987e+00
1	1	+1.457e+02	+9.626e+00
2	2	+1.554e+02	+9.242e-01
1	1	+1.563e+02	+1.498e+01
2	2	+1.713e+02	+1.189e-01
1	1	+1.714e+02	+2.194e+01
2	2	+1.933e+02	+1.131e+01
1	1	+2.046e+02	+3.952e+00
2	2	+2.086e+02	+1.998e-01
1	1	+2.088e+02	+3.154e+00
2	2	+2.119e+02	+5.727e+00
1	1	+2.177e+02	+9.393e+00
2	2	+2.271e+02	+6.531e-01
1	1	+2.277e+02	+2.317e+00
2	2	+2.300e+02	+2.728e+00
1	1	+2.328e+02	+1.900e+01
3	3	+2.518e+02	+1.340e+01
2	2	+2.652e+02	+5.367e+00
1	1	+2.705e+02	+8.014e-01
3	3	+2.713e+02	+1.847e+00
2	2	+2.732e+02	+4.535e+00
1	1	+2.777e+02	+3.561e+00
3	3	+2.813e+02	+8.779e-02
2	2	+2.814e+02	+6.479e+00
1	1	+2.878e+02	+2.893e-01
3	3	+2.881e+02	+2.268e+00
2	2	+2.904e+02	+3.717e+00
1	1	+2.941e+02	+9.212e+00
2	2	+3.033e+02	+1.990e+00
1	1	+3.053e+02	+3.459e+00
2	2	+3.088e+02	+8.018e-01
1	1	+3.096e+02	+1.853e+00
2	2	+3.114e+02	+8.931e-03
1	1	+3.114e+02	+5.203e+00
2	2	+3.166e+02	+1.793e+00
1	1	+3.184e+02	+6.277e+00
2	2	+3.247e+02	+5.301e+00
1	1	+3.300e+02	+3.048e+00
3	3	+3.331e+02	+1.873e+00
2	2	+3.349e+02	+1.110e+01
1	1	+3.460e+02	+5.764e+00
3	3	+3.518e+02	+7.323e+00
2	2	+3.591e+02	+4.505e+00
1	1	+3.636e+02	+1.011e+01
2	2	+3.737e+02	+2.589e+00
1	1	+3.763e+02	+3.609e+00
3	3	+3.799e+02	+2.830e+00
1	1	+3.828e+02	+2.824e+00
2	2	+3.856e+02	+1.551e+00
1	1	+3.871e+02	+1.935e+00
2	2	+3.891e+02	+8.660e+00
1	1	+3.977e+02	+1.616e+01
3	3	+4.139e+02	+3.068e+01
2	2	+4.446e+02	+6.076e+00
1	1	+4.507e+02	+2.348e-01
2	2	+4.509e+02	+1.468e+01
1	1	+4.656e+02	+5.313e+00
3	3	+4.709e+02	+1.791e+01
2	2	+4.888e+02	+1.986e+00
1	1	+4.908e+02	+5.352e+00
2	2	+4.961e+02	+3.868e+00
0	0	+5.000e+02	+Inf
