%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+2.489e+01
2	2	+2.489e+01	+1.651e+00
1	1	+2.654e+01	+2.839e+00
2	2	+2.938e+01	+2.443e+00
1	1	+3.183e+01	+2.259e+01
2	2	+5.442e+01	+6.650e-01
1	1	+5.508e+01	+4.985e+00
2	2	+6.007e+01	+7.535e+00
1	1	+6.760e+01	+1.660e+00
2	2	+6.926e+01	+7.156e+00
1	1	+7.642e+01	+1.706e+00
2	2	+7.812e+01	+2.682e+00
1	1	+8.081e+01	+1.711e+00
3	3	+8.252e+01	+1.181e+01
1	1	+9.433e+01	+9.126e+00
2	2	+1.035e+02	+8.333e-01
1	1	+1.043e+02	+3.643e+00
3	3	+1.079e+02	+1.788e+00
2	2	+1.097e+02	+8.498e+00
1	1	+1.182e+02	+6.176e+00
2	2	+1.244e+02	+3.674e+00
1	1	+1.281e+02	+3.542e+00
2	2	+1.316e+02	+6.804e+00
1	1	+1.384e+02	+1.210e+00
2	2	+1.396e+02	+4.100e+00
1	1	+1.437e+02	+9.856e+00
2	2	+1.536e+02	+1.741e+00
1	1	+1.553e+02	+5.471e+00
2	2	+1.608e+02	+4.472e-01
1	1	+1.612e+02	+1.095e+01
2	2	+1.722e+02	+4.288e-01
1	1	+1.726e+02	+2.820e+00
2	2	+1.754e+02	+1.222e+00
1	1	+1.767e+02	+4.049e+00
2	2	+1.807e+02	+3.114e+00
1	1	+1.838e+02	+1.846e+01
2	2	+2.023e+02	+2.981e+00
1	1	+2.053e+02	+1.972e+01
2	2	+2.250e+02	+3.463e-01
1	1	+2.253e+02	+1.211e+00
2	2	+2.265e+02	+8.381e-01
1	1	+2.274e+02	+1.265e+00
2	2	+2.286e+02	+2.961e+00
1	1	+2.316e+02	+8.285e+00
3	3	+2.399e+02	+1.492e+01
2	2	+2.548e+02	+2.970e+00
1	1	+2.578e+02	+2.355e+00
3	3	+2.601e+02	+4.319e+01
2	2	+3.033e+02	+6.289e+00
1	1	+3.096e+02	+9.508e-01
3	3	+3.106e+02	+5.476e+00
2	2	+3.160e+02	+5.967e-01
1	1	+3.166e+02	+1.017e+01
2	2	+3.268e+02	+5.095e+00
1	1	+3.319e+02	+6.864e+00
2	2	+3.388e+02	+2.308e+00
1	1	+3.411e+02	+2.321e+00
2	2	+3.434e+02	+3.848e+00
1	1	+3.472e+02	+1.902e+00
2	2	+3.491e+02	+1.011e+00
1	1	+3.502e+02	+1.408e+01
2	2	+3.642e+02	+6.322e-01
1	1	+3.649e+02	+3.487e-01
3	3	+3.652e+02	+6.311e-01
1	1	+3.658e+02	+5.564e+00
3	3	+3.714e+02	+1.921e+01
2	2	+3.906e+02	+1.960e-01
1	1	+3.908e+02	+2.047e+00
2	2	+3.929e+02	+1.377e+00
1	1	+3.942e+02	+2.446e+01
2	2	+4.187e+02	+5.408e+00
1	1	+4.241e+02	+7.923e+00
2	2	+4.320e+02	+4.617e-01
1	1	+4.325e+02	+1.877e+00
2	2	+4.344e+02	+9.079e+00
1	1	+4.434e+02	+5.630e+00
2	2	+4.491e+02	+6.741e+00
1	1	+4.558e+02	+8.297e+00
2	2	+4.641e+02	+7.013e-01
1	1	+4.648e+02	+8.480e-01
3	3	+4.657e+02	+1.639e+01
1	1	+4.820e+02	+1.003e+00
3	3	+4.830e+02	+3.100e-01
2	2	+4.834e+02	+1.268e+01
1	1	+4.960e+02	+3.960e+00
0	0	+5.000e+02	+Inf
