%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+8.173e-02
1	1	+8.173e-02	+2.006e+00
2	2	+2.088e+00	+7.807e+00
1	1	+9.894e+00	+3.144e+00
3	3	+1.304e+01	+1.664e+01
2	2	+2.968e+01	+5.676e-01
1	1	+3.025e+01	+7.146e+00
2	2	+3.740e+01	+1.241e+00
1	1	+3.864e+01	+2.240e+00
2	2	+4.088e+01	+5.612e-01
1	1	+4.144e+01	+1.453e+01
2	2	+5.597e+01	+5.042e+00
1	1	+6.101e+01	+1.630e+00
3	3	+6.264e+01	+2.171e+00
2	2	+6.481e+01	+3.459e+00
1	1	+6.827e+01	+7.839e+00
2	2	+7.611e+01	+1.138e+00
1	1	+7.725e+01	+1.734e+01
3	3	+9.459e+01	+9.707e+00
2	2	+1.043e+02	+2.795e+00
1	1	+1.071e+02	+7.827e-01
3	3	+1.079e+02	+2.228e+01
2	2	+1.302e+02	+7.598e-02
1	1	+1.302e+02	+1.026e+00
2	2	+1.313e+02	+6.122e+00
1	1	+1.374e+02	+1.803e+01
2	2	+1.554e+02	+4.965e+00
1	1	+1.604e+02	+1.394e+01
2	2	+1.743e+02	+7.328e-01
1	1	+1.750e+02	+1.923e+01
2	2	+1.943e+02	+6.827e-01
1	1	+1.950e+02	+2.583e+00
2	2	+1.975e+02	+5.358e+00
1	1	+2.029e+02	+2.274e+00
3	3	+2.052e+02	+4.184e+00
2	2	+2.094e+02	+1.755e+00
1	1	+2.111e+02	+2.523e+01
2	2	+2.364e+02	+4.603e+00
1	1	+2.410e+02	+3.556e+00
3	3	+2.445e+02	+9.004e+00
2	2	+2.535e+02	+1.148e+00
1	1	+2.547e+02	+3.502e+00
2	2	+2.582e+02	+3.901e-01
1	1	+2.586e+02	+1.314e+01
2	2	+2.717e+02	+1.088e+00
1	1	+2.728e+02	+8.433e+00
2	2	+2.812e+02	+1.949e-03
1	1	+2.812e+02	+1.537e+01
0	0	+2.966e+02	+Inf
