%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+1.020e+01
3	3	+1.020e+01	+1.471e+01
2	2	+2.491e+01	+1.797e-01
1	1	+2.509e+01	+1.966e+01
2	2	+4.474e+01	+2.005e+00
1	1	+4.675e+01	+3.414e-01
2	2	+4.709e+01	+1.671e-01
1	1	+4.726e+01	+1.701e+00
2	2	+4.896e+01	+8.704e+00
1	1	+5.766e+01	+1.291e+01
3	3	+7.057e+01	+1.363e+01
2	2	+8.419e+01	+2.503e+00
1	1	+8.669e+01	+5.178e+00
2	2	+9.187e+01	+8.680e+00
1	1	+1.006e+02	+3.732e+00
2	2	+1.043e+02	+7.704e+00
1	1	+1.120e+02	+2.434e+01
2	2	+1.363e+02	+8.923e+00
1	1	+1.452e+02	+8.917e-01
2	2	+1.461e+02	+3.630e-02
1	1	+1.462e+02	+5.029e+00
2	2	+1.512e+02	+3.539e+00
1	1	+1.547e+02	+8.218e+00
3	3	+1.630e+02	+1.053e+01
2	2	+1.735e+02	+1.398e+00
1	1	+1.749e+02	+1.030e+01
3	3	+1.852e+02	+4.507e+00
2	2	+1.897e+02	+1.397e+00
1	1	+1.911e+02	+2.050e+01
2	2	+2.116e+02	+6.548e+00
1	1	+2.182e+02	+3.751e-01
2	2	+2.185e+02	+1.087e+01
1	1	+2.294e+02	+1.814e+00
2	2	+2.312e+02	+2.723e+00
1	1	+2.339e+02	+1.306e+00
3	3	+2.352e+02	+9.723e+00
2	2	+2.450e+02	+1.531e+01
1	1	+2.603e+02	+1.681e+01
2	2	+2.771e+02	+1.131e+00
1	1	+2.782e+02	+1.851e+00
3	3	+2.801e+02	+9.482e+00
2	2	+2.895e+02	+2.020e+00
1	1	+2.916e+02	+5.983e+00
2	2	+2.976e+02	+6.531e-01
1	1	+2.982e+02	+4.525e+00
2	2	+3.027e+02	+1.715e+00
1	1	+3.044e+02	+2.966e+00
2	2	+3.074e+02	+3.727e+00
1	1	+3.111e+02	+3.209e+00
2	2	+3.143e+02	+3.734e+00
1	1	+3.181e+02	+1.816e+00
3	3	+3.199e+02	+5.709e+00
2	2	+3.256e+02	+7.493e-01
1	1	+3.264e+02	+5.974e+00
2	2	+3.323e+02	+7.248e+00
1	1	+3.396e+02	+5.530e+00
3	3	+3.451e+02	+6.895e+00
2	2	+3.520e+02	+1.382e+00
1	1	+3.534e+02	+6.707e+00
2	2	+3.601e+02	+4.234e+00
1	1	+3.643e+02	+3.805e-01
2	2	+3.647e+02	+8.623e-01
1	1	+3.656e+02	+1.617e+00
2	2	+3.672e+02	+4.654e+00
1	1	+3.718e+02	+7.398e+00
2	2	+3.792e+02	+2.867e+00
1	1	+3.821e+02	+2.588e+00
3	3	+3.847e+02	+1.519e+01
2	2	+3.999e+02	+1.566e+00
1	1	+4.014e+02	+1.009e+01
3	3	+4.115e+02	+9.363e+00
2	2	+4.209e+02	+2.465e+00
1	1	+4.234e+02	+9.989e+00
2	2	+4.334e+02	+4.010e+00
1	1	+4.374e+02	+1.505e+01
2	2	+4.524e+02	+1.360e+01
1	1	+4.660e+02	+6.210e+00
2	2	+4.722e+02	+7.087e+00
1	1	+4.793e+02	+2.014e+00
3	3	+4.813e+02	+2.874e+00
2	2	+4.842e+02	+1.580e+01
0	0	+5.000e+02	+Inf
